Equity,Sector,Qty,Value,%,Fund_Name,Fund_Code,Time_Stamp
Shriram City,Banking & Financial Services,"8,500.00",1.75,1.17,Union Trigger Fund - Sr2-DP (G),MUK094,2017-10-05 16:22:53.053000
HDFC Bank,Banking & Financial Services,"2,249,129.00",399.55,9.49,UTI Opportunities Fund (G),MUT072,2017-10-05 16:22:59.980000
IndusInd Bank,Banking & Financial Services,"1,674,000.00",277.34,6.59,UTI Opportunities Fund (G),MUT072,2017-10-05 16:22:59.980000
Infosys,Information Technology,"2,667,537.00",244.07,5.80,UTI Opportunities Fund (G),MUT072,2017-10-05 16:22:59.980000
M&M; Financial,Banking & Financial Services,"4,799,372.00",205.17,4.87,UTI Opportunities Fund (G),MUT072,2017-10-05 16:22:59.980000
Maruti Suzuki,Automotive,"265,590.00",204.51,4.86,UTI Opportunities Fund (G),MUT072,2017-10-05 16:22:59.980000
ICICI Bank,Banking & Financial Services,"6,822,786.00",203.35,4.83,UTI Opportunities Fund (G),MUT072,2017-10-05 16:22:59.980000
IOC,Oil & Gas,"4,183,504.00",190.22,4.52,UTI Opportunities Fund (G),MUT072,2017-10-05 16:22:59.980000
TCS,Information Technology,"659,129.00",164.54,3.91,UTI Opportunities Fund (G),MUT072,2017-10-05 16:22:59.980000
Power Grid Corp,Utilities,"5,668,353.00",124.28,2.95,UTI Opportunities Fund (G),MUT072,2017-10-05 16:22:59.980000
Tata Motors,Automotive,"3,156,471.00",118.86,2.82,UTI Opportunities Fund (G),MUT072,2017-10-05 16:22:59.980000
Container Corp,Services,"783,026.00",103.35,2.45,UTI Opportunities Fund (G),MUT072,2017-10-05 16:22:59.980000
Adani Ports,Engineering & Capital Goods,"2,542,224.00",99.90,2.37,UTI Opportunities Fund (G),MUT072,2017-10-05 16:22:59.980000
MRF,Automotive,"15,116.00",96.88,2.30,UTI Opportunities Fund (G),MUT072,2017-10-05 16:22:59.980000
Tech Mahindra,Information Technology,"2,199,191.00",94.16,2.24,UTI Opportunities Fund (G),MUT072,2017-10-05 16:22:59.980000
Hero Motocorp,Automotive,"233,729.00",93.38,2.22,UTI Opportunities Fund (G),MUT072,2017-10-05 16:22:59.980000
M&M;,Automotive,"691,437.00",92.98,2.21,UTI Opportunities Fund (G),MUT072,2017-10-05 16:22:59.980000
GAIL,Oil & Gas,"2,436,362.00",92.17,2.19,UTI Opportunities Fund (G),MUT072,2017-10-05 16:22:59.980000
Sun Pharma,Pharmaceuticals,"1,886,513.00",90.77,2.16,UTI Opportunities Fund (G),MUT072,2017-10-05 16:22:59.980000
Federal Bank,Banking & Financial Services,"6,737,924.00",73.01,1.73,UTI Opportunities Fund (G),MUT072,2017-10-05 16:22:59.980000
Cipla,Pharmaceuticals,"1,206,136.00",68.98,1.64,UTI Opportunities Fund (G),MUT072,2017-10-05 16:22:59.980000
Shree Cements,Cement & Construction,"38,360.00",67.48,1.60,UTI Opportunities Fund (G),MUT072,2017-10-05 16:22:59.980000
Vedanta,Metals & Mining,"1,917,125.00",59.22,1.41,UTI Opportunities Fund (G),MUT072,2017-10-05 16:22:59.980000
Bharat Forge,Manufacturing,"510,000.00",57.52,1.37,UTI Opportunities Fund (G),MUT072,2017-10-05 16:22:59.980000
Equitas Holding,Banking & Financial Services,"3,043,580.00",53.34,1.27,UTI Opportunities Fund (G),MUT072,2017-10-05 16:22:59.980000
Petronet LNG,Oil & Gas,"2,332,258.00",52.99,1.26,UTI Opportunities Fund (G),MUT072,2017-10-05 16:22:59.980000
Axis Bank,Banking & Financial Services,"949,394.00",47.50,1.13,UTI Opportunities Fund (G),MUT072,2017-10-05 16:22:59.980000
United Spirits,Food & Beverages,"180,000.00",45.77,1.09,UTI Opportunities Fund (G),MUT072,2017-10-05 16:22:59.980000
CG Consumer,Manufacturing,"2,072,220.00",45.41,1.08,UTI Opportunities Fund (G),MUT072,2017-10-05 16:22:59.980000
Jubilant Food,Miscellaneous,"302,824.00",42.23,1.00,UTI Opportunities Fund (G),MUT072,2017-10-05 16:22:59.980000
TI Financial,Miscellaneous,"776,049.00",41.52,0.99,UTI Opportunities Fund (G),MUT072,2017-10-05 16:22:59.980000
GlaxoSmith Con,Food & Beverages,"73,215.00",39.33,0.93,UTI Opportunities Fund (G),MUT072,2017-10-05 16:22:59.980000
Guj State Petro,Oil & Gas,"1,974,369.00",37.71,0.90,UTI Opportunities Fund (G),MUT072,2017-10-05 16:22:59.980000
NALCO,Metals & Mining,"5,206,970.00",37.62,0.89,UTI Opportunities Fund (G),MUT072,2017-10-05 16:22:59.980000
Exide Ind,Automotive,"1,827,208.00",35.97,0.85,UTI Opportunities Fund (G),MUT072,2017-10-05 16:22:59.980000
Cholamandalam,Banking & Financial Services,"304,976.00",35.46,0.84,UTI Opportunities Fund (G),MUT072,2017-10-05 16:22:59.980000
Cummins,Engineering & Capital Goods,"369,286.00",33.70,0.80,UTI Opportunities Fund (G),MUT072,2017-10-05 16:22:59.980000
Gujarat Gas,Oil & Gas,"370,476.00",28.86,0.69,UTI Opportunities Fund (G),MUT072,2017-10-05 16:22:59.980000
JK Bank,Banking & Financial Services,"3,361,057.00",26.64,0.63,UTI Opportunities Fund (G),MUT072,2017-10-05 16:22:59.980000
MphasiS,Information Technology,"397,397.00",24.21,0.57,UTI Opportunities Fund (G),MUT072,2017-10-05 16:22:59.980000
Torrent Power,Utilities,"1,013,912.00",21.31,0.51,UTI Opportunities Fund (G),MUT072,2017-10-05 16:22:59.980000
MCX India,Miscellaneous,"199,693.00",21.00,0.50,UTI Opportunities Fund (G),MUT072,2017-10-05 16:22:59.980000
Persistent,Information Technology,"333,000.00",20.73,0.49,UTI Opportunities Fund (G),MUT072,2017-10-05 16:22:59.980000
AIA Engineering,Engineering & Capital Goods,"153,663.00",20.15,0.48,UTI Opportunities Fund (G),MUT072,2017-10-05 16:22:59.980000
Torrent Pharma,Pharmaceuticals,"165,957.00",19.97,0.47,UTI Opportunities Fund (G),MUT072,2017-10-05 16:22:59.980000
Sun Pharma Adv,Pharmaceuticals,"479,369.00",18.52,0.44,UTI Opportunities Fund (G),MUT072,2017-10-05 16:22:59.980000
Coromandel Int,Chemicals,"420,000.00",18.60,0.44,UTI Opportunities Fund (G),MUT072,2017-10-05 16:22:59.980000
NIIT Tech,Information Technology,"353,969.00",17.65,0.42,UTI Opportunities Fund (G),MUT072,2017-10-05 16:22:59.980000
UPL,Chemicals,"198,143.00",16.41,0.39,UTI Opportunities Fund (G),MUT072,2017-10-05 16:22:59.980000
PI Industries,Chemicals,"200,000.00",14.43,0.34,UTI Opportunities Fund (G),MUT072,2017-10-05 16:22:59.980000
Muthoot Finance,Banking & Financial Services,"300,000.00",14.29,0.34,UTI Opportunities Fund (G),MUT072,2017-10-05 16:22:59.980000
Tata Motors,Automotive,"450,000.00",9.84,0.23,UTI Opportunities Fund (G),MUT072,2017-10-05 16:22:59.980000
HDFC Bank,Banking & Financial Services,"73,000.00",12.97,6.70,DHFL Pramerica BAF -Direct (G),MDE513,2017-10-05 16:23:16.559000
ITC,Tobacco,"365,000.00",10.30,5.32,DHFL Pramerica BAF -Direct (G),MDE513,2017-10-05 16:23:16.559000
ICICI Bank,Banking & Financial Services,"280,000.00",8.35,4.31,DHFL Pramerica BAF -Direct (G),MDE513,2017-10-05 16:23:16.559000
Larsen,Engineering & Capital Goods,"52,000.00",5.91,3.05,DHFL Pramerica BAF -Direct (G),MDE513,2017-10-05 16:23:16.559000
SBI,Banking & Financial Services,"200,000.00",5.56,2.87,DHFL Pramerica BAF -Direct (G),MDE513,2017-10-05 16:23:16.559000
Reliance,Oil & Gas,"31,000.00",4.94,2.55,DHFL Pramerica BAF -Direct (G),MDE513,2017-10-05 16:23:16.559000
Infosys,Information Technology,"52,500.00",4.80,2.48,DHFL Pramerica BAF -Direct (G),MDE513,2017-10-05 16:23:16.559000
IndusInd Bank,Banking & Financial Services,"28,800.00",4.77,2.46,DHFL Pramerica BAF -Direct (G),MDE513,2017-10-05 16:23:16.559000
HDFC,Banking & Financial Services,"26,000.00",4.62,2.39,DHFL Pramerica BAF -Direct (G),MDE513,2017-10-05 16:23:16.559000
Power Grid Corp,Utilities,"205,000.00",4.49,2.32,DHFL Pramerica BAF -Direct (G),MDE513,2017-10-05 16:23:16.559000
HCL Tech,Information Technology,"45,031.00",3.90,2.01,DHFL Pramerica BAF -Direct (G),MDE513,2017-10-05 16:23:16.559000
Maruti Suzuki,Automotive,"4,700.00",3.62,1.87,DHFL Pramerica BAF -Direct (G),MDE513,2017-10-05 16:23:16.559000
Kotak Mahindra,Banking & Financial Services,"37,000.00",3.61,1.86,DHFL Pramerica BAF -Direct (G),MDE513,2017-10-05 16:23:16.559000
INOX Leisure,Media & Entertainment,"135,325.00",3.35,1.73,DHFL Pramerica BAF -Direct (G),MDE513,2017-10-05 16:23:16.559000
Aarti Ind,Chemicals,"36,511.00",3.17,1.64,DHFL Pramerica BAF -Direct (G),MDE513,2017-10-05 16:23:16.560000
Bajaj Finserv,Banking & Financial Services,"5,000.00",2.75,1.42,DHFL Pramerica BAF -Direct (G),MDE513,2017-10-05 16:23:16.560000
Cummins,Engineering & Capital Goods,"30,080.00",2.75,1.42,DHFL Pramerica BAF -Direct (G),MDE513,2017-10-05 16:23:16.560000
Coromandel Int,Chemicals,"60,000.00",2.66,1.37,DHFL Pramerica BAF -Direct (G),MDE513,2017-10-05 16:23:16.560000
Max Financial,Manufacturing,"44,000.00",2.65,1.37,DHFL Pramerica BAF -Direct (G),MDE513,2017-10-05 16:23:16.560000
CCL Products,Food & Beverages,"90,016.00",2.59,1.34,DHFL Pramerica BAF -Direct (G),MDE513,2017-10-05 16:23:16.560000
Hind Zinc,Metals & Mining,"80,000.00",2.36,1.22,DHFL Pramerica BAF -Direct (G),MDE513,2017-10-05 16:23:16.560000
Century,Conglomerates,"17,600.00",2.18,1.13,DHFL Pramerica BAF -Direct (G),MDE513,2017-10-05 16:23:16.560000
Tata Steel,Metals & Mining,"34,000.00",2.17,1.12,DHFL Pramerica BAF -Direct (G),MDE513,2017-10-05 16:23:16.560000
Aurobindo Pharm,Pharmaceuticals,"29,000.00",2.10,1.09,DHFL Pramerica BAF -Direct (G),MDE513,2017-10-05 16:23:16.560000
Sundram,Manufacturing,"51,000.00",2.07,1.07,DHFL Pramerica BAF -Direct (G),MDE513,2017-10-05 16:23:16.560000
Tata Elxsi,Information Technology,"12,000.00",1.97,1.02,DHFL Pramerica BAF -Direct (G),MDE513,2017-10-05 16:23:16.560000
Vedanta,Metals & Mining,"60,000.00",1.85,0.96,DHFL Pramerica BAF -Direct (G),MDE513,2017-10-05 16:23:16.560000
BPCL,Oil & Gas,"35,000.00",1.85,0.96,DHFL Pramerica BAF -Direct (G),MDE513,2017-10-05 16:23:16.560000
Oberoi Realty,Retail & Real Estate,"45,000.00",1.71,0.89,DHFL Pramerica BAF -Direct (G),MDE513,2017-10-05 16:23:16.560000
Persistent,Information Technology,"24,496.00",1.52,0.79,DHFL Pramerica BAF -Direct (G),MDE513,2017-10-05 16:23:16.560000
Castrol,Chemicals,"37,800.00",1.47,0.76,DHFL Pramerica BAF -Direct (G),MDE513,2017-10-05 16:23:16.560000
Hindalco,Metals & Mining,"55,000.00",1.31,0.68,DHFL Pramerica BAF -Direct (G),MDE513,2017-10-05 16:23:16.560000
Axis Bank,Banking & Financial Services,"26,000.00",1.30,0.67,DHFL Pramerica BAF -Direct (G),MDE513,2017-10-05 16:23:16.560000
Grasim,Conglomerates,"10,000.00",1.20,0.62,DHFL Pramerica BAF -Direct (G),MDE513,2017-10-05 16:23:16.560000
ONGC,Oil & Gas,"75,000.00",1.18,0.61,DHFL Pramerica BAF -Direct (G),MDE513,2017-10-05 16:23:16.560000
Sun Pharma,Pharmaceuticals,"20,000.00",0.96,0.50,DHFL Pramerica BAF -Direct (G),MDE513,2017-10-05 16:23:16.560000
Motherson Sumi,Automotive,"30,000.00",0.92,0.48,DHFL Pramerica BAF -Direct (G),MDE513,2017-10-05 16:23:16.560000
Bharti Airtel,Telecommunication,"20,000.00",0.86,0.44,DHFL Pramerica BAF -Direct (G),MDE513,2017-10-05 16:23:16.560000
Berger Paints,Chemicals,"21,000.00",0.52,0.27,DHFL Pramerica BAF -Direct (G),MDE513,2017-10-05 16:23:16.560000
HDFC Bank,Banking & Financial Services,"80,000.00",14.21,9.54,Union Trigger Fund - Sr2-RP (G),MUK093,2017-10-05 16:23:53.684000
IndusInd Bank,Banking & Financial Services,"45,000.00",7.46,5.00,Union Trigger Fund - Sr2-RP (G),MUK093,2017-10-05 16:23:53.684000
ICICI Bank,Banking & Financial Services,"247,500.00",7.38,4.95,Union Trigger Fund - Sr2-RP (G),MUK093,2017-10-05 16:23:53.684000
ITC,Tobacco,"250,000.00",7.06,4.73,Union Trigger Fund - Sr2-RP (G),MUK093,2017-10-05 16:23:53.684000
Larsen,Engineering & Capital Goods,"60,000.00",6.82,4.57,Union Trigger Fund - Sr2-RP (G),MUK093,2017-10-05 16:23:53.684000
Bajaj Finance,Banking & Financial Services,"35,000.00",6.24,4.18,Union Trigger Fund - Sr2-RP (G),MUK093,2017-10-05 16:23:53.684000
Maruti Suzuki,Automotive,"8,000.00",6.16,4.13,Union Trigger Fund - Sr2-RP (G),MUK093,2017-10-05 16:23:53.684000
M&M;,Automotive,"40,000.00",5.38,3.61,Union Trigger Fund - Sr2-RP (G),MUK093,2017-10-05 16:23:53.684000
Bata India,Consumer Non-durables,"75,000.00",5.11,3.43,Union Trigger Fund - Sr2-RP (G),MUK093,2017-10-05 16:23:53.684000
Kotak Mahindra,Banking & Financial Services,"50,000.00",4.88,3.27,Union Trigger Fund - Sr2-RP (G),MUK093,2017-10-05 16:23:53.684000
UltraTechCement,Cement & Construction,"12,000.00",4.80,3.22,Union Trigger Fund - Sr2-RP (G),MUK093,2017-10-05 16:23:53.684000
Motherson Sumi,Automotive,"150,000.00",4.62,3.10,Union Trigger Fund - Sr2-RP (G),MUK093,2017-10-05 16:23:53.684000
IOC,Oil & Gas,"100,000.00",4.55,3.05,Union Trigger Fund - Sr2-RP (G),MUK093,2017-10-05 16:23:53.684000
Tata Motors,Automotive,"120,000.00",4.52,3.03,Union Trigger Fund - Sr2-RP (G),MUK093,2017-10-05 16:23:53.684000
HPCL,Oil & Gas,"90,000.00",4.40,2.95,Union Trigger Fund - Sr2-RP (G),MUK093,2017-10-05 16:23:53.684000
Petronet LNG,Oil & Gas,"185,000.00",4.20,2.82,Union Trigger Fund - Sr2-RP (G),MUK093,2017-10-05 16:23:53.684000
HCL Tech,Information Technology,"48,027.00",4.16,2.79,Union Trigger Fund - Sr2-RP (G),MUK093,2017-10-05 16:23:53.684000
EngineersInd,Engineering & Capital Goods,"265,000.00",4.12,2.77,Union Trigger Fund - Sr2-RP (G),MUK093,2017-10-05 16:23:53.684000
Federal Bank,Banking & Financial Services,"350,000.00",3.79,2.54,Union Trigger Fund - Sr2-RP (G),MUK093,2017-10-05 16:23:53.684000
Infosys,Information Technology,"40,000.00",3.66,2.46,Union Trigger Fund - Sr2-RP (G),MUK093,2017-10-05 16:23:53.684000
Supreme Ind,Manufacturing,"30,000.00",3.60,2.42,Union Trigger Fund - Sr2-RP (G),MUK093,2017-10-05 16:23:53.684000
Britannia,Food & Beverages,"8,500.00",3.60,2.41,Union Trigger Fund - Sr2-RP (G),MUK093,2017-10-05 16:23:53.684000
Asian Paints,Chemicals,"29,000.00",3.39,2.27,Union Trigger Fund - Sr2-RP (G),MUK093,2017-10-05 16:23:53.684000
Sun Pharma,Pharmaceuticals,"70,000.00",3.37,2.26,Union Trigger Fund - Sr2-RP (G),MUK093,2017-10-05 16:23:53.684000
HDFC,Banking & Financial Services,"18,800.00",3.34,2.24,Union Trigger Fund - Sr2-RP (G),MUK093,2017-10-05 16:23:53.684000
Arvind,Manufacturing,"80,000.00",2.97,1.99,Union Trigger Fund - Sr2-RP (G),MUK093,2017-10-05 16:23:53.684000
Castrol,Chemicals,"70,000.00",2.72,1.83,Union Trigger Fund - Sr2-RP (G),MUK093,2017-10-05 16:23:53.684000
LIC Housing Fin,Banking & Financial Services,"40,000.00",2.70,1.81,Union Trigger Fund - Sr2-RP (G),MUK093,2017-10-05 16:23:53.684000
Lupin,Pharmaceuticals,"25,000.00",2.45,1.64,Union Trigger Fund - Sr2-RP (G),MUK093,2017-10-05 16:23:53.684000
PI Industries,Chemicals,"32,000.00",2.31,1.55,Union Trigger Fund - Sr2-RP (G),MUK093,2017-10-05 16:23:53.684000
Shriram City,Banking & Financial Services,"8,500.00",1.75,1.17,Union Trigger Fund - Sr2-RP (G),MUK093,2017-10-05 16:23:53.684000
SBI,Banking & Financial Services,"10,800,000.00",299.97,9.02,Reliance Vision Fund - Direct (D),MRC945,2017-10-05 16:24:09.941000
TVS Motor,Automotive,"4,500,000.00",271.67,8.17,Reliance Vision Fund - Direct (D),MRC945,2017-10-05 16:24:09.941000
HDFC Bank,Banking & Financial Services,"1,512,000.00",268.60,8.08,Reliance Vision Fund - Direct (D),MRC945,2017-10-05 16:24:09.941000
Tata Steel,Metals & Mining,"3,780,000.00",241.18,7.25,Reliance Vision Fund - Direct (D),MRC945,2017-10-05 16:24:09.941000
ICICI Bank,Banking & Financial Services,"7,614,000.00",226.94,6.82,Reliance Vision Fund - Direct (D),MRC945,2017-10-05 16:24:09.941000
Infosys,Information Technology,"2,115,000.00",193.51,5.82,Reliance Vision Fund - Direct (D),MRC945,2017-10-05 16:24:09.941000
Ambuja Cements,Cement & Construction,"4,950,000.00",138.77,4.17,Reliance Vision Fund - Direct (D),MRC945,2017-10-05 16:24:09.941000
ITC,Tobacco,"4,860,000.00",137.17,4.12,Reliance Vision Fund - Direct (D),MRC945,2017-10-05 16:24:09.941000
Honeywell Autom,Telecommunication,"98,826.00",130.48,3.92,Reliance Vision Fund - Direct (D),MRC945,2017-10-05 16:24:09.941000
TCS,Information Technology,"387,000.00",96.61,2.90,Reliance Vision Fund - Direct (D),MRC945,2017-10-05 16:24:09.941000
Bharti Airtel,Telecommunication,"2,077,200.00",88.84,2.67,Reliance Vision Fund - Direct (D),MRC945,2017-10-05 16:24:09.941000
BPCL,Oil & Gas,"1,620,000.00",85.70,2.58,Reliance Vision Fund - Direct (D),MRC945,2017-10-05 16:24:09.941000
Bharat Forge,Manufacturing,"720,000.00",81.20,2.44,Reliance Vision Fund - Direct (D),MRC945,2017-10-05 16:24:09.941000
UPL,Chemicals,"900,000.00",74.52,2.24,Reliance Vision Fund - Direct (D),MRC945,2017-10-05 16:24:09.941000
ABB India,Engineering & Capital Goods,"540,000.00",72.38,2.18,Reliance Vision Fund - Direct (D),MRC945,2017-10-05 16:24:09.941000
Maruti Suzuki,Automotive,"90,000.00",69.30,2.08,Reliance Vision Fund - Direct (D),MRC945,2017-10-05 16:24:09.941000
BEML,Engineering & Capital Goods,"371,000.00",65.42,1.97,Reliance Vision Fund - Direct (D),MRC945,2017-10-05 16:24:09.941000
HCL Tech,Information Technology,"694,960.00",60.13,1.81,Reliance Vision Fund - Direct (D),MRC945,2017-10-05 16:24:09.941000
GE T&D; India,Engineering & Capital Goods,"1,462,680.00",59.77,1.80,Reliance Vision Fund - Direct (D),MRC945,2017-10-05 16:24:09.941000
Vedanta,Metals & Mining,"1,800,000.00",55.60,1.67,Reliance Vision Fund - Direct (D),MRC945,2017-10-05 16:24:09.941000
Linde India,Chemicals,"1,350,000.00",55.44,1.67,Reliance Vision Fund - Direct (D),MRC945,2017-10-05 16:24:09.941000
Automotive Axle,Automotive,"753,037.00",54.41,1.64,Reliance Vision Fund - Direct (D),MRC945,2017-10-05 16:24:09.941000
Axis Bank,Banking & Financial Services,"945,000.00",47.28,1.42,Reliance Vision Fund - Direct (D),MRC945,2017-10-05 16:24:09.941000
Federal-Mogul,Automotive,"906,681.00",44.31,1.33,Reliance Vision Fund - Direct (D),MRC945,2017-10-05 16:24:09.941000
IOC,Oil & Gas,"900,000.00",40.92,1.23,Reliance Vision Fund - Direct (D),MRC945,2017-10-05 16:24:09.941000
Bank of Baroda,Banking & Financial Services,"2,700,000.00",37.22,1.12,Reliance Vision Fund - Direct (D),MRC945,2017-10-05 16:24:09.941000
Cipla,Pharmaceuticals,"630,000.00",36.03,1.08,Reliance Vision Fund - Direct (D),MRC945,2017-10-05 16:24:09.941000
Tata Motors,Automotive,"918,000.00",34.57,1.04,Reliance Vision Fund - Direct (D),MRC945,2017-10-05 16:24:09.941000
Siemens,Engineering & Capital Goods,"234,000.00",30.07,0.90,Reliance Vision Fund - Direct (D),MRC945,2017-10-05 16:24:09.941000
Divis Labs,Pharmaceuticals,"270,000.00",18.80,0.57,Reliance Vision Fund - Direct (D),MRC945,2017-10-05 16:24:09.941000
Reliance Comm,Telecommunication,"2,758,000.00",6.43,0.19,Reliance Vision Fund - Direct (D),MRC945,2017-10-05 16:24:09.941000
Sun Pharma,Pharmaceuticals,"1,302,299.00",62.66,8.97,ICICI Pru Select Large Cap Fund - DP (G),MPI1124,2017-10-05 16:24:14.208000
M&M;,Automotive,"462,488.00",62.20,8.90,ICICI Pru Select Large Cap Fund - DP (G),MPI1124,2017-10-05 16:24:14.208000
Larsen,Engineering & Capital Goods,"528,076.00",60.01,8.59,ICICI Pru Select Large Cap Fund - DP (G),MPI1124,2017-10-05 16:24:14.208000
IOC,Oil & Gas,"1,166,700.00",53.05,7.59,ICICI Pru Select Large Cap Fund - DP (G),MPI1124,2017-10-05 16:24:14.208000
Wipro,Information Technology,"1,676,493.00",50.14,7.18,ICICI Pru Select Large Cap Fund - DP (G),MPI1124,2017-10-05 16:24:14.208000
NTPC,Utilities,"2,967,900.00",50.08,7.17,ICICI Pru Select Large Cap Fund - DP (G),MPI1124,2017-10-05 16:24:14.208000
Cipla,Pharmaceuticals,"874,127.00",49.99,7.16,ICICI Pru Select Large Cap Fund - DP (G),MPI1124,2017-10-05 16:24:14.208000
Hindalco,Metals & Mining,"2,035,951.00",48.46,6.94,ICICI Pru Select Large Cap Fund - DP (G),MPI1124,2017-10-05 16:24:14.208000
Infosys,Information Technology,"507,364.00",46.42,6.65,ICICI Pru Select Large Cap Fund - DP (G),MPI1124,2017-10-05 16:24:14.208000
Power Grid Corp,Utilities,"1,869,122.00",40.98,5.87,ICICI Pru Select Large Cap Fund - DP (G),MPI1124,2017-10-05 16:24:14.208000
Tata Motors,Automotive,"1,048,845.00",39.49,5.65,ICICI Pru Select Large Cap Fund - DP (G),MPI1124,2017-10-05 16:24:14.208000
SBI,Banking & Financial Services,"1,414,900.00",39.30,5.63,ICICI Pru Select Large Cap Fund - DP (G),MPI1124,2017-10-05 16:24:14.208000
HDFC Bank,Banking & Financial Services,"202,618.00",35.99,5.15,ICICI Pru Select Large Cap Fund - DP (G),MPI1124,2017-10-05 16:24:14.208000
HDFC Bank,Banking & Financial Services,"73,000.00",12.97,6.70,DHFL Pramerica BAF -WP (G),MDE262,2017-10-05 16:24:40.434000
ITC,Tobacco,"365,000.00",10.30,5.32,DHFL Pramerica BAF -WP (G),MDE262,2017-10-05 16:24:40.434000
ICICI Bank,Banking & Financial Services,"280,000.00",8.35,4.31,DHFL Pramerica BAF -WP (G),MDE262,2017-10-05 16:24:40.434000
Larsen,Engineering & Capital Goods,"52,000.00",5.91,3.05,DHFL Pramerica BAF -WP (G),MDE262,2017-10-05 16:24:40.434000
SBI,Banking & Financial Services,"200,000.00",5.56,2.87,DHFL Pramerica BAF -WP (G),MDE262,2017-10-05 16:24:40.434000
Reliance,Oil & Gas,"31,000.00",4.94,2.55,DHFL Pramerica BAF -WP (G),MDE262,2017-10-05 16:24:40.434000
Infosys,Information Technology,"52,500.00",4.80,2.48,DHFL Pramerica BAF -WP (G),MDE262,2017-10-05 16:24:40.434000
IndusInd Bank,Banking & Financial Services,"28,800.00",4.77,2.46,DHFL Pramerica BAF -WP (G),MDE262,2017-10-05 16:24:40.434000
HDFC,Banking & Financial Services,"26,000.00",4.62,2.39,DHFL Pramerica BAF -WP (G),MDE262,2017-10-05 16:24:40.434000
Power Grid Corp,Utilities,"205,000.00",4.49,2.32,DHFL Pramerica BAF -WP (G),MDE262,2017-10-05 16:24:40.434000
HCL Tech,Information Technology,"45,031.00",3.90,2.01,DHFL Pramerica BAF -WP (G),MDE262,2017-10-05 16:24:40.434000
Maruti Suzuki,Automotive,"4,700.00",3.62,1.87,DHFL Pramerica BAF -WP (G),MDE262,2017-10-05 16:24:40.434000
Kotak Mahindra,Banking & Financial Services,"37,000.00",3.61,1.86,DHFL Pramerica BAF -WP (G),MDE262,2017-10-05 16:24:40.434000
INOX Leisure,Media & Entertainment,"135,325.00",3.35,1.73,DHFL Pramerica BAF -WP (G),MDE262,2017-10-05 16:24:40.434000
Aarti Ind,Chemicals,"36,511.00",3.17,1.64,DHFL Pramerica BAF -WP (G),MDE262,2017-10-05 16:24:40.434000
Bajaj Finserv,Banking & Financial Services,"5,000.00",2.75,1.42,DHFL Pramerica BAF -WP (G),MDE262,2017-10-05 16:24:40.434000
Cummins,Engineering & Capital Goods,"30,080.00",2.75,1.42,DHFL Pramerica BAF -WP (G),MDE262,2017-10-05 16:24:40.434000
Coromandel Int,Chemicals,"60,000.00",2.66,1.37,DHFL Pramerica BAF -WP (G),MDE262,2017-10-05 16:24:40.434000
Max Financial,Manufacturing,"44,000.00",2.65,1.37,DHFL Pramerica BAF -WP (G),MDE262,2017-10-05 16:24:40.434000
CCL Products,Food & Beverages,"90,016.00",2.59,1.34,DHFL Pramerica BAF -WP (G),MDE262,2017-10-05 16:24:40.434000
Hind Zinc,Metals & Mining,"80,000.00",2.36,1.22,DHFL Pramerica BAF -WP (G),MDE262,2017-10-05 16:24:40.434000
Century,Conglomerates,"17,600.00",2.18,1.13,DHFL Pramerica BAF -WP (G),MDE262,2017-10-05 16:24:40.434000
Tata Steel,Metals & Mining,"34,000.00",2.17,1.12,DHFL Pramerica BAF -WP (G),MDE262,2017-10-05 16:24:40.434000
Aurobindo Pharm,Pharmaceuticals,"29,000.00",2.10,1.09,DHFL Pramerica BAF -WP (G),MDE262,2017-10-05 16:24:40.434000
Sundram,Manufacturing,"51,000.00",2.07,1.07,DHFL Pramerica BAF -WP (G),MDE262,2017-10-05 16:24:40.434000
Tata Elxsi,Information Technology,"12,000.00",1.97,1.02,DHFL Pramerica BAF -WP (G),MDE262,2017-10-05 16:24:40.434000
Vedanta,Metals & Mining,"60,000.00",1.85,0.96,DHFL Pramerica BAF -WP (G),MDE262,2017-10-05 16:24:40.434000
BPCL,Oil & Gas,"35,000.00",1.85,0.96,DHFL Pramerica BAF -WP (G),MDE262,2017-10-05 16:24:40.434000
Oberoi Realty,Retail & Real Estate,"45,000.00",1.71,0.89,DHFL Pramerica BAF -WP (G),MDE262,2017-10-05 16:24:40.434000
Persistent,Information Technology,"24,496.00",1.52,0.79,DHFL Pramerica BAF -WP (G),MDE262,2017-10-05 16:24:40.434000
Castrol,Chemicals,"37,800.00",1.47,0.76,DHFL Pramerica BAF -WP (G),MDE262,2017-10-05 16:24:40.434000
Hindalco,Metals & Mining,"55,000.00",1.31,0.68,DHFL Pramerica BAF -WP (G),MDE262,2017-10-05 16:24:40.434000
Axis Bank,Banking & Financial Services,"26,000.00",1.30,0.67,DHFL Pramerica BAF -WP (G),MDE262,2017-10-05 16:24:40.434000
Grasim,Conglomerates,"10,000.00",1.20,0.62,DHFL Pramerica BAF -WP (G),MDE262,2017-10-05 16:24:40.434000
ONGC,Oil & Gas,"75,000.00",1.18,0.61,DHFL Pramerica BAF -WP (G),MDE262,2017-10-05 16:24:40.434000
Sun Pharma,Pharmaceuticals,"20,000.00",0.96,0.50,DHFL Pramerica BAF -WP (G),MDE262,2017-10-05 16:24:40.434000
