Equity,Sector,Qty,Value,%,Fund_Name,Fund_Code,Time_Stamp
Disa India,Engineering & Capital Goods,"31,316.00",17.54,0.3,DSP-BR Micro Cap Fund - Direct (G),MDS584,5/10/2017
Kewal Kiran,Retail & Real Estate,"97,253.00",16.04,0.28,DSP-BR Micro Cap Fund - Direct (G),MDS584,5/10/2017
IFGL Refractory,Cement & Construction,"541,935.00",15.53,0.27,DSP-BR Micro Cap Fund - Direct (G),MDS584,5/10/2017
GNFC,Chemicals,"451,463.00",13.58,0.23,DSP-BR Micro Cap Fund - Direct (G),MDS584,5/10/2017
Lumax Auto Tech,Automotive,"246,693.00",12.69,0.22,DSP-BR Micro Cap Fund - Direct (G),MDS584,5/10/2017
Tata Metaliks,Metals & Mining,"192,482.00",12.53,0.22,DSP-BR Micro Cap Fund - Direct (G),MDS584,5/10/2017
Siti Networks,Media & Entertainment,"1,660,909.00",4.14,0.07,DSP-BR Micro Cap Fund - Direct (G),MDS584,5/10/2017
Career Point,Information Technology,"339,081.00",3.94,0.07,DSP-BR Micro Cap Fund - Direct (G),MDS584,5/10/2017
Rane Holdings,Automotive,"470,000.00",74.92,6.03,Sundaram SMILE Fund -Direct (G),MSN572,5/10/2017
Navin Fluorine,Chemicals,"805,768.00",53.12,4.28,Sundaram SMILE Fund -Direct (G),MSN572,5/10/2017
V-Guard Ind,Miscellaneous,"2,790,000.00",51.94,4.18,Sundaram SMILE Fund -Direct (G),MSN572,5/10/2017
J. K. Cement,Cement & Construction,"480,000.00",48.24,3.89,Sundaram SMILE Fund -Direct (G),MSN572,5/10/2017
Heritage Foods,Food & Beverages,"300,000.00",46.06,3.71,Sundaram SMILE Fund -Direct (G),MSN572,5/10/2017
Karur Vysya,Banking & Financial Services,"3,000,000.00",42.69,3.44,Sundaram SMILE Fund -Direct (G),MSN572,5/10/2017
Himatsingka Sei,Manufacturing,"1,168,616.00",40.14,3.23,Sundaram SMILE Fund -Direct (G),MSN572,5/10/2017
DCB Bank,Banking & Financial Services,"2,103,000.00",38.63,3.11,Sundaram SMILE Fund -Direct (G),MSN572,5/10/2017
PNC Infratech,Retail & Real Estate,"2,660,022.00",36.58,2.95,Sundaram SMILE Fund -Direct (G),MSN572,5/10/2017
India Cements,Cement & Construction,"2,040,800.00",36.33,2.93,Sundaram SMILE Fund -Direct (G),MSN572,5/10/2017
HSIL,Cement & Construction,"900,000.00",35.09,2.83,Sundaram SMILE Fund -Direct (G),MSN572,5/10/2017
Ramcoind,Cement & Construction,"1,250,000.00",33.99,2.74,Sundaram SMILE Fund -Direct (G),MSN572,5/10/2017
Ashoka Buildcon,Cement & Construction,"1,714,124.00",33.5,2.7,Sundaram SMILE Fund -Direct (G),MSN572,5/10/2017
Timken,Engineering & Capital Goods,"455,000.00",32.74,2.64,Sundaram SMILE Fund -Direct (G),MSN572,5/10/2017
CenturyPlyboard,Miscellaneous,"1,266,352.00",31.99,2.58,Sundaram SMILE Fund -Direct (G),MSN572,5/10/2017
ITD Cementation,Cement & Construction,"1,961,757.00",31.72,2.55,Sundaram SMILE Fund -Direct (G),MSN572,5/10/2017
NRB Bearings,Engineering & Capital Goods,"2,533,486.00",30.77,2.48,Sundaram SMILE Fund -Direct (G),MSN572,5/10/2017
ISGEC Heavy Eng,Food & Beverages,"50,369.00",30.36,2.44,Sundaram SMILE Fund -Direct (G),MSN572,5/10/2017
Heidelberg Cem,Cement & Construction,"2,200,000.00",27.15,2.19,Sundaram SMILE Fund -Direct (G),MSN572,5/10/2017
Strides Shasun,Pharmaceuticals,"295,000.00",26.7,2.15,Sundaram SMILE Fund -Direct (G),MSN572,5/10/2017
Brigade Ent,Retail & Real Estate,"942,882.00",25.03,2.02,Sundaram SMILE Fund -Direct (G),MSN572,5/10/2017
Kalpataru Power,Engineering & Capital Goods,"670,000.00",24.64,1.98,Sundaram SMILE Fund -Direct (G),MSN572,5/10/2017
Praj Industries,Engineering & Capital Goods,"3,600,000.00",24.37,1.96,Sundaram SMILE Fund -Direct (G),MSN572,5/10/2017
TD Power System,Engineering & Capital Goods,"1,106,726.00",23.72,1.91,Sundaram SMILE Fund -Direct (G),MSN572,5/10/2017
LG Balakrishnan,Engineering & Capital Goods,"317,110.00",22.54,1.82,Sundaram SMILE Fund -Direct (G),MSN572,5/10/2017
Gateway Distri,Miscellaneous,"1,017,483.00",22.51,1.81,Sundaram SMILE Fund -Direct (G),MSN572,5/10/2017
Amrutanjan Heal,Pharmaceuticals,"372,650.00",22.25,1.79,Sundaram SMILE Fund -Direct (G),MSN572,5/10/2017
Take Solutions,Information Technology,"1,492,559.00",20.46,1.65,Sundaram SMILE Fund -Direct (G),MSN572,5/10/2017
INOX Leisure,Media & Entertainment,"785,072.00",19.41,1.56,Sundaram SMILE Fund -Direct (G),MSN572,5/10/2017
Carborundum,Engineering & Capital Goods,"540,000.00",19.08,1.54,Sundaram SMILE Fund -Direct (G),MSN572,5/10/2017
Astra Microwave,Telecommunication,"1,349,184.00",17.58,1.42,Sundaram SMILE Fund -Direct (G),MSN572,5/10/2017
Rallis India,Chemicals,"757,166.00",17.2,1.39,Sundaram SMILE Fund -Direct (G),MSN572,5/10/2017
Redington,Information Technology,"1,086,096.00",16.1,1.3,Sundaram SMILE Fund -Direct (G),MSN572,5/10/2017
KSB Pumps,Engineering & Capital Goods,"226,467.00",16.07,1.29,Sundaram SMILE Fund -Direct (G),MSN572,5/10/2017
Taj GVK Hotels,Services,"995,522.00",15.33,1.23,Sundaram SMILE Fund -Direct (G),MSN572,5/10/2017
Asian Granito,Cement & Construction,"332,157.00",15.18,1.22,Sundaram SMILE Fund -Direct (G),MSN572,5/10/2017
SREI Infra,Banking & Financial Services,"1,167,241.00",14.97,1.21,Sundaram SMILE Fund -Direct (G),MSN572,5/10/2017
Star Cement,Metals & Mining,"1,332,778.00",14.81,1.19,Sundaram SMILE Fund -Direct (G),MSN572,5/10/2017
Ramco System,Information Technology,"370,000.00",14.31,1.15,Sundaram SMILE Fund -Direct (G),MSN572,5/10/2017
Va Tech Wabag,Engineering & Capital Goods,"231,172.00",14.2,1.14,Sundaram SMILE Fund -Direct (G),MSN572,5/10/2017
Healthcare Glob,Services,"510,160.00",13.88,1.12,Sundaram SMILE Fund -Direct (G),MSN572,5/10/2017
Akzo Nobel,Chemicals,"72,000.00",13.08,1.05,Sundaram SMILE Fund -Direct (G),MSN572,5/10/2017
Thyrocare Techn,Services,"181,362.00",12.49,1.01,Sundaram SMILE Fund -Direct (G),MSN572,5/10/2017
Raymond,Manufacturing,"159,153.00",12.37,1,Sundaram SMILE Fund -Direct (G),MSN572,5/10/2017
Triveni Engg,Food & Beverages,"663,315.00",8.8,0.71,Sundaram SMILE Fund -Direct (G),MSN572,5/10/2017
Hind Dorr-Olive,Engineering & Capital Goods,"1,369,833.00",0.3,0.02,Sundaram SMILE Fund -Direct (G),MSN572,5/10/2017
Heritage Foods,Food & Beverages,"57,356.00",8.81,5.15,Sundaram Select Micro Cap-Sr 7-DP-G,MSN1051,5/10/2017
Blue Star,Consumer Durables,"96,391.00",7.37,4.31,Sundaram Select Micro Cap-Sr 7-DP-G,MSN1051,5/10/2017
J. K. Cement,Cement & Construction,"62,532.00",6.29,3.67,Sundaram Select Micro Cap-Sr 7-DP-G,MSN1051,5/10/2017
India Cements,Cement & Construction,"346,515.00",6.17,3.61,Sundaram Select Micro Cap-Sr 7-DP-G,MSN1051,5/10/2017
CenturyPlyboard,Miscellaneous,"237,852.00",6.01,3.51,Sundaram Select Micro Cap-Sr 7-DP-G,MSN1051,5/10/2017
V-Guard Ind,Miscellaneous,"318,911.00",5.94,3.47,Sundaram Select Micro Cap-Sr 7-DP-G,MSN1051,5/10/2017
Himatsingka Sei,Manufacturing,"172,063.00",5.91,3.46,Sundaram Select Micro Cap-Sr 7-DP-G,MSN1051,5/10/2017
Navin Fluorine,Chemicals,"89,719.00",5.91,3.46,Sundaram Select Micro Cap-Sr 7-DP-G,MSN1051,5/10/2017
Timken,Engineering & Capital Goods,"80,788.00",5.81,3.4,Sundaram Select Micro Cap-Sr 7-DP-G,MSN1051,5/10/2017
Rane Holdings,Automotive,"35,432.00",5.65,3.3,Sundaram Select Micro Cap-Sr 7-DP-G,MSN1051,5/10/2017
Grindwell Norto,Engineering & Capital Goods,"135,230.00",5.42,3.17,Sundaram Select Micro Cap-Sr 7-DP-G,MSN1051,5/10/2017
Minda Ind,Automotive,"63,848.00",5.39,3.15,Sundaram Select Micro Cap-Sr 7-DP-G,MSN1051,5/10/2017
DCB Bank,Banking & Financial Services,"284,942.00",5.23,3.06,Sundaram Select Micro Cap-Sr 7-DP-G,MSN1051,5/10/2017
Ashoka Buildcon,Cement & Construction,"254,783.00",4.98,2.91,Sundaram Select Micro Cap-Sr 7-DP-G,MSN1051,5/10/2017
MM Forgings,Manufacturing,"79,612.00",4.84,2.83,Sundaram Select Micro Cap-Sr 7-DP-G,MSN1051,5/10/2017
PVR,Media & Entertainment,"34,349.00",4.54,2.65,Sundaram Select Micro Cap-Sr 7-DP-G,MSN1051,5/10/2017
Ador Welding,Engineering & Capital Goods,"112,939.00",4.3,2.51,Sundaram Select Micro Cap-Sr 7-DP-G,MSN1051,5/10/2017
HSIL,Cement & Construction,"94,000.00",3.67,2.14,Sundaram Select Micro Cap-Sr 7-DP-G,MSN1051,5/10/2017
Subros,Automotive,"139,154.00",3.2,1.87,Sundaram Select Micro Cap-Sr 7-DP-G,MSN1051,5/10/2017
NCC,Cement & Construction,"367,527.00",3.1,1.81,Sundaram Select Micro Cap-Sr 7-DP-G,MSN1051,5/10/2017
PNC Infratech,Retail & Real Estate,"217,554.00",2.99,1.75,Sundaram Select Micro Cap-Sr 7-DP-G,MSN1051,5/10/2017
Praj Industries,Engineering & Capital Goods,"440,764.00",2.98,1.74,Sundaram Select Micro Cap-Sr 7-DP-G,MSN1051,5/10/2017
PTC India,Services,"235,733.00",2.82,1.65,Sundaram Select Micro Cap-Sr 7-DP-G,MSN1051,5/10/2017
Shanthi Gears,Engineering & Capital Goods,"182,000.00",2.5,1.46,Sundaram Select Micro Cap-Sr 7-DP-G,MSN1051,5/10/2017
Salzer Electro,Engineering & Capital Goods,"118,106.00",2.26,1.32,Sundaram Select Micro Cap-Sr 7-DP-G,MSN1051,5/10/2017
Techno Electric,Engineering & Capital Goods,"61,294.00",2.23,1.31,Sundaram Select Micro Cap-Sr 7-DP-G,MSN1051,5/10/2017
Johnson Control,Consumer Durables,"11,282.00",2.24,1.31,Sundaram Select Micro Cap-Sr 7-DP-G,MSN1051,5/10/2017
Ujjivan Financi,Banking & Financial Services,"60,720.00",2.23,1.3,Sundaram Select Micro Cap-Sr 7-DP-G,MSN1051,5/10/2017
Repco Home,Banking & Financial Services,"34,240.00",2.22,1.3,Sundaram Select Micro Cap-Sr 7-DP-G,MSN1051,5/10/2017
Navneet,Miscellaneous,"135,267.00",2.22,1.3,Sundaram Select Micro Cap-Sr 7-DP-G,MSN1051,5/10/2017
Premier Explo,Chemicals,"48,689.00",2.2,1.29,Sundaram Select Micro Cap-Sr 7-DP-G,MSN1051,5/10/2017
Thyrocare Techn,Services,"31,299.00",2.16,1.26,Sundaram Select Micro Cap-Sr 7-DP-G,MSN1051,5/10/2017
KSB Pumps,Engineering & Capital Goods,"30,000.00",2.13,1.25,Sundaram Select Micro Cap-Sr 7-DP-G,MSN1051,5/10/2017
WPIL,Engineering & Capital Goods,"40,709.00",2.07,1.21,Sundaram Select Micro Cap-Sr 7-DP-G,MSN1051,5/10/2017
Dollar Ind,Manufacturing,"40,810.00",1.95,1.14,Sundaram Select Micro Cap-Sr 7-DP-G,MSN1051,5/10/2017
Va Tech Wabag,Engineering & Capital Goods,"31,365.00",1.93,1.13,Sundaram Select Micro Cap-Sr 7-DP-G,MSN1051,5/10/2017
NIIT Tech,Information Technology,"37,760.00",1.88,1.1,Sundaram Select Micro Cap-Sr 7-DP-G,MSN1051,5/10/2017
Texmaco Rail,Engineering & Capital Goods,"210,000.00",1.88,1.1,Sundaram Select Micro Cap-Sr 7-DP-G,MSN1051,5/10/2017
Mcleod,Food & Beverages,"94,857.00",1.67,0.98,Sundaram Select Micro Cap-Sr 7-DP-G,MSN1051,5/10/2017
Heidelberg Cem,Cement & Construction,"133,290.00",1.64,0.96,Sundaram Select Micro Cap-Sr 7-DP-G,MSN1051,5/10/2017
Take Solutions,Information Technology,"107,000.00",1.47,0.86,Sundaram Select Micro Cap-Sr 7-DP-G,MSN1051,5/10/2017
S Chand and Co,Miscellaneous,"28,379.00",1.33,0.78,Sundaram Select Micro Cap-Sr 7-DP-G,MSN1051,5/10/2017
Gateway Distri,Miscellaneous,"60,166.00",1.33,0.78,Sundaram Select Micro Cap-Sr 7-DP-G,MSN1051,5/10/2017
RPP Infra Proj,Cement & Construction,"49,179.00",1.31,0.77,Sundaram Select Micro Cap-Sr 7-DP-G,MSN1051,5/10/2017
ZF Steering Gea,Automotive,"10,698.00",1.28,0.75,Sundaram Select Micro Cap-Sr 7-DP-G,MSN1051,5/10/2017
Clariant Chem,Chemicals,"21,872.00",1.26,0.74,Sundaram Select Micro Cap-Sr 7-DP-G,MSN1051,5/10/2017
Kennametal,Engineering & Capital Goods,"13,275.00",0.83,0.49,Sundaram Select Micro Cap-Sr 7-DP-G,MSN1051,5/10/2017
PSP Projects,Cement & Construction,"20,631.00",0.69,0.4,Sundaram Select Micro Cap-Sr 7-DP-G,MSN1051,5/10/2017
Madhucon Proj,Cement & Construction,"161,217.00",0.44,0.26,Sundaram Select Micro Cap-Sr 7-DP-G,MSN1051,5/10/2017
ITD Cementation,Cement & Construction,"25,825.00",0.42,0.24,Sundaram Select Micro Cap-Sr 7-DP-G,MSN1051,5/10/2017
Rane Holdings,Automotive,"470,000.00",74.92,6.03,Sundaram SMILE Fund - IP (G),MSN339,5/10/2017
Navin Fluorine,Chemicals,"805,768.00",53.12,4.28,Sundaram SMILE Fund - IP (G),MSN339,5/10/2017
V-Guard Ind,Miscellaneous,"2,790,000.00",51.94,4.18,Sundaram SMILE Fund - IP (G),MSN339,5/10/2017
J. K. Cement,Cement & Construction,"480,000.00",48.24,3.89,Sundaram SMILE Fund - IP (G),MSN339,5/10/2017
Heritage Foods,Food & Beverages,"300,000.00",46.06,3.71,Sundaram SMILE Fund - IP (G),MSN339,5/10/2017
Karur Vysya,Banking & Financial Services,"3,000,000.00",42.69,3.44,Sundaram SMILE Fund - IP (G),MSN339,5/10/2017
Himatsingka Sei,Manufacturing,"1,168,616.00",40.14,3.23,Sundaram SMILE Fund - IP (G),MSN339,5/10/2017
DCB Bank,Banking & Financial Services,"2,103,000.00",38.63,3.11,Sundaram SMILE Fund - IP (G),MSN339,5/10/2017
PNC Infratech,Retail & Real Estate,"2,660,022.00",36.58,2.95,Sundaram SMILE Fund - IP (G),MSN339,5/10/2017
India Cements,Cement & Construction,"2,040,800.00",36.33,2.93,Sundaram SMILE Fund - IP (G),MSN339,5/10/2017
HSIL,Cement & Construction,"900,000.00",35.09,2.83,Sundaram SMILE Fund - IP (G),MSN339,5/10/2017
Ramcoind,Cement & Construction,"1,250,000.00",33.99,2.74,Sundaram SMILE Fund - IP (G),MSN339,5/10/2017
Ashoka Buildcon,Cement & Construction,"1,714,124.00",33.5,2.7,Sundaram SMILE Fund - IP (G),MSN339,5/10/2017
Timken,Engineering & Capital Goods,"455,000.00",32.74,2.64,Sundaram SMILE Fund - IP (G),MSN339,5/10/2017
CenturyPlyboard,Miscellaneous,"1,266,352.00",31.99,2.58,Sundaram SMILE Fund - IP (G),MSN339,5/10/2017
ITD Cementation,Cement & Construction,"1,961,757.00",31.72,2.55,Sundaram SMILE Fund - IP (G),MSN339,5/10/2017
NRB Bearings,Engineering & Capital Goods,"2,533,486.00",30.77,2.48,Sundaram SMILE Fund - IP (G),MSN339,5/10/2017
ISGEC Heavy Eng,Food & Beverages,"50,369.00",30.36,2.44,Sundaram SMILE Fund - IP (G),MSN339,5/10/2017
Heidelberg Cem,Cement & Construction,"2,200,000.00",27.15,2.19,Sundaram SMILE Fund - IP (G),MSN339,5/10/2017
Strides Shasun,Pharmaceuticals,"295,000.00",26.7,2.15,Sundaram SMILE Fund - IP (G),MSN339,5/10/2017
Brigade Ent,Retail & Real Estate,"942,882.00",25.03,2.02,Sundaram SMILE Fund - IP (G),MSN339,5/10/2017
Kalpataru Power,Engineering & Capital Goods,"670,000.00",24.64,1.98,Sundaram SMILE Fund - IP (G),MSN339,5/10/2017
Praj Industries,Engineering & Capital Goods,"3,600,000.00",24.37,1.96,Sundaram SMILE Fund - IP (G),MSN339,5/10/2017
TD Power System,Engineering & Capital Goods,"1,106,726.00",23.72,1.91,Sundaram SMILE Fund - IP (G),MSN339,5/10/2017
LG Balakrishnan,Engineering & Capital Goods,"317,110.00",22.54,1.82,Sundaram SMILE Fund - IP (G),MSN339,5/10/2017
Gateway Distri,Miscellaneous,"1,017,483.00",22.51,1.81,Sundaram SMILE Fund - IP (G),MSN339,5/10/2017
Amrutanjan Heal,Pharmaceuticals,"372,650.00",22.25,1.79,Sundaram SMILE Fund - IP (G),MSN339,5/10/2017
Take Solutions,Information Technology,"1,492,559.00",20.46,1.65,Sundaram SMILE Fund - IP (G),MSN339,5/10/2017
INOX Leisure,Media & Entertainment,"785,072.00",19.41,1.56,Sundaram SMILE Fund - IP (G),MSN339,5/10/2017
Carborundum,Engineering & Capital Goods,"540,000.00",19.08,1.54,Sundaram SMILE Fund - IP (G),MSN339,5/10/2017
Astra Microwave,Telecommunication,"1,349,184.00",17.58,1.42,Sundaram SMILE Fund - IP (G),MSN339,5/10/2017
Rallis India,Chemicals,"757,166.00",17.2,1.39,Sundaram SMILE Fund - IP (G),MSN339,5/10/2017
Redington,Information Technology,"1,086,096.00",16.1,1.3,Sundaram SMILE Fund - IP (G),MSN339,5/10/2017
KSB Pumps,Engineering & Capital Goods,"226,467.00",16.07,1.29,Sundaram SMILE Fund - IP (G),MSN339,5/10/2017
Taj GVK Hotels,Services,"995,522.00",15.33,1.23,Sundaram SMILE Fund - IP (G),MSN339,5/10/2017
Asian Granito,Cement & Construction,"332,157.00",15.18,1.22,Sundaram SMILE Fund - IP (G),MSN339,5/10/2017
SREI Infra,Banking & Financial Services,"1,167,241.00",14.97,1.21,Sundaram SMILE Fund - IP (G),MSN339,5/10/2017
Star Cement,Metals & Mining,"1,332,778.00",14.81,1.19,Sundaram SMILE Fund - IP (G),MSN339,5/10/2017
Ramco System,Information Technology,"370,000.00",14.31,1.15,Sundaram SMILE Fund - IP (G),MSN339,5/10/2017
Va Tech Wabag,Engineering & Capital Goods,"231,172.00",14.2,1.14,Sundaram SMILE Fund - IP (G),MSN339,5/10/2017
Healthcare Glob,Services,"510,160.00",13.88,1.12,Sundaram SMILE Fund - IP (G),MSN339,5/10/2017
Akzo Nobel,Chemicals,"72,000.00",13.08,1.05,Sundaram SMILE Fund - IP (G),MSN339,5/10/2017
Thyrocare Techn,Services,"181,362.00",12.49,1.01,Sundaram SMILE Fund - IP (G),MSN339,5/10/2017
Raymond,Manufacturing,"159,153.00",12.37,1,Sundaram SMILE Fund - IP (G),MSN339,5/10/2017
Triveni Engg,Food & Beverages,"663,315.00",8.8,0.71,Sundaram SMILE Fund - IP (G),MSN339,5/10/2017
Hind Dorr-Olive,Engineering & Capital Goods,"1,369,833.00",0.3,0.02,Sundaram SMILE Fund - IP (G),MSN339,5/10/2017
Heritage Foods,Food & Beverages,"72,665.00",11.16,5.27,Sundaram Select Micro Cap-Sr 5-RP-G,MSN1035,5/10/2017
Blue Star,Consumer Durables,"119,457.00",9.13,4.31,Sundaram Select Micro Cap-Sr 5-RP-G,MSN1035,5/10/2017
India Cements,Cement & Construction,"438,972.00",7.81,3.69,Sundaram Select Micro Cap-Sr 5-RP-G,MSN1035,5/10/2017
J. K. Cement,Cement & Construction,"77,111.00",7.75,3.66,Sundaram Select Micro Cap-Sr 5-RP-G,MSN1035,5/10/2017
V-Guard Ind,Miscellaneous,"395,345.00",7.36,3.48,Sundaram Select Micro Cap-Sr 5-RP-G,MSN1035,5/10/2017
CenturyPlyboard,Miscellaneous,"289,356.00",7.31,3.45,Sundaram Select Micro Cap-Sr 5-RP-G,MSN1035,5/10/2017
Navin Fluorine,Chemicals,"110,087.00",7.26,3.43,Sundaram Select Micro Cap-Sr 5-RP-G,MSN1035,5/10/2017
Himatsingka Sei,Manufacturing,"210,767.00",7.24,3.42,Sundaram Select Micro Cap-Sr 5-RP-G,MSN1035,5/10/2017
Timken,Engineering & Capital Goods,"100,421.00",7.23,3.42,Sundaram Select Micro Cap-Sr 5-RP-G,MSN1035,5/10/2017
Rane Holdings,Automotive,"43,929.00",7,3.31,Sundaram Select Micro Cap-Sr 5-RP-G,MSN1035,5/10/2017
Grindwell Norto,Engineering & Capital Goods,"172,304.00",6.91,3.26,Sundaram Select Micro Cap-Sr 5-RP-G,MSN1035,5/10/2017
Minda Ind,Automotive,"79,152.00",6.69,3.16,Sundaram Select Micro Cap-Sr 5-RP-G,MSN1035,5/10/2017
DCB Bank,Banking & Financial Services,"353,470.00",6.49,3.07,Sundaram Select Micro Cap-Sr 5-RP-G,MSN1035,5/10/2017
MM Forgings,Manufacturing,"105,166.00",6.39,3.02,Sundaram Select Micro Cap-Sr 5-RP-G,MSN1035,5/10/2017
Ashoka Buildcon,Cement & Construction,"315,606.00",6.17,2.92,Sundaram Select Micro Cap-Sr 5-RP-G,MSN1035,5/10/2017
PVR,Media & Entertainment,"42,622.00",5.63,2.66,Sundaram Select Micro Cap-Sr 5-RP-G,MSN1035,5/10/2017
Ador Welding,Engineering & Capital Goods,"141,149.00",5.37,2.54,Sundaram Select Micro Cap-Sr 5-RP-G,MSN1035,5/10/2017
HSIL,Cement & Construction,"113,793.00",4.44,2.1,Sundaram Select Micro Cap-Sr 5-RP-G,MSN1035,5/10/2017
Subros,Automotive,"176,185.00",4.05,1.92,Sundaram Select Micro Cap-Sr 5-RP-G,MSN1035,5/10/2017
NCC,Cement & Construction,"445,437.00",3.76,1.78,Sundaram Select Micro Cap-Sr 5-RP-G,MSN1035,5/10/2017
Praj Industries,Engineering & Capital Goods,"552,507.00",3.74,1.77,Sundaram Select Micro Cap-Sr 5-RP-G,MSN1035,5/10/2017
PNC Infratech,Retail & Real Estate,"270,573.00",3.72,1.76,Sundaram Select Micro Cap-Sr 5-RP-G,MSN1035,5/10/2017
PTC India,Services,"274,544.00",3.28,1.55,Sundaram Select Micro Cap-Sr 5-RP-G,MSN1035,5/10/2017
Shanthi Gears,Engineering & Capital Goods,"231,109.00",3.17,1.5,Sundaram Select Micro Cap-Sr 5-RP-G,MSN1035,5/10/2017
Salzer Electro,Engineering & Capital Goods,"156,243.00",3,1.42,Sundaram Select Micro Cap-Sr 5-RP-G,MSN1035,5/10/2017
KSB Pumps,Engineering & Capital Goods,"41,575.00",2.95,1.39,Sundaram Select Micro Cap-Sr 5-RP-G,MSN1035,5/10/2017
Ujjivan Financi,Banking & Financial Services,"77,300.00",2.83,1.34,Sundaram Select Micro Cap-Sr 5-RP-G,MSN1035,5/10/2017
Techno Electric,Engineering & Capital Goods,"75,908.00",2.76,1.31,Sundaram Select Micro Cap-Sr 5-RP-G,MSN1035,5/10/2017
Navneet,Miscellaneous,"167,862.00",2.76,1.3,Sundaram Select Micro Cap-Sr 5-RP-G,MSN1035,5/10/2017
Repco Home,Banking & Financial Services,"42,440.00",2.76,1.3,Sundaram Select Micro Cap-Sr 5-RP-G,MSN1035,5/10/2017
Johnson Control,Consumer Durables,"13,843.00",2.75,1.3,Sundaram Select Micro Cap-Sr 5-RP-G,MSN1035,5/10/2017
Premier Explo,Chemicals,"60,394.00",2.73,1.29,Sundaram Select Micro Cap-Sr 5-RP-G,MSN1035,5/10/2017
Thyrocare Techn,Services,"38,712.00",2.67,1.26,Sundaram Select Micro Cap-Sr 5-RP-G,MSN1035,5/10/2017
WPIL,Engineering & Capital Goods,"50,526.00",2.57,1.21,Sundaram Select Micro Cap-Sr 5-RP-G,MSN1035,5/10/2017
Va Tech Wabag,Engineering & Capital Goods,"39,662.00",2.44,1.15,Sundaram Select Micro Cap-Sr 5-RP-G,MSN1035,5/10/2017
Dollar Ind,Manufacturing,"50,555.00",2.41,1.14,Sundaram Select Micro Cap-Sr 5-RP-G,MSN1035,5/10/2017
Texmaco Rail,Engineering & Capital Goods,"261,764.00",2.34,1.11,Sundaram Select Micro Cap-Sr 5-RP-G,MSN1035,5/10/2017
NIIT Tech,Information Technology,"46,858.00",2.34,1.1,Sundaram Select Micro Cap-Sr 5-RP-G,MSN1035,5/10/2017
Mcleod,Food & Beverages,"117,543.00",2.07,0.98,Sundaram Select Micro Cap-Sr 5-RP-G,MSN1035,5/10/2017
Heidelberg Cem,Cement & Construction,"168,897.00",2.08,0.98,Sundaram Select Micro Cap-Sr 5-RP-G,MSN1035,5/10/2017
Take Solutions,Information Technology,"137,000.00",1.88,0.89,Sundaram Select Micro Cap-Sr 5-RP-G,MSN1035,5/10/2017
S Chand and Co,Miscellaneous,"35,363.00",1.66,0.79,Sundaram Select Micro Cap-Sr 5-RP-G,MSN1035,5/10/2017
Gateway Distri,Miscellaneous,"75,000.00",1.66,0.78,Sundaram Select Micro Cap-Sr 5-RP-G,MSN1035,5/10/2017
ZF Steering Gea,Automotive,"13,545.00",1.62,0.77,Sundaram Select Micro Cap-Sr 5-RP-G,MSN1035,5/10/2017
RPP Infra Proj,Cement & Construction,"60,970.00",1.63,0.77,Sundaram Select Micro Cap-Sr 5-RP-G,MSN1035,5/10/2017
Clariant Chem,Chemicals,"27,665.00",1.6,0.76,Sundaram Select Micro Cap-Sr 5-RP-G,MSN1035,5/10/2017
Kennametal,Engineering & Capital Goods,"17,125.00",1.07,0.51,Sundaram Select Micro Cap-Sr 5-RP-G,MSN1035,5/10/2017
PSP Projects,Cement & Construction,"25,346.00",0.84,0.4,Sundaram Select Micro Cap-Sr 5-RP-G,MSN1035,5/10/2017
ITD Cementation,Cement & Construction,"32,692.00",0.53,0.25,Sundaram Select Micro Cap-Sr 5-RP-G,MSN1035,5/10/2017
Madhucon Proj,Cement & Construction,"138,383.00",0.38,0.18,Sundaram Select Micro Cap-Sr 5-RP-G,MSN1035,5/10/2017
Heritage Foods,Food & Beverages,"107,009.00",16.43,5.17,Sundaram Select Micro Cap-Sr 6-RP-G,MSN1045,5/10/2017
Blue Star,Consumer Durables,"179,637.00",13.73,4.32,Sundaram Select Micro Cap-Sr 6-RP-G,MSN1045,5/10/2017
J. K. Cement,Cement & Construction,"115,693.00",11.63,3.66,Sundaram Select Micro Cap-Sr 6-RP-G,MSN1045,5/10/2017
India Cements,Cement & Construction,"646,172.00",11.5,3.62,Sundaram Select Micro Cap-Sr 6-RP-G,MSN1045,5/10/2017
Navin Fluorine,Chemicals,"168,158.00",11.08,3.49,Sundaram Select Micro Cap-Sr 6-RP-G,MSN1045,5/10/2017
V-Guard Ind,Miscellaneous,"593,735.00",11.05,3.48,Sundaram Select Micro Cap-Sr 6-RP-G,MSN1045,5/10/2017
Himatsingka Sei,Manufacturing,"319,518.00",10.98,3.45,Sundaram Select Micro Cap-Sr 6-RP-G,MSN1045,5/10/2017
CenturyPlyboard,Miscellaneous,"433,385.00",10.95,3.44,Sundaram Select Micro Cap-Sr 6-RP-G,MSN1045,5/10/2017
Timken,Engineering & Capital Goods,"150,419.00",10.82,3.41,Sundaram Select Micro Cap-Sr 6-RP-G,MSN1045,5/10/2017
Rane Holdings,Automotive,"65,971.00",10.52,3.31,Sundaram Select Micro Cap-Sr 6-RP-G,MSN1045,5/10/2017
Grindwell Norto,Engineering & Capital Goods,"260,000.00",10.42,3.28,Sundaram Select Micro Cap-Sr 6-RP-G,MSN1045,5/10/2017
