,Equity ,Sector,Qty ,"Value
 (Rs cr)",%,Unnamed: 5,company_name,company_code
28,Himadri Special,Chemicals,"188,556.00",1.48,1.41,,sundaram-select-micro-cap-sr-11-rp-g,MSN1292
29,CL Educate,Miscellaneous,"32,151.00",1.37,1.3,,sundaram-select-micro-cap-sr-11-rp-g,MSN1292
30,Timken,Engineering & Capital Goods,"19,500.00",1.3,1.24,,sundaram-select-micro-cap-sr-11-rp-g,MSN1292
31,Guj Mineral,Metals & Mining,"85,804.00",1.26,1.2,,sundaram-select-micro-cap-sr-11-rp-g,MSN1292
32,Shanthi Gears,Engineering & Capital Goods,"88,235.00",1.26,1.2,,sundaram-select-micro-cap-sr-11-rp-g,MSN1292
33,Subros,Automotive,"51,316.00",1.24,1.18,,sundaram-select-micro-cap-sr-11-rp-g,MSN1292
34,Va Tech Wabag,Engineering & Capital Goods,"17,551.00",1.21,1.15,,sundaram-select-micro-cap-sr-11-rp-g,MSN1292
35,Mcleod,Food & Beverages,"67,169.00",1.17,1.11,,sundaram-select-micro-cap-sr-11-rp-g,MSN1292
36,Premier Explo,Chemicals,"23,193.00",1.14,1.08,,sundaram-select-micro-cap-sr-11-rp-g,MSN1292
37,Amrutanjan Heal,Pharmaceuticals,"16,433.00",1.11,1.06,,sundaram-select-micro-cap-sr-11-rp-g,MSN1292
38,Triveni Engg,Food & Beverages,"149,643.00",1.09,1.04,,sundaram-select-micro-cap-sr-11-rp-g,MSN1292
39,HSIL,Cement & Construction,"29,329.00",1.07,1.02,,sundaram-select-micro-cap-sr-11-rp-g,MSN1292
40,Dollar Ind,Manufacturing,"4,970.00",1.04,0.99,,sundaram-select-micro-cap-sr-11-rp-g,MSN1292
41,MM Forgings,Manufacturing,"16,801.00",1.03,0.98,,sundaram-select-micro-cap-sr-11-rp-g,MSN1292
42,Indian Terrain,Manufacturing,"50,102.00",1.02,0.97,,sundaram-select-micro-cap-sr-11-rp-g,MSN1292
43,JK Tyre & Ind,Automotive,"63,386.00",1.02,0.97,,sundaram-select-micro-cap-sr-11-rp-g,MSN1292
44,Star Cement,Metals & Mining,"83,595.00",1.0,0.95,,sundaram-select-micro-cap-sr-11-rp-g,MSN1292
45,TD Power System,Engineering & Capital Goods,"43,526.00",0.99,0.94,,sundaram-select-micro-cap-sr-11-rp-g,MSN1292
46,Gateway Distri,Miscellaneous,"37,510.00",0.97,0.92,,sundaram-select-micro-cap-sr-11-rp-g,MSN1292
47,JB Chemicals,Pharmaceuticals,"27,563.00",0.86,0.82,,sundaram-select-micro-cap-sr-11-rp-g,MSN1292
48,Hind Constr,Cement & Construction,"215,059.00",0.84,0.8,,sundaram-select-micro-cap-sr-11-rp-g,MSN1292
49,S Chand and Co,Miscellaneous,"16,789.00",0.79,0.75,,sundaram-select-micro-cap-sr-11-rp-g,MSN1292
50,RPP Infra Proj,Cement & Construction,"29,246.00",0.7,0.67,,sundaram-select-micro-cap-sr-11-rp-g,MSN1292
51,PSP Projects,Cement & Construction,"17,931.00",0.48,0.46,,sundaram-select-micro-cap-sr-11-rp-g,MSN1292
