,Equity ,Sector,Qty ,"Value
 (Rs cr)",%,Unnamed: 5,company_name,company_code
58,HT Media,Media & Entertainment,"5,586,927.00",51.48,0.85,,franklin-i-smaller-co-direct,MTE313
59,MM Forgings,Manufacturing,"789,341.00",47.85,0.79,,franklin-i-smaller-co-direct,MTE313
60,Pennar Inds,Metals & Mining,"8,454,997.00",46.33,0.76,,franklin-i-smaller-co-direct,MTE313
61,Greaves Cotton,Engineering & Capital Goods,"2,842,079.00",45.7,0.75,,franklin-i-smaller-co-direct,MTE313
62,Johnson Control,Consumer Durables,"223,419.00",45.43,0.75,,franklin-i-smaller-co-direct,MTE313
63,Essel Propack,Manufacturing,"1,823,239.00",44.89,0.74,,franklin-i-smaller-co-direct,MTE313
64,NIIT Tech,Information Technology,"845,543.00",43.59,0.72,,franklin-i-smaller-co-direct,MTE313
65,Kaveri Seed,Miscellaneous,"596,845.00",41.32,0.68,,franklin-i-smaller-co-direct,MTE313
66,Ent Network Ind,Media & Entertainment,"384,563.00",35.07,0.58,,franklin-i-smaller-co-direct,MTE313
67,PI Industries,Chemicals,"439,761.00",33.67,0.56,,franklin-i-smaller-co-direct,MTE313
68,Somany Ceramics,Cement & Construction,"412,986.00",33.13,0.55,,franklin-i-smaller-co-direct,MTE313
69,Swaraj Engines,Engineering & Capital Goods,"124,374.00",26.12,0.43,,franklin-i-smaller-co-direct,MTE313
70,Grindwell Norto,Engineering & Capital Goods,"561,304.00",23.78,0.39,,franklin-i-smaller-co-direct,MTE313
71,JagranPrakashan,Media & Entertainment,"1,330,705.00",23.43,0.39,,franklin-i-smaller-co-direct,MTE313
72,Navkar Corp,Services,"985,653.00",20.0,0.33,,franklin-i-smaller-co-direct,MTE313
73,LG Balakrishnan,Engineering & Capital Goods,"99,906.00",7.53,0.12,,franklin-i-smaller-co-direct,MTE313
74,FDC,Pharmaceuticals,"237,056.00",4.29,0.07,,franklin-i-smaller-co-direct,MTE313
75,CCCL,Cement & Construction,"2,334,565.00",1.13,0.02,,franklin-i-smaller-co-direct,MTE313
