,Equity ,Sector,Qty ,"Value
 (Rs cr)",%,Unnamed: 5,company_name,company_code
26,Nilkamal,Manufacturing,"383,625.00",71.86,1.69,,mirae-emerging-bluechip-fund,MMA088
27,Petronet LNG,Oil & Gas,"3,435,534.00",70.07,1.65,,mirae-emerging-bluechip-fund,MMA088
28,Centum Electron,Manufacturing,"233,355.00",68.67,1.62,,mirae-emerging-bluechip-fund,MMA088
29,Cox & Kings,Miscellaneous,"2,366,937.00",67.42,1.59,,mirae-emerging-bluechip-fund,MMA088
30,GAIL,Oil & Gas,"1,764,218.00",66.47,1.57,,mirae-emerging-bluechip-fund,MMA088
31,J. K. Cement,Cement & Construction,"633,606.00",64.5,1.52,,mirae-emerging-bluechip-fund,MMA088
32,Canara Bank,Banking & Financial Services,"1,622,603.00",59.73,1.41,,mirae-emerging-bluechip-fund,MMA088
33,DFM Foods,Miscellaneous,"364,940.00",58.47,1.38,,mirae-emerging-bluechip-fund,MMA088
34,Bharat Fin,Banking & Financial Services,"651,644.00",55.05,1.3,,mirae-emerging-bluechip-fund,MMA088
35,Kaveri Seed,Miscellaneous,"750,959.00",51.99,1.23,,mirae-emerging-bluechip-fund,MMA088
36,Max Financial,Manufacturing,"3,329,685.00",49.38,1.16,,mirae-emerging-bluechip-fund,MMA088
37,Finolex Cables,Telecommunication,"989,293.00",46.18,1.09,,mirae-emerging-bluechip-fund,MMA088
38,Amara Raja Batt,Automotive,"539,559.00",45.02,1.06,,mirae-emerging-bluechip-fund,MMA088
39,AIA Engineering,Engineering & Capital Goods,"292,563.00",42.43,1.0,,mirae-emerging-bluechip-fund,MMA088
40,Supreme Ind,Manufacturing,"367,733.00",41.22,0.97,,mirae-emerging-bluechip-fund,MMA088
41,GOCL Corp,Chemicals,"909,406.00",40.14,0.95,,mirae-emerging-bluechip-fund,MMA088
42,Gulf Oil Lubric,Chemicals,"459,443.00",37.58,0.89,,mirae-emerging-bluechip-fund,MMA088
43,Dabur India,Consumer Non-durables,"1,164,542.00",36.1,0.85,,mirae-emerging-bluechip-fund,MMA088
44,eClerx Services,Information Technology,"275,982.00",35.82,0.84,,mirae-emerging-bluechip-fund,MMA088
45,Aarti Ind,Chemicals,"356,698.00",34.67,0.82,,mirae-emerging-bluechip-fund,MMA088
46,KEI Industries,Engineering & Capital Goods,"1,459,041.00",33.74,0.8,,mirae-emerging-bluechip-fund,MMA088
47,Mahindra Holida,Services,"825,469.00",33.68,0.79,,mirae-emerging-bluechip-fund,MMA088
48,Sun TV Network,Media & Entertainment,"380,511.00",29.69,0.7,,mirae-emerging-bluechip-fund,MMA088
49,Gateway Distri,Miscellaneous,"1,065,987.00",29.22,0.69,,mirae-emerging-bluechip-fund,MMA088
50,Lupin,Pharmaceuticals,"264,125.00",27.26,0.64,,mirae-emerging-bluechip-fund,MMA088
51,Schaeffler Ind,Engineering & Capital Goods,"58,620.00",26.61,0.63,,mirae-emerging-bluechip-fund,MMA088
52,Thermax,Engineering & Capital Goods,"155,237.00",13.51,0.32,,mirae-emerging-bluechip-fund,MMA088
53,Zee Entertain,Media & Entertainment,"155,307.00",8.41,0.2,,mirae-emerging-bluechip-fund,MMA088
54,TVS Motor,Automotive,"104,828.00",6.1,0.14,,mirae-emerging-bluechip-fund,MMA088
55,Container Corp,Services,"15,871.00",1.82,0.04,,mirae-emerging-bluechip-fund,MMA088
56,Asian Paints,Chemicals,"9,000.00",1.05,0.02,,mirae-emerging-bluechip-fund,MMA088
57,MCX India,Miscellaneous,"9,181.00",1.03,0.02,,mirae-emerging-bluechip-fund,MMA088
