,algo_volatility,algorithm_period_return,alpha,benchmark_period_return,benchmark_volatility,beta,capital_used,ending_cash,ending_exposure,ending_value,excess_return,gross_leverage,long_exposure,long_value,longs_count,max_drawdown,max_leverage,net_leverage,orders,period_close,period_label,period_open,pnl,portfolio_value,positions,returns,sharpe,short_exposure,short_value,shorts_count,sortino,starting_cash,starting_exposure,starting_value,trading_days,transactions,treasury_period_return
2018-10-01 10:00:00+00:00,0.2706057456980658,2.4726774946736976,0.5052980238088114,0.3125824074347032,0.1066225924399134,1.5589685295719469,0.0,-111082.92326300453,34837857.870000005,34837857.870000005,0.0,1.00319876877232,34837857.870000005,34837857.870000005,10,-0.21205282541365278,1.085656302246182,1.00319876877232,[],2018-10-01 10:00:00+00:00,2018-10,2018-10-01 03:46:00+00:00,-740992.3559999987,34726774.946737,"[{'sid': Equity(493 [IBVENTURES.NS]), 'cost_basis': 447.52305047232215, 'last_sale_price': 510.06, 'amount': 5683}, {'sid': Equity(84 [SUVEN.NS]), 'cost_basis': 219.56279043200604, 'last_sale_price': 268.639, 'amount': 15722}, {'sid': Equity(284 [BAJFINANCE.NS]), 'cost_basis': 2719.4847292178306, 'last_sale_price': 2204.635, 'amount': 1531}, {'sid': Equity(95 [GLAXO.NS]), 'cost_basis': 1546.7025272079227, 'last_sale_price': 1400.75, 'amount': 2638}, {'sid': Equity(164 [ASTRAZEN.NS]), 'cost_basis': 1603.1282456482045, 'last_sale_price': 1577.441, 'amount': 2311}, {'sid': Equity(114 [GRAPHITE.NS]), 'cost_basis': 818.4437661305803, 'last_sale_price': 685.237, 'amount': 5376}, {'sid': Equity(271 [BANDHANBNK.NS]), 'cost_basis': 667.3815235000001, 'last_sale_price': 449.704, 'amount': 6321}, {'sid': Equity(227 [HEG.NS]), 'cost_basis': 4029.4497175, 'last_sale_price': 3164.463, 'amount': 1090}, {'sid': Equity(297 [VIPIND.NS]), 'cost_basis': 609.577636, 'last_sale_price': 395.37, 'amount': 7089}, {'sid': Equity(312 [PAGEIND.NS]), 'cost_basis': 33676.802985999995, 'last_sale_price': 32978.5, 'amount': 128}]",-0.020891993275900855,2.810140537980111,0.0,0.0,0,4.472037272616055,-111082.92326300453,35578850.226,35578850.226,434,[],0.0
2018-10-03 10:00:00+00:00,0.27031104154212043,2.4692304596736974,0.5158208192165907,0.297001264083844,0.10692516379859904,1.5491303017303986,0.0,-111082.92326300453,34803387.52,34803387.52,0.0,1.0032019470759936,34803387.52,34803387.52,10,-0.21283495433092667,1.085656302246182,1.0032019470759936,[],2018-10-03 10:00:00+00:00,2018-10,2018-10-03 03:46:00+00:00,-34470.35000000149,34692304.596737,"[{'sid': Equity(493 [IBVENTURES.NS]), 'cost_basis': 447.52305047232215, 'last_sale_price': 484.557, 'amount': 5683}, {'sid': Equity(84 [SUVEN.NS]), 'cost_basis': 219.56279043200604, 'last_sale_price': 270.825, 'amount': 15722}, {'sid': Equity(284 [BAJFINANCE.NS]), 'cost_basis': 2719.4847292178306, 'last_sale_price': 2228.294, 'amount': 1531}, {'sid': Equity(95 [GLAXO.NS]), 'cost_basis': 1546.7025272079227, 'last_sale_price': 1412.8690000000001, 'amount': 2638}, {'sid': Equity(164 [ASTRAZEN.NS]), 'cost_basis': 1603.1282456482045, 'last_sale_price': 1575.092, 'amount': 2311}, {'sid': Equity(114 [GRAPHITE.NS]), 'cost_basis': 818.4437661305803, 'last_sale_price': 679.141, 'amount': 5376}, {'sid': Equity(271 [BANDHANBNK.NS]), 'cost_basis': 667.3815235000001, 'last_sale_price': 443.93600000000004, 'amount': 6321}, {'sid': Equity(227 [HEG.NS]), 'cost_basis': 4029.4497175, 'last_sale_price': 3249.041, 'amount': 1090}, {'sid': Equity(297 [VIPIND.NS]), 'cost_basis': 609.577636, 'last_sale_price': 409.193, 'amount': 7089}, {'sid': Equity(312 [PAGEIND.NS]), 'cost_basis': 33676.802985999995, 'last_sale_price': 32137.734, 'amount': 128}]",-0.000992615929721996,2.8046098319170856,0.0,0.0,0,4.463464309243132,-111082.92326300453,34837857.870000005,34837857.870000005,435,[],0.0
2018-10-04 10:00:00+00:00,0.27160893537207287,2.3449675586736967,0.5133500938769886,0.26809452091174335,0.10821284564388924,1.5529061905016295,0.0,-111082.92326300453,33560758.51,33560758.51,0.0,1.0033208968791032,33560758.51,33560758.51,10,-0.24103008673208667,1.085656302246182,1.0033208968791032,[],2018-10-04 10:00:00+00:00,2018-10,2018-10-04 03:46:00+00:00,-1242629.0100000054,33449675.586736992,"[{'sid': Equity(493 [IBVENTURES.NS]), 'cost_basis': 447.52305047232215, 'last_sale_price': 460.349, 'amount': 5683}, {'sid': Equity(84 [SUVEN.NS]), 'cost_basis': 219.56279043200604, 'last_sale_price': 262.18, 'amount': 15722}, {'sid': Equity(284 [BAJFINANCE.NS]), 'cost_basis': 2719.4847292178306, 'last_sale_price': 2175.3360000000002, 'amount': 1531}, {'sid': Equity(95 [GLAXO.NS]), 'cost_basis': 1546.7025272079227, 'last_sale_price': 1313.991, 'amount': 2638}, {'sid': Equity(164 [ASTRAZEN.NS]), 'cost_basis': 1603.1282456482045, 'last_sale_price': 1539.163, 'amount': 2311}, {'sid': Equity(114 [GRAPHITE.NS]), 'cost_basis': 818.4437661305803, 'last_sale_price': 650.147, 'amount': 5376}, {'sid': Equity(271 [BANDHANBNK.NS]), 'cost_basis': 667.3815235000001, 'last_sale_price': 455.869, 'amount': 6321}, {'sid': Equity(227 [HEG.NS]), 'cost_basis': 4029.4497175, 'last_sale_price': 3080.973, 'amount': 1090}, {'sid': Equity(297 [VIPIND.NS]), 'cost_basis': 609.577636, 'last_sale_price': 402.577, 'amount': 7089}, {'sid': Equity(312 [PAGEIND.NS]), 'cost_basis': 33676.802985999995, 'last_sale_price': 30312.349000000002, 'amount': 128}]",-0.03581857776369468,2.708584393887826,0.0,0.0,0,4.281513470631872,-111082.92326300453,34803387.52,34803387.52,436,[],0.0
2018-10-05 10:00:00+00:00,0.2719195546730221,2.2737465660736973,0.5258964130888113,0.2351707634849598,0.1099503435494023,1.5314051473376702,0.0,-111082.92326300453,32848548.584000003,32848548.584000003,0.0,1.0033931436359238,32848548.584000003,32848548.584000003,10,-0.2571900612694508,1.085656302246182,1.0033931436359238,[],2018-10-05 10:00:00+00:00,2018-10,2018-10-05 03:46:00+00:00,-712209.9259999953,32737465.660736997,"[{'sid': Equity(493 [IBVENTURES.NS]), 'cost_basis': 447.52305047232215, 'last_sale_price': 437.336, 'amount': 5683}, {'sid': Equity(84 [SUVEN.NS]), 'cost_basis': 219.56279043200604, 'last_sale_price': 251.747, 'amount': 15722}, {'sid': Equity(284 [BAJFINANCE.NS]), 'cost_basis': 2719.4847292178306, 'last_sale_price': 2019.759, 'amount': 1531}, {'sid': Equity(95 [GLAXO.NS]), 'cost_basis': 1546.7025272079227, 'last_sale_price': 1313.46, 'amount': 2638}, {'sid': Equity(164 [ASTRAZEN.NS]), 'cost_basis': 1603.1282456482045, 'last_sale_price': 1537.414, 'amount': 2311}, {'sid': Equity(114 [GRAPHITE.NS]), 'cost_basis': 818.4437661305803, 'last_sale_price': 644.131, 'amount': 5376}, {'sid': Equity(271 [BANDHANBNK.NS]), 'cost_basis': 667.3815235000001, 'last_sale_price': 456.267, 'amount': 6321}, {'sid': Equity(227 [HEG.NS]), 'cost_basis': 4029.4497175, 'last_sale_price': 3069.1130000000003, 'amount': 1090}, {'sid': Equity(297 [VIPIND.NS]), 'cost_basis': 609.577636, 'last_sale_price': 403.61400000000003, 'amount': 7089}, {'sid': Equity(312 [PAGEIND.NS]), 'cost_basis': 33676.802985999995, 'last_sale_price': 29231.365, 'amount': 128}]",-0.021291983061336173,2.654145419933622,0.0,0.0,0,4.186536087120294,-111082.92326300453,33560758.51,33560758.51,437,[],0.0
2018-10-08 10:00:00+00:00,0.27206962332311285,2.2147664604736974,0.5163129183724584,0.23197004201729676,0.10984961888652434,1.5337889592274259,0.0,-111082.92326300453,32258747.528,32258747.528,0.0,1.0034553963601647,32258747.528,32258747.528,10,-0.2705725903512915,1.085656302246182,1.0034553963601647,[],2018-10-08 10:00:00+00:00,2018-10,2018-10-08 03:46:00+00:00,-589801.0560000017,32147664.604736995,"[{'sid': Equity(493 [IBVENTURES.NS]), 'cost_basis': 447.52305047232215, 'last_sale_price': 415.469, 'amount': 5683}, {'sid': Equity(84 [SUVEN.NS]), 'cost_basis': 219.56279043200604, 'last_sale_price': 242.655, 'amount': 15722}, {'sid': Equity(284 [BAJFINANCE.NS]), 'cost_basis': 2719.4847292178306, 'last_sale_price': 1971.394, 'amount': 1531}, {'sid': Equity(95 [GLAXO.NS]), 'cost_basis': 1546.7025272079227, 'last_sale_price': 1287.002, 'amount': 2638}, {'sid': Equity(164 [ASTRAZEN.NS]), 'cost_basis': 1603.1282456482045, 'last_sale_price': 1557.3020000000001, 'amount': 2311}, {'sid': Equity(114 [GRAPHITE.NS]), 'cost_basis': 818.4437661305803, 'last_sale_price': 632.662, 'amount': 5376}, {'sid': Equity(271 [BANDHANBNK.NS]), 'cost_basis': 667.3815235000001, 'last_sale_price': 468.599, 'amount': 6321}, {'sid': Equity(227 [HEG.NS]), 'cost_basis': 4029.4497175, 'last_sale_price': 3009.342, 'amount': 1090}, {'sid': Equity(297 [VIPIND.NS]), 'cost_basis': 609.577636, 'last_sale_price': 390.236, 'amount': 7089}, {'sid': Equity(312 [PAGEIND.NS]), 'cost_basis': 33676.802985999995, 'last_sale_price': 28598.468, 'amount': 128}]",-0.01801608780936781,2.608526680129487,0.0,0.0,0,4.108639173204458,-111082.92326300453,32848548.584000003,32848548.584000003,438,[],0.0
2018-10-09 10:00:00+00:00,0.2717669548408322,2.214922251973698,0.5193745413221031,0.226291803391796,0.10979241502284044,1.5325556284053414,0.0,-111082.92326300453,32260305.443000004,32260305.443000004,0.0,1.0034552289155612,32260305.443000004,32260305.443000004,10,-0.2705725903512915,1.085656302246182,1.0034552289155612,[],2018-10-09 10:00:00+00:00,2018-10,2018-10-09 03:46:00+00:00,1557.9150000028312,32149222.519736998,"[{'sid': Equity(493 [IBVENTURES.NS]), 'cost_basis': 447.52305047232215, 'last_sale_price': 394.69800000000004, 'amount': 5683}, {'sid': Equity(84 [SUVEN.NS]), 'cost_basis': 219.56279043200604, 'last_sale_price': 235.351, 'amount': 15722}, {'sid': Equity(284 [BAJFINANCE.NS]), 'cost_basis': 2719.4847292178306, 'last_sale_price': 2057.244, 'amount': 1531}, {'sid': Equity(95 [GLAXO.NS]), 'cost_basis': 1546.7025272079227, 'last_sale_price': 1301.0520000000001, 'amount': 2638}, {'sid': Equity(164 [ASTRAZEN.NS]), 'cost_basis': 1603.1282456482045, 'last_sale_price': 1555.053, 'amount': 2311}, {'sid': Equity(114 [GRAPHITE.NS]), 'cost_basis': 818.4437661305803, 'last_sale_price': 633.945, 'amount': 5376}, {'sid': Equity(271 [BANDHANBNK.NS]), 'cost_basis': 667.3815235000001, 'last_sale_price': 484.16200000000003, 'amount': 6321}, {'sid': Equity(227 [HEG.NS]), 'cost_basis': 4029.4497175, 'last_sale_price': 3060.041, 'amount': 1090}, {'sid': Equity(297 [VIPIND.NS]), 'cost_basis': 609.577636, 'last_sale_price': 373.748, 'amount': 7089}, {'sid': Equity(312 [PAGEIND.NS]), 'cost_basis': 33676.802985999995, 'last_sale_price': 28813.16, 'amount': 128}]",4.8461218541406836e-05,2.605585580868121,0.0,0.0,0,4.104118192677668,-111082.92326300453,32258747.528,32258747.528,439,[],0.0
2018-10-10 10:00:00+00:00,0.2755047418088044,2.423835543073698,0.5324223019550599,0.25286423954423376,0.11083249743671263,1.5618972353394869,0.0,-111082.92326300453,34349438.354,34349438.354,0.0,1.0032444000848033,34349438.354,34349438.354,10,-0.2705725903512915,1.085656302246182,1.0032444000848033,[],2018-10-10 10:00:00+00:00,2018-10,2018-10-10 03:46:00+00:00,2089132.9109999985,34238355.430736996,"[{'sid': Equity(493 [IBVENTURES.NS]), 'cost_basis': 447.52305047232215, 'last_sale_price': 374.973, 'amount': 5683}, {'sid': Equity(84 [SUVEN.NS]), 'cost_basis': 219.56279043200604, 'last_sale_price': 252.144, 'amount': 15722}, {'sid': Equity(284 [BAJFINANCE.NS]), 'cost_basis': 2719.4847292178306, 'last_sale_price': 2266.976, 'amount': 1531}, {'sid': Equity(95 [GLAXO.NS]), 'cost_basis': 1546.7025272079227, 'last_sale_price': 1354.981, 'amount': 2638}, {'sid': Equity(164 [ASTRAZEN.NS]), 'cost_basis': 1603.1282456482045, 'last_sale_price': 1644.152, 'amount': 2311}, {'sid': Equity(114 [GRAPHITE.NS]), 'cost_basis': 818.4437661305803, 'last_sale_price': 665.626, 'amount': 5376}, {'sid': Equity(271 [BANDHANBNK.NS]), 'cost_basis': 667.3815235000001, 'last_sale_price': 509.32300000000004, 'amount': 6321}, {'sid': Equity(227 [HEG.NS]), 'cost_basis': 4029.4497175, 'last_sale_price': 3672.021, 'amount': 1090}, {'sid': Equity(297 [VIPIND.NS]), 'cost_basis': 609.577636, 'last_sale_price': 392.408, 'amount': 7089}, {'sid': Equity(312 [PAGEIND.NS]), 'cost_basis': 33676.802985999995, 'last_sale_price': 29900.97, 'amount': 128}]",0.06498237740329316,2.699481280082561,0.0,0.0,0,4.315402862640543,-111082.92326300453,32260305.443000004,32260305.443000004,440,[],0.0
2018-10-11 10:00:00+00:00,0.2753039850101493,2.3982971319736976,0.5483915255059147,0.22667130723919238,0.11188688749038808,1.5393046134168875,0.0,-111082.92326300453,34094054.243,34094054.243,0.0,1.003268781950167,34094054.243,34094054.243,10,-0.2705725903512915,1.085656302246182,1.003268781950167,[],2018-10-11 10:00:00+00:00,2018-10,2018-10-11 03:46:00+00:00,-255384.11100000143,33982971.319736995,"[{'sid': Equity(493 [IBVENTURES.NS]), 'cost_basis': 447.52305047232215, 'last_sale_price': 392.407, 'amount': 5683}, {'sid': Equity(84 [SUVEN.NS]), 'cost_basis': 219.56279043200604, 'last_sale_price': 242.207, 'amount': 15722}, {'sid': Equity(284 [BAJFINANCE.NS]), 'cost_basis': 2719.4847292178306, 'last_sale_price': 2158.3160000000003, 'amount': 1531}, {'sid': Equity(95 [GLAXO.NS]), 'cost_basis': 1546.7025272079227, 'last_sale_price': 1325.482, 'amount': 2638}, {'sid': Equity(164 [ASTRAZEN.NS]), 'cost_basis': 1603.1282456482045, 'last_sale_price': 1617.967, 'amount': 2311}, {'sid': Equity(114 [GRAPHITE.NS]), 'cost_basis': 818.4437661305803, 'last_sale_price': 698.8720000000001, 'amount': 5376}, {'sid': Equity(271 [BANDHANBNK.NS]), 'cost_basis': 667.3815235000001, 'last_sale_price': 467.604, 'amount': 6321}, {'sid': Equity(227 [HEG.NS]), 'cost_basis': 4029.4497175, 'last_sale_price': 3975.082, 'amount': 1090}, {'sid': Equity(297 [VIPIND.NS]), 'cost_basis': 609.577636, 'last_sale_price': 411.463, 'amount': 7089}, {'sid': Equity(312 [PAGEIND.NS]), 'cost_basis': 33676.802985999995, 'last_sale_price': 27760.472, 'amount': 128}]",-0.007459006362517506,2.679841935607197,0.0,0.0,0,4.283450392953679,-111082.92326300453,34349438.354,34349438.354,441,[],0.0
2018-10-12 10:00:00+00:00,0.2759817694082865,2.5133640704736977,0.5464433169022866,0.2555279278722187,0.1131054303480543,1.5346568945191652,0.0,-111082.92326300453,35244723.628,35244723.628,0.0,1.0031617253730276,35244723.628,35244723.628,10,-0.2705725903512915,1.085656302246182,1.0031617253730276,[],2018-10-12 10:00:00+00:00,2018-10,2018-10-12 03:46:00+00:00,1150669.384999998,35133640.70473699,"[{'sid': Equity(493 [IBVENTURES.NS]), 'cost_basis': 447.52305047232215, 'last_sale_price': 411.983, 'amount': 5683}, {'sid': Equity(84 [SUVEN.NS]), 'cost_basis': 219.56279043200604, 'last_sale_price': 256.367, 'amount': 15722}, {'sid': Equity(284 [BAJFINANCE.NS]), 'cost_basis': 2719.4847292178306, 'last_sale_price': 2283.347, 'amount': 1531}, {'sid': Equity(95 [GLAXO.NS]), 'cost_basis': 1546.7025272079227, 'last_sale_price': 1358.698, 'amount': 2638}, {'sid': Equity(164 [ASTRAZEN.NS]), 'cost_basis': 1603.1282456482045, 'last_sale_price': 1663.991, 'amount': 2311}, {'sid': Equity(114 [GRAPHITE.NS]), 'cost_basis': 818.4437661305803, 'last_sale_price': 733.801, 'amount': 5376}, {'sid': Equity(271 [BANDHANBNK.NS]), 'cost_basis': 667.3815235000001, 'last_sale_price': 465.218, 'amount': 6321}, {'sid': Equity(227 [HEG.NS]), 'cost_basis': 4029.4497175, 'last_sale_price': 4014.252, 'amount': 1090}, {'sid': Equity(297 [VIPIND.NS]), 'cost_basis': 609.577636, 'last_sale_price': 424.545, 'amount': 7089}, {'sid': Equity(312 [PAGEIND.NS]), 'cost_basis': 33676.802985999995, 'last_sale_price': 28723.423, 'amount': 128}]",0.03386017585612655,2.737162301705557,0.0,0.0,0,4.390812071378937,-111082.92326300453,34094054.243,34094054.243,442,[],0.0
2018-10-15 10:00:00+00:00,0.2758941903743679,2.5757657694736977,0.5506234419335408,0.2619580137125821,0.11303023216129172,1.5362342702468368,0.0,-111082.92326300453,35868740.618,35868740.618,0.0,1.003106549209999,35868740.618,35868740.618,10,-0.2705725903512915,1.085656302246182,1.003106549209999,[],2018-10-15 10:00:00+00:00,2018-10,2018-10-15 03:46:00+00:00,624016.9900000021,35757657.694736995,"[{'sid': Equity(493 [IBVENTURES.NS]), 'cost_basis': 447.52305047232215, 'last_sale_price': 432.55400000000003, 'amount': 5683}, {'sid': Equity(84 [SUVEN.NS]), 'cost_basis': 219.56279043200604, 'last_sale_price': 260.094, 'amount': 15722}, {'sid': Equity(284 [BAJFINANCE.NS]), 'cost_basis': 2719.4847292178306, 'last_sale_price': 2302.164, 'amount': 1531}, {'sid': Equity(95 [GLAXO.NS]), 'cost_basis': 1546.7025272079227, 'last_sale_price': 1384.239, 'amount': 2638}, {'sid': Equity(164 [ASTRAZEN.NS]), 'cost_basis': 1603.1282456482045, 'last_sale_price': 1690.2250000000001, 'amount': 2311}, {'sid': Equity(114 [GRAPHITE.NS]), 'cost_basis': 818.4437661305803, 'last_sale_price': 770.455, 'amount': 5376}, {'sid': Equity(271 [BANDHANBNK.NS]), 'cost_basis': 667.3815235000001, 'last_sale_price': 468.151, 'amount': 6321}, {'sid': Equity(227 [HEG.NS]), 'cost_basis': 4029.4497175, 'last_sale_price': 4055.2180000000003, 'amount': 1090}, {'sid': Equity(297 [VIPIND.NS]), 'cost_basis': 609.577636, 'last_sale_price': 436.048, 'amount': 7089}, {'sid': Equity(312 [PAGEIND.NS]), 'cost_basis': 33676.802985999995, 'last_sale_price': 28332.128, 'amount': 128}]",0.01776123901431781,2.76847129499063,0.0,0.0,0,4.44464637783802,-111082.92326300453,35244723.628,35244723.628,443,[],0.0
2018-10-16 10:00:00+00:00,0.2760873010228872,2.6658006470736977,0.555093973826868,0.273672512514441,0.11309408058678623,1.5396184413295342,0.0,-111082.92326300453,36769089.394,36769089.394,0.0,1.0030302499769506,36769089.394,36769089.394,10,-0.2705725903512915,1.085656302246182,1.0030302499769506,[],2018-10-16 10:00:00+00:00,2018-10,2018-10-16 03:46:00+00:00,900348.7760000005,36658006.470736995,"[{'sid': Equity(493 [IBVENTURES.NS]), 'cost_basis': 447.52305047232215, 'last_sale_price': 454.172, 'amount': 5683}, {'sid': Equity(84 [SUVEN.NS]), 'cost_basis': 219.56279043200604, 'last_sale_price': 256.318, 'amount': 15722}, {'sid': Equity(284 [BAJFINANCE.NS]), 'cost_basis': 2719.4847292178306, 'last_sale_price': 2304.81, 'amount': 1531}, {'sid': Equity(95 [GLAXO.NS]), 'cost_basis': 1546.7025272079227, 'last_sale_price': 1406.2060000000001, 'amount': 2638}, {'sid': Equity(164 [ASTRAZEN.NS]), 'cost_basis': 1603.1282456482045, 'last_sale_price': 1693.324, 'amount': 2311}, {'sid': Equity(114 [GRAPHITE.NS]), 'cost_basis': 818.4437661305803, 'last_sale_price': 808.9540000000001, 'amount': 5376}, {'sid': Equity(271 [BANDHANBNK.NS]), 'cost_basis': 667.3815235000001, 'last_sale_price': 461.389, 'amount': 6321}, {'sid': Equity(227 [HEG.NS]), 'cost_basis': 4029.4497175, 'last_sale_price': 4485.427, 'amount': 1090}, {'sid': Equity(297 [VIPIND.NS]), 'cost_basis': 609.577636, 'last_sale_price': 456.633, 'amount': 7089}, {'sid': Equity(312 [PAGEIND.NS]), 'cost_basis': 33676.802985999995, 'last_sale_price': 28243.185, 'amount': 128}]",0.02517918773333183,2.812066154811632,0.0,0.0,0,4.522892023623644,-111082.92326300453,35868740.618,35868740.618,444,[],0.0
2018-10-17 10:00:00+00:00,0.27667468821169877,2.568565003873698,0.5515828045332656,0.254310651174529,0.11358843078246829,1.543303355358539,0.0,-111082.92326300453,35796732.962000005,35796732.962000005,0.0,1.003112817705224,35796732.962000005,35796732.962000005,10,-0.2705725903512915,1.085656302246182,1.003112817705224,[],2018-10-17 10:00:00+00:00,2018-10,2018-10-17 03:46:00+00:00,-972356.4319999963,35685650.038737,"[{'sid': Equity(493 [IBVENTURES.NS]), 'cost_basis': 447.52305047232215, 'last_sale_price': 460.15000000000003, 'amount': 5683}, {'sid': Equity(84 [SUVEN.NS]), 'cost_basis': 219.56279043200604, 'last_sale_price': 246.48000000000002, 'amount': 15722}, {'sid': Equity(284 [BAJFINANCE.NS]), 'cost_basis': 2719.4847292178306, 'last_sale_price': 2146.737, 'amount': 1531}, {'sid': Equity(95 [GLAXO.NS]), 'cost_basis': 1546.7025272079227, 'last_sale_price': 1401.5710000000001, 'amount': 2638}, {'sid': Equity(164 [ASTRAZEN.NS]), 'cost_basis': 1603.1282456482045, 'last_sale_price': 1654.546, 'amount': 2311}, {'sid': Equity(114 [GRAPHITE.NS]), 'cost_basis': 818.4437661305803, 'last_sale_price': 812.563, 'amount': 5376}, {'sid': Equity(271 [BANDHANBNK.NS]), 'cost_basis': 667.3815235000001, 'last_sale_price': 451.94100000000003, 'amount': 6321}, {'sid': Equity(227 [HEG.NS]), 'cost_basis': 4029.4497175, 'last_sale_price': 4178.492, 'amount': 1090}, {'sid': Equity(297 [VIPIND.NS]), 'cost_basis': 609.577636, 'last_sale_price': 446.464, 'amount': 7089}, {'sid': Equity(312 [PAGEIND.NS]), 'cost_basis': 33676.802985999995, 'last_sale_price': 27767.892, 'amount': 128}]",-0.026525076664389857,2.745499246717342,0.0,0.0,0,4.400483626958092,-111082.92326300453,36769089.394,36769089.394,445,[],0.0
2018-10-19 10:00:00+00:00,0.27669780836026897,2.514781931673698,0.5538458286758421,0.23741914565247524,0.11394783125386704,1.54115669871201,0.0,-111082.92326300453,35258902.24,35258902.24,0.0,1.0031604499346596,35258902.24,35258902.24,10,-0.2705725903512915,1.085656302246182,1.0031604499346596,[],2018-10-19 10:00:00+00:00,2018-10,2018-10-19 03:46:00+00:00,-537830.7220000029,35147819.316736996,"[{'sid': Equity(493 [IBVENTURES.NS]), 'cost_basis': 447.52305047232215, 'last_sale_price': 437.187, 'amount': 5683}, {'sid': Equity(84 [SUVEN.NS]), 'cost_basis': 219.56279043200604, 'last_sale_price': 241.263, 'amount': 15722}, {'sid': Equity(284 [BAJFINANCE.NS]), 'cost_basis': 2719.4847292178306, 'last_sale_price': 2136.754, 'amount': 1531}, {'sid': Equity(95 [GLAXO.NS]), 'cost_basis': 1546.7025272079227, 'last_sale_price': 1367.823, 'amount': 2638}, {'sid': Equity(164 [ASTRAZEN.NS]), 'cost_basis': 1603.1282456482045, 'last_sale_price': 1687.827, 'amount': 2311}, {'sid': Equity(114 [GRAPHITE.NS]), 'cost_basis': 818.4437661305803, 'last_sale_price': 830.8100000000001, 'amount': 5376}, {'sid': Equity(271 [BANDHANBNK.NS]), 'cost_basis': 667.3815235000001, 'last_sale_price': 414.002, 'amount': 6321}, {'sid': Equity(227 [HEG.NS]), 'cost_basis': 4029.4497175, 'last_sale_price': 4078.134, 'amount': 1090}, {'sid': Equity(297 [VIPIND.NS]), 'cost_basis': 609.577636, 'last_sale_price': 424.15000000000003, 'amount': 7089}, {'sid': Equity(312 [PAGEIND.NS]), 'cost_basis': 33676.802985999995, 'last_sale_price': 28638.042, 'amount': 128}]",-0.01507134440359581,2.7083385417267807,0.0,0.0,0,4.336809810676064,-111082.92326300453,35796732.962000005,35796732.962000005,446,[],0.0
2018-10-22 10:00:00+00:00,0.27737332571276097,2.415856761073698,0.542350366001282,0.2282967296088172,0.11397352034414124,1.5476446058875981,0.0,-111082.92326300453,34269650.534,34269650.534,0.0,1.0032519783771052,34269650.534,34269650.534,10,-0.2705725903512915,1.085656302246182,1.0032519783771052,[],2018-10-22 10:00:00+00:00,2018-10,2018-10-22 03:46:00+00:00,-989251.7060000002,34158567.610736996,"[{'sid': Equity(493 [IBVENTURES.NS]), 'cost_basis': 447.52305047232215, 'last_sale_price': 415.37, 'amount': 5683}, {'sid': Equity(84 [SUVEN.NS]), 'cost_basis': 219.56279043200604, 'last_sale_price': 228.942, 'amount': 15722}, {'sid': Equity(284 [BAJFINANCE.NS]), 'cost_basis': 2719.4847292178306, 'last_sale_price': 2111.648, 'amount': 1531}, {'sid': Equity(95 [GLAXO.NS]), 'cost_basis': 1546.7025272079227, 'last_sale_price': 1341.076, 'amount': 2638}, {'sid': Equity(164 [ASTRAZEN.NS]), 'cost_basis': 1603.1282456482045, 'last_sale_price': 1709.315, 'amount': 2311}, {'sid': Equity(114 [GRAPHITE.NS]), 'cost_basis': 818.4437661305803, 'last_sale_price': 805.946, 'amount': 5376}, {'sid': Equity(271 [BANDHANBNK.NS]), 'cost_basis': 667.3815235000001, 'last_sale_price': 406.692, 'amount': 6321}, {'sid': Equity(227 [HEG.NS]), 'cost_basis': 4029.4497175, 'last_sale_price': 3867.588, 'amount': 1090}, {'sid': Equity(297 [VIPIND.NS]), 'cost_basis': 609.577636, 'last_sale_price': 403.219, 'amount': 7089}, {'sid': Equity(312 [PAGEIND.NS]), 'cost_basis': 33676.802985999995, 'last_sale_price': 28212.515, 'amount': 128}]",-0.02814546464704648,2.6384931009770924,0.0,0.0,0,4.208601277839312,-111082.92326300453,35258902.24,35258902.24,447,[],0.0
