SYMBOL,ADJUSTMENT_TYPE,DATE,FACTOR,URL,NSE
Resurgere Mines,split,14-06-2012,10.0,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=RMM01,
Alpha Graphic,split,13-06-2012,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=AGI03,
AVT Natural,split,07-06-2012,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=AVT02,
Wagend Infra,split,06-06-2012,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=AH02,
Blazon Marbles,split,04-06-2012,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SG10,
Gravita India,split,25-05-2012,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=GI09,
Indoco Remedies,split,17-05-2012,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=IR05,
Arvind Remedies,split,14-05-2012,10.0,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=AR06,
U. Y. Fincorp,split,03-05-2012,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=GS04,
IndiaNivesh,split,18-04-2012,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SML02,
Vakrangee,split,12-04-2012,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=VS,
Anjani Synth,split,28-03-2012,10.0,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=AS06,
JRI Industries,split,21-03-2012,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=JRR,
Mahan Ind,split,09-03-2012,10.0,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=MI47,
Nandan Denim,split,07-03-2012,10.0,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=NE06,
Plastiblends,split,29-02-2012,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=PI13,
Esaar (India),split,21-02-2012,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=EIL02,
Radhe Developer,split,15-02-2012,10.0,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=RDI,
Camlin Fine,split,15-02-2012,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=CFC03,
Symphony,split,15-02-2012,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SCS04,
Indian Infotech,split,02-02-2012,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=IL02,
Nimbus Ind,split,27-01-2012,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=NI07,
Anka Ind,split,13-01-2012,2.0,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=AI41,
