Equity,Sector,Qty,Value,%,Fund_Name,Fund_Code,Time_Stamp
Berger Paints,Chemicals,"2,799,954.00",68.58,1.40,Franklin (I) Smaller Cos (G),MTE090,2017-10-27 14:59:25.921000
Navneet,Miscellaneous,"3,851,585.00",63.69,1.30,Franklin (I) Smaller Cos (G),MTE090,2017-10-27 14:59:25.921000
Lakshmi Machine,Engineering & Capital Goods,"111,724.00",63.69,1.30,Franklin (I) Smaller Cos (G),MTE090,2017-10-27 14:59:25.921000
Finolex Ind,Chemicals,"1,004,748.00",63.69,1.30,Franklin (I) Smaller Cos (G),MTE090,2017-10-27 14:59:25.921000
eClerx Services,Information Technology,"509,276.00",63.20,1.29,Franklin (I) Smaller Cos (G),MTE090,2017-10-27 14:59:25.921000
VIP Industries,Manufacturing,"2,504,240.00",62.71,1.28,Franklin (I) Smaller Cos (G),MTE090,2017-10-27 14:59:25.921000
Triveni Engg,Food & Beverages,"7,109,024.00",60.75,1.24,Franklin (I) Smaller Cos (G),MTE090,2017-10-27 14:59:25.921000
JB Chemicals,Pharmaceuticals,"2,170,297.00",60.75,1.24,Franklin (I) Smaller Cos (G),MTE090,2017-10-27 14:59:25.921000
Ashoka Buildcon,Cement & Construction,"3,165,657.00",59.28,1.21,Franklin (I) Smaller Cos (G),MTE090,2017-10-27 14:59:25.921000
Carborundum,Engineering & Capital Goods,"1,854,188.00",58.79,1.20,Franklin (I) Smaller Cos (G),MTE090,2017-10-27 14:59:25.921000
Axis Bank,Banking & Financial Services,"1,145,777.00",58.30,1.19,Franklin (I) Smaller Cos (G),MTE090,2017-10-27 14:59:25.921000
Ramco Cements,Cement & Construction,"836,756.00",57.81,1.18,Franklin (I) Smaller Cos (G),MTE090,2017-10-27 14:59:25.921000
Gulf Oil Lubric,Chemicals,"730,856.00",57.32,1.17,Franklin (I) Smaller Cos (G),MTE090,2017-10-27 14:59:25.921000
City Union Bank,Banking & Financial Services,"3,506,786.00",56.83,1.16,Franklin (I) Smaller Cos (G),MTE090,2017-10-27 14:59:25.921000
JK Lakshmi Cem,Cement & Construction,"1,444,399.00",55.85,1.14,Franklin (I) Smaller Cos (G),MTE090,2017-10-27 14:59:25.921000
RamkrishnaForge,Manufacturing,"919,831.00",54.87,1.12,Franklin (I) Smaller Cos (G),MTE090,2017-10-27 14:59:25.921000
IndusInd Bank,Banking & Financial Services,"326,779.00",54.87,1.12,Franklin (I) Smaller Cos (G),MTE090,2017-10-27 14:59:25.921000
Cera Sanitary,Cement & Construction,"167,009.00",54.38,1.11,Franklin (I) Smaller Cos (G),MTE090,2017-10-27 14:59:25.921000
Himatsingka Sei,Manufacturing,"1,649,318.00",54.38,1.11,Franklin (I) Smaller Cos (G),MTE090,2017-10-27 14:59:25.921000
Bata India,Consumer Non-durables,"788,716.00",54.38,1.11,Franklin (I) Smaller Cos (G),MTE090,2017-10-27 14:59:25.921000
PI Industries,Chemicals,"708,166.00",52.42,1.07,Franklin (I) Smaller Cos (G),MTE090,2017-10-27 14:59:25.921000
Blue Star,Consumer Durables,"666,434.00",51.93,1.06,Franklin (I) Smaller Cos (G),MTE090,2017-10-27 14:59:25.921000
Amara Raja Batt,Automotive,"710,688.00",50.46,1.03,Franklin (I) Smaller Cos (G),MTE090,2017-10-27 14:59:25.921000
TV TodayNetwork,Media & Entertainment,"1,434,036.00",49.97,1.02,Franklin (I) Smaller Cos (G),MTE090,2017-10-27 14:59:25.921000
Ahluwalia,Cement & Construction,"1,632,440.00",49.97,1.02,Franklin (I) Smaller Cos (G),MTE090,2017-10-27 14:59:25.921000
SKF India,Engineering & Capital Goods,"319,411.00",48.50,0.99,Franklin (I) Smaller Cos (G),MTE090,2017-10-27 14:59:25.921000
VRL Logistics,Services,"1,337,174.00",48.50,0.99,Franklin (I) Smaller Cos (G),MTE090,2017-10-27 14:59:25.921000
Jyothy Labs,Consumer Non-durables,"1,163,236.00",47.03,0.96,Franklin (I) Smaller Cos (G),MTE090,2017-10-27 14:59:25.921000
Aditya Birla F,Retail & Real Estate,"2,858,706.00",46.54,0.95,Franklin (I) Smaller Cos (G),MTE090,2017-10-27 14:59:25.921000
Techno Electric,Engineering & Capital Goods,"1,349,022.00",43.60,0.89,Franklin (I) Smaller Cos (G),MTE090,2017-10-27 14:59:25.921000
Mindtree,Information Technology,"887,734.00",41.15,0.84,Franklin (I) Smaller Cos (G),MTE090,2017-10-27 14:59:25.921000
HT Media,Media & Entertainment,"4,337,177.00",40.66,0.83,Franklin (I) Smaller Cos (G),MTE090,2017-10-27 14:59:25.921000
Pennar Inds,Metals & Mining,"6,816,603.00",40.66,0.83,Franklin (I) Smaller Cos (G),MTE090,2017-10-27 14:59:25.921000
Guj Heavy Chem,Chemicals,"1,912,912.00",40.17,0.82,Franklin (I) Smaller Cos (G),MTE090,2017-10-27 14:59:25.921000
KNR Construct,Cement & Construction,"1,922,076.00",39.68,0.81,Franklin (I) Smaller Cos (G),MTE090,2017-10-27 14:59:25.921000
MM Forgings,Manufacturing,"623,086.00",39.68,0.81,Franklin (I) Smaller Cos (G),MTE090,2017-10-27 14:59:25.921000
ICICI Bank,Banking & Financial Services,"1,362,040.00",37.72,0.77,Franklin (I) Smaller Cos (G),MTE090,2017-10-27 14:59:25.921000
Banco Products,Automotive,"1,746,243.00",36.25,0.74,Franklin (I) Smaller Cos (G),MTE090,2017-10-27 14:59:25.921000
Essel Propack,Manufacturing,"1,438,857.00",36.25,0.74,Franklin (I) Smaller Cos (G),MTE090,2017-10-27 14:59:25.921000
NIIT Tech,Information Technology,"651,139.00",35.27,0.72,Franklin (I) Smaller Cos (G),MTE090,2017-10-27 14:59:25.921000
Johnson Control,Consumer Durables,"176,075.00",35.27,0.72,Franklin (I) Smaller Cos (G),MTE090,2017-10-27 14:59:25.921000
Greaves Cotton,Engineering & Capital Goods,"2,194,083.00",29.88,0.61,Franklin (I) Smaller Cos (G),MTE090,2017-10-27 14:59:25.921000
Kaveri Seed,Miscellaneous,"548,104.00",28.41,0.58,Franklin (I) Smaller Cos (G),MTE090,2017-10-27 14:59:25.921000
Somany Ceramics,Cement & Construction,"315,578.00",26.94,0.55,Franklin (I) Smaller Cos (G),MTE090,2017-10-27 14:59:25.921000
Ent Network Ind,Media & Entertainment,"302,402.00",24.49,0.50,Franklin (I) Smaller Cos (G),MTE090,2017-10-27 14:59:25.921000
JagranPrakashan,Media & Entertainment,"1,041,449.00",18.62,0.38,Franklin (I) Smaller Cos (G),MTE090,2017-10-27 14:59:25.921000
Grindwell Norto,Engineering & Capital Goods,"441,501.00",18.62,0.38,Franklin (I) Smaller Cos (G),MTE090,2017-10-27 14:59:25.921000
Swaraj Engines,Engineering & Capital Goods,"84,095.00",17.15,0.35,Franklin (I) Smaller Cos (G),MTE090,2017-10-27 14:59:25.921000
Navkar Corp,Services,"777,606.00",14.21,0.29,Franklin (I) Smaller Cos (G),MTE090,2017-10-27 14:59:25.921000
Cochin Shipyard,Miscellaneous,"56,542.00",2.94,0.06,Franklin (I) Smaller Cos (G),MTE090,2017-10-27 14:59:25.921000
CCCL,Cement & Construction,"2,028,538.00",0.98,0.02,Franklin (I) Smaller Cos (G),MTE090,2017-10-27 14:59:25.921000
Kansai Nerolac,Chemicals,"11,600.00",0.59,5.37,Sahara Wealth Plus -VPO -Direct (G),MFI089,2017-10-27 14:59:31.978000
Mold-Tek Pack,Manufacturing,"15,200.00",0.46,4.15,Sahara Wealth Plus -VPO -Direct (G),MFI089,2017-10-27 14:59:31.978000
Britannia,Food & Beverages,"1,000.00",0.42,3.85,Sahara Wealth Plus -VPO -Direct (G),MFI089,2017-10-27 14:59:31.978000
KPR Mill,Manufacturing,"5,400.00",0.41,3.73,Sahara Wealth Plus -VPO -Direct (G),MFI089,2017-10-27 14:59:31.978000
Kotak Mahindra,Banking & Financial Services,"4,100.00",0.40,3.64,Sahara Wealth Plus -VPO -Direct (G),MFI089,2017-10-27 14:59:31.978000
BEML,Engineering & Capital Goods,"2,250.00",0.40,3.61,Sahara Wealth Plus -VPO -Direct (G),MFI089,2017-10-27 14:59:31.978000
Bajaj Auto,Automotive,"1,300.00",0.37,3.33,Sahara Wealth Plus -VPO -Direct (G),MFI089,2017-10-27 14:59:31.978000
Bajaj Finance,Banking & Financial Services,"2,000.00",0.36,3.24,Sahara Wealth Plus -VPO -Direct (G),MFI089,2017-10-27 14:59:31.978000
Coromandel Int,Chemicals,"8,000.00",0.35,3.23,Sahara Wealth Plus -VPO -Direct (G),MFI089,2017-10-27 14:59:31.978000
PTC India Fin,Banking & Financial Services,"93,000.00",0.35,3.23,Sahara Wealth Plus -VPO -Direct (G),MFI089,2017-10-27 14:59:31.978000
M&M;,Automotive,"2,500.00",0.34,3.06,Sahara Wealth Plus -VPO -Direct (G),MFI089,2017-10-27 14:59:31.978000
Bharat Elec,Manufacturing,"16,700.00",0.32,2.89,Sahara Wealth Plus -VPO -Direct (G),MFI089,2017-10-27 14:59:31.978000
Exide Ind,Automotive,"16,000.00",0.31,2.87,Sahara Wealth Plus -VPO -Direct (G),MFI089,2017-10-27 14:59:31.978000
Marico,Consumer Non-durables,"9,500.00",0.30,2.73,Sahara Wealth Plus -VPO -Direct (G),MFI089,2017-10-27 14:59:31.978000
City Union Bank,Banking & Financial Services,"18,700.00",0.30,2.71,Sahara Wealth Plus -VPO -Direct (G),MFI089,2017-10-27 14:59:31.978000
Adani Ports,Engineering & Capital Goods,"7,500.00",0.29,2.68,Sahara Wealth Plus -VPO -Direct (G),MFI089,2017-10-27 14:59:31.978000
IndusInd Bank,Banking & Financial Services,"1,750.00",0.29,2.64,Sahara Wealth Plus -VPO -Direct (G),MFI089,2017-10-27 14:59:31.978000
Greaves Cotton,Engineering & Capital Goods,"18,000.00",0.28,2.52,Sahara Wealth Plus -VPO -Direct (G),MFI089,2017-10-27 14:59:31.978000
Suprajit Eng,Automotive,"9,700.00",0.27,2.50,Sahara Wealth Plus -VPO -Direct (G),MFI089,2017-10-27 14:59:31.978000
Atul,Chemicals,"1,250.00",0.27,2.49,Sahara Wealth Plus -VPO -Direct (G),MFI089,2017-10-27 14:59:31.978000
Supreme Ind,Manufacturing,"2,250.00",0.27,2.46,Sahara Wealth Plus -VPO -Direct (G),MFI089,2017-10-27 14:59:31.978000
HCL Tech,Information Technology,"3,074.00",0.27,2.42,Sahara Wealth Plus -VPO -Direct (G),MFI089,2017-10-27 14:59:31.978000
Federal Bank,Banking & Financial Services,"24,500.00",0.27,2.42,Sahara Wealth Plus -VPO -Direct (G),MFI089,2017-10-27 14:59:31.978000
DB Corp,Media & Entertainment,"6,100.00",0.23,2.06,Sahara Wealth Plus -VPO -Direct (G),MFI089,2017-10-27 14:59:31.978000
CARE,Miscellaneous,"1,500.00",0.22,2.02,Sahara Wealth Plus -VPO -Direct (G),MFI089,2017-10-27 14:59:31.978000
SRF,Manufacturing,"1,450.00",0.22,2.02,Sahara Wealth Plus -VPO -Direct (G),MFI089,2017-10-27 14:59:31.978000
Techno Electric,Engineering & Capital Goods,"6,086.00",0.22,2.02,Sahara Wealth Plus -VPO -Direct (G),MFI089,2017-10-27 14:59:31.978000
Gujarat Gas,Oil & Gas,"2,839.00",0.22,2.01,Sahara Wealth Plus -VPO -Direct (G),MFI089,2017-10-27 14:59:31.978000
Motherson Sumi,Automotive,"6,500.00",0.20,1.82,Sahara Wealth Plus -VPO -Direct (G),MFI089,2017-10-27 14:59:31.978000
Alkem Lab,Pharmaceuticals,900.00,0.16,1.48,Sahara Wealth Plus -VPO -Direct (G),MFI089,2017-10-27 14:59:31.978000
Advanced Enzyme,Pharmaceuticals,"5,000.00",0.14,1.31,Sahara Wealth Plus -VPO -Direct (G),MFI089,2017-10-27 14:59:31.978000
Sun Pharma,Pharmaceuticals,"2,900.00",0.14,1.27,Sahara Wealth Plus -VPO -Direct (G),MFI089,2017-10-27 14:59:31.978000
Bank of Baroda,Banking & Financial Services,"10,000.00",0.14,1.26,Sahara Wealth Plus -VPO -Direct (G),MFI089,2017-10-27 14:59:31.978000
AIA Engineering,Engineering & Capital Goods,"1,000.00",0.13,1.19,Sahara Wealth Plus -VPO -Direct (G),MFI089,2017-10-27 14:59:31.978000
Arrow Greentech,Manufacturing,"2,070.00",0.12,1.13,Sahara Wealth Plus -VPO -Direct (G),MFI089,2017-10-27 14:59:31.978000
Tata Steel,Metals & Mining,"1,600.00",0.10,0.93,Sahara Wealth Plus -VPO -Direct (G),MFI089,2017-10-27 14:59:31.978000
Cochin Shipyard,Miscellaneous,165.00,0.01,0.08,Sahara Wealth Plus -VPO -Direct (G),MFI089,2017-10-27 14:59:31.978000
AU Small Financ,Banking & Financial Services,140.00,0.01,0.07,Sahara Wealth Plus -VPO -Direct (G),MFI089,2017-10-27 14:59:31.978000
GRUH Finance,Banking & Financial Services,"1,602,193.00",83.55,6.78,Axis Mid Cap Fund - Direct (G),MAA194,2017-10-27 14:59:39.233000
Page Industries,Manufacturing,"38,192.00",67.78,5.50,Axis Mid Cap Fund - Direct (G),MAA194,2017-10-27 14:59:39.233000
City Union Bank,Banking & Financial Services,"3,529,725.00",56.09,4.55,Axis Mid Cap Fund - Direct (G),MAA194,2017-10-27 14:59:39.233000
Endurance Techn,Automotive,"438,083.00",43.69,3.55,Axis Mid Cap Fund - Direct (G),MAA194,2017-10-27 14:59:39.233000
P and G,Consumer Non-durables,"49,900.00",41.36,3.36,Axis Mid Cap Fund - Direct (G),MAA194,2017-10-27 14:59:39.233000
Bajaj Finserv,Banking & Financial Services,"75,000.00",41.27,3.35,Axis Mid Cap Fund - Direct (G),MAA194,2017-10-27 14:59:39.233000
UPL,Chemicals,"480,000.00",39.75,3.23,Axis Mid Cap Fund - Direct (G),MAA194,2017-10-27 14:59:39.233000
Supreme Ind,Manufacturing,"323,645.00",38.89,3.16,Axis Mid Cap Fund - Direct (G),MAA194,2017-10-27 14:59:39.233000
Sundaram Fin,Banking & Financial Services,"225,000.00",36.02,2.93,Axis Mid Cap Fund - Direct (G),MAA194,2017-10-27 14:59:39.233000
Bajaj Finance,Banking & Financial Services,"190,000.00",33.86,2.75,Axis Mid Cap Fund - Direct (G),MAA194,2017-10-27 14:59:39.233000
Cholamandalam,Banking & Financial Services,"290,000.00",33.72,2.74,Axis Mid Cap Fund - Direct (G),MAA194,2017-10-27 14:59:39.233000
Petronet LNG,Oil & Gas,"1,330,000.00",30.22,2.45,Axis Mid Cap Fund - Direct (G),MAA194,2017-10-27 14:59:39.233000
Avenue Supermar,Retail & Real Estate,"267,000.00",27.76,2.25,Axis Mid Cap Fund - Direct (G),MAA194,2017-10-27 14:59:39.233000
Britannia,Food & Beverages,"65,000.00",27.50,2.23,Axis Mid Cap Fund - Direct (G),MAA194,2017-10-27 14:59:39.233000
Federal Bank,Banking & Financial Services,"2,445,000.00",26.49,2.15,Axis Mid Cap Fund - Direct (G),MAA194,2017-10-27 14:59:39.233000
Container Corp,Services,"200,000.00",26.40,2.14,Axis Mid Cap Fund - Direct (G),MAA194,2017-10-27 14:59:39.233000
MRF,Automotive,"4,073.00",26.10,2.12,Axis Mid Cap Fund - Direct (G),MAA194,2017-10-27 14:59:39.233000
V-Guard Ind,Miscellaneous,"1,390,000.00",25.87,2.10,Axis Mid Cap Fund - Direct (G),MAA194,2017-10-27 14:59:39.233000
Info Edge,Miscellaneous,"249,632.00",24.02,1.95,Axis Mid Cap Fund - Direct (G),MAA194,2017-10-27 14:59:39.233000
Motherson Sumi,Automotive,"770,000.00",23.72,1.93,Axis Mid Cap Fund - Direct (G),MAA194,2017-10-27 14:59:39.233000
Cummins,Engineering & Capital Goods,"252,000.00",23.00,1.87,Axis Mid Cap Fund - Direct (G),MAA194,2017-10-27 14:59:39.233000
Ramco Cements,Cement & Construction,"290,000.00",20.03,1.63,Axis Mid Cap Fund - Direct (G),MAA194,2017-10-27 14:59:39.233000
PVR,Media & Entertainment,"143,000.00",18.90,1.53,Axis Mid Cap Fund - Direct (G),MAA194,2017-10-27 14:59:39.233000
Berger Paints,Chemicals,"749,674.00",18.44,1.50,Axis Mid Cap Fund - Direct (G),MAA194,2017-10-27 14:59:39.233000
Cadila Health,Pharmaceuticals,"370,000.00",18.50,1.50,Axis Mid Cap Fund - Direct (G),MAA194,2017-10-27 14:59:39.233000
Ashok Leyland,Automotive,"1,730,000.00",18.53,1.50,Axis Mid Cap Fund - Direct (G),MAA194,2017-10-27 14:59:39.233000
Tata Chemicals,Chemicals,"310,000.00",18.11,1.47,Axis Mid Cap Fund - Direct (G),MAA194,2017-10-27 14:59:39.233000
Bharat Elec,Manufacturing,"941,217.00",17.88,1.45,Axis Mid Cap Fund - Direct (G),MAA194,2017-10-27 14:59:39.233000
MCX India,Miscellaneous,"170,000.00",17.88,1.45,Axis Mid Cap Fund - Direct (G),MAA194,2017-10-27 14:59:39.233000
Ceat,Automotive,"96,000.00",16.37,1.33,Axis Mid Cap Fund - Direct (G),MAA194,2017-10-27 14:59:39.233000
M&M; Financial,Banking & Financial Services,"380,000.00",16.25,1.32,Axis Mid Cap Fund - Direct (G),MAA194,2017-10-27 14:59:39.233000
Blue Star,Consumer Durables,"200,000.00",15.29,1.24,Axis Mid Cap Fund - Direct (G),MAA194,2017-10-27 14:59:39.233000
Colgate,Consumer Non-durables,"130,000.00",14.46,1.17,Axis Mid Cap Fund - Direct (G),MAA194,2017-10-27 14:59:39.233000
Amara Raja Batt,Automotive,"185,000.00",14.40,1.17,Axis Mid Cap Fund - Direct (G),MAA194,2017-10-27 14:59:39.233000
Shankara Buildi,Miscellaneous,"118,097.00",14.09,1.14,Axis Mid Cap Fund - Direct (G),MAA194,2017-10-27 14:59:39.233000
Voltas,Conglomerates,"265,000.00",13.91,1.13,Axis Mid Cap Fund - Direct (G),MAA194,2017-10-27 14:59:39.233000
TTK Prestige,Consumer Durables,"22,083.00",13.83,1.12,Axis Mid Cap Fund - Direct (G),MAA194,2017-10-27 14:59:39.233000
Kansai Nerolac,Chemicals,"258,437.00",13.14,1.07,Axis Mid Cap Fund - Direct (G),MAA194,2017-10-27 14:59:39.233000
WABCO India,Automotive,"23,432.00",12.86,1.04,Axis Mid Cap Fund - Direct (G),MAA194,2017-10-27 14:59:39.233000
Balkrishna Ind,Automotive,"80,741.00",12.66,1.03,Axis Mid Cap Fund - Direct (G),MAA194,2017-10-27 14:59:39.233000
AIA Engineering,Engineering & Capital Goods,"95,000.00",12.46,1.01,Axis Mid Cap Fund - Direct (G),MAA194,2017-10-27 14:59:39.233000
Gulf Oil Lubric,Chemicals,"155,456.00",12.24,0.99,Axis Mid Cap Fund - Direct (G),MAA194,2017-10-27 14:59:39.233000
Igarashi Motors,Engineering & Capital Goods,"120,000.00",12.00,0.97,Axis Mid Cap Fund - Direct (G),MAA194,2017-10-27 14:59:39.233000
Blue Dart,Services,"27,500.00",11.70,0.95,Axis Mid Cap Fund - Direct (G),MAA194,2017-10-27 14:59:39.233000
Alkem Lab,Pharmaceuticals,"49,976.00",8.99,0.73,Axis Mid Cap Fund - Direct (G),MAA194,2017-10-27 14:59:39.233000
JK Lakshmi Cem,Cement & Construction,"204,859.00",8.72,0.71,Axis Mid Cap Fund - Direct (G),MAA194,2017-10-27 14:59:39.233000
Yes Bank,Banking & Financial Services,"6,378.00",0.22,8.72,ABSL Emer. Leaders-Sr 6-DP (G),MBS2057,2017-10-27 14:59:43.313000
Eicher Motors,Automotive,63.00,0.20,7.64,ABSL Emer. Leaders-Sr 6-DP (G),MBS2057,2017-10-27 14:59:43.313000
Dalmia Bharat,Cement & Construction,722.00,0.19,7.23,ABSL Emer. Leaders-Sr 6-DP (G),MBS2057,2017-10-27 14:59:43.313000
Natco Pharma,Pharmaceuticals,"1,955.00",0.15,6.00,ABSL Emer. Leaders-Sr 6-DP (G),MBS2057,2017-10-27 14:59:43.313000
Voltas,Conglomerates,"2,922.00",0.15,5.76,ABSL Emer. Leaders-Sr 6-DP (G),MBS2057,2017-10-27 14:59:43.313000
Capital First,Banking & Financial Services,"1,340.00",0.10,3.84,ABSL Emer. Leaders-Sr 6-DP (G),MBS2057,2017-10-27 14:59:43.313000
V-Guard Ind,Miscellaneous,"5,246.00",0.10,3.74,ABSL Emer. Leaders-Sr 6-DP (G),MBS2057,2017-10-27 14:59:43.313000
Berger Paints,Chemicals,"3,595.00",0.09,3.44,ABSL Emer. Leaders-Sr 6-DP (G),MBS2057,2017-10-27 14:59:43.313000
Repco Home,Banking & Financial Services,"1,342.00",0.08,3.29,ABSL Emer. Leaders-Sr 6-DP (G),MBS2057,2017-10-27 14:59:43.313000
TVS Motor,Automotive,"1,244.00",0.08,3.20,ABSL Emer. Leaders-Sr 6-DP (G),MBS2057,2017-10-27 14:59:43.313000
Emami,Consumer Non-durables,739.00,0.08,3.16,ABSL Emer. Leaders-Sr 6-DP (G),MBS2057,2017-10-27 14:59:43.313000
HPCL,Oil & Gas,"1,873.00",0.08,3.12,ABSL Emer. Leaders-Sr 6-DP (G),MBS2057,2017-10-27 14:59:43.313000
Bharat Fin,Banking & Financial Services,831.00,0.08,3.08,ABSL Emer. Leaders-Sr 6-DP (G),MBS2057,2017-10-27 14:59:43.313000
KPR Mill,Manufacturing,"1,005.00",0.08,2.96,ABSL Emer. Leaders-Sr 6-DP (G),MBS2057,2017-10-27 14:59:43.313000
Johnson Control,Consumer Durables,313.00,0.06,2.45,ABSL Emer. Leaders-Sr 6-DP (G),MBS2057,2017-10-27 14:59:43.313000
Torrent Pharma,Pharmaceuticals,499.00,0.06,2.40,ABSL Emer. Leaders-Sr 6-DP (G),MBS2057,2017-10-27 14:59:43.313000
Bayer CropScien,Chemicals,148.00,0.06,2.25,ABSL Emer. Leaders-Sr 6-DP (G),MBS2057,2017-10-27 14:59:43.313000
PI Industries,Chemicals,730.00,0.05,2.11,ABSL Emer. Leaders-Sr 6-DP (G),MBS2057,2017-10-27 14:59:43.313000
Bajaj Finserv,Banking & Financial Services,102.00,0.05,2.05,ABSL Emer. Leaders-Sr 6-DP (G),MBS2057,2017-10-27 14:59:43.313000
AIA Engineering,Engineering & Capital Goods,354.00,0.05,1.83,ABSL Emer. Leaders-Sr 6-DP (G),MBS2057,2017-10-27 14:59:43.313000
Atul Auto,Automotive,925.00,0.04,1.68,ABSL Emer. Leaders-Sr 6-DP (G),MBS2057,2017-10-27 14:59:43.313000
WABCO India,Automotive,65.00,0.04,1.50,ABSL Emer. Leaders-Sr 6-DP (G),MBS2057,2017-10-27 14:59:43.313000
Va Tech Wabag,Engineering & Capital Goods,645.00,0.04,1.49,ABSL Emer. Leaders-Sr 6-DP (G),MBS2057,2017-10-27 14:59:43.313000
Orient Cement,Cement & Construction,"2,448.00",0.04,1.46,ABSL Emer. Leaders-Sr 6-DP (G),MBS2057,2017-10-27 14:59:43.313000
Bosch,Automotive,18.00,0.04,1.41,ABSL Emer. Leaders-Sr 6-DP (G),MBS2057,2017-10-27 14:59:43.313000
Schaeffler Ind,Engineering & Capital Goods,66.00,0.03,1.27,ABSL Emer. Leaders-Sr 6-DP (G),MBS2057,2017-10-27 14:59:43.313000
BPCL,Oil & Gas,656.00,0.03,1.21,ABSL Emer. Leaders-Sr 6-DP (G),MBS2057,2017-10-27 14:59:43.313000
GE T&D; India,Engineering & Capital Goods,768.00,0.03,1.17,ABSL Emer. Leaders-Sr 6-DP (G),MBS2057,2017-10-27 14:59:43.313000
Kalpataru Power,Engineering & Capital Goods,800.00,0.03,1.14,ABSL Emer. Leaders-Sr 6-DP (G),MBS2057,2017-10-27 14:59:43.313000
Astral Poly Tec,Manufacturing,390.00,0.03,1.12,ABSL Emer. Leaders-Sr 6-DP (G),MBS2057,2017-10-27 14:59:43.313000
Hind Zinc,Metals & Mining,926.00,0.03,1.07,ABSL Emer. Leaders-Sr 6-DP (G),MBS2057,2017-10-27 14:59:43.313000
Bharat Elec,Manufacturing,"1,612.00",0.03,1.03,ABSL Emer. Leaders-Sr 6-DP (G),MBS2057,2017-10-27 14:59:43.313000
Equitas Holding,Banking & Financial Services,"1,649.00",0.03,0.98,ABSL Emer. Leaders-Sr 6-DP (G),MBS2057,2017-10-27 14:59:43.313000
Cholamandalam,Banking & Financial Services,204.00,0.02,0.87,ABSL Emer. Leaders-Sr 6-DP (G),MBS2057,2017-10-27 14:59:43.313000
Cummins,Engineering & Capital Goods,213.00,0.02,0.77,ABSL Emer. Leaders-Sr 6-DP (G),MBS2057,2017-10-27 14:59:43.313000
Divis Labs,Pharmaceuticals,186.00,0.02,0.62,ABSL Emer. Leaders-Sr 6-DP (G),MBS2057,2017-10-27 14:59:43.313000
J. K. Cement,Cement & Construction,161.00,0.02,0.60,ABSL Emer. Leaders-Sr 6-DP (G),MBS2057,2017-10-27 14:59:43.313000
Astra Microwave,Telecommunication,"1,106.00",0.01,0.54,ABSL Emer. Leaders-Sr 6-DP (G),MBS2057,2017-10-27 14:59:43.313000
Guj Flourochem,Chemicals,170.00,0.01,0.45,ABSL Emer. Leaders-Sr 6-DP (G),MBS2057,2017-10-27 14:59:43.313000
Indo Count,Manufacturing,880.00,0.01,0.34,ABSL Emer. Leaders-Sr 6-DP (G),MBS2057,2017-10-27 14:59:43.313000
Greaves Cotton,Engineering & Capital Goods,470.00,0.01,0.25,ABSL Emer. Leaders-Sr 6-DP (G),MBS2057,2017-10-27 14:59:43.313000
VRL Logistics,Services,148.00,0.01,0.21,ABSL Emer. Leaders-Sr 6-DP (G),MBS2057,2017-10-27 14:59:43.313000
IndusInd Bank,Banking & Financial Services,"422,637.00",70.96,3.39,Kotak Emerging Equity - Regular (G),MKM099,2017-10-27 14:59:55.112000
Schaeffler Ind,Engineering & Capital Goods,"141,962.00",69.50,3.32,Kotak Emerging Equity - Regular (G),MKM099,2017-10-27 14:59:55.112000
Atul,Chemicals,"267,835.00",63.64,3.04,Kotak Emerging Equity - Regular (G),MKM099,2017-10-27 14:59:55.112000
Ramco Cements,Cement & Construction,"799,929.00",55.26,2.64,Kotak Emerging Equity - Regular (G),MKM099,2017-10-27 14:59:55.112000
Federal Bank,Banking & Financial Services,"4,610,465.00",51.91,2.48,Kotak Emerging Equity - Regular (G),MKM099,2017-10-27 14:59:55.112000
Motherson Sumi,Automotive,"1,518,778.00",51.08,2.44,Kotak Emerging Equity - Regular (G),MKM099,2017-10-27 14:59:55.112000
Bata India,Consumer Non-durables,"737,794.00",50.87,2.43,Kotak Emerging Equity - Regular (G),MKM099,2017-10-27 14:59:55.112000
RBL Bank,Banking & Financial Services,"972,281.00",49.19,2.35,Kotak Emerging Equity - Regular (G),MKM099,2017-10-27 14:59:55.112000
Solar Ind,Chemicals,"528,263.00",48.15,2.30,Kotak Emerging Equity - Regular (G),MKM099,2017-10-27 14:59:55.112000
Finolex Cables,Telecommunication,"860,499.00",46.47,2.22,Kotak Emerging Equity - Regular (G),MKM099,2017-10-27 14:59:55.112000
Whirlpool,Consumer Durables,"357,773.00",45.84,2.19,Kotak Emerging Equity - Regular (G),MKM099,2017-10-27 14:59:55.112000
Sundaram Fin,Banking & Financial Services,"269,766.00",45.42,2.17,Kotak Emerging Equity - Regular (G),MKM099,2017-10-27 14:59:55.112000
Kewal Kiran,Retail & Real Estate,"245,808.00",41.87,2.00,Kotak Emerging Equity - Regular (G),MKM099,2017-10-27 14:59:55.112000
Persistent,Information Technology,"620,423.00",41.45,1.98,Kotak Emerging Equity - Regular (G),MKM099,2017-10-27 14:59:55.112000
Strides Shasun,Pharmaceuticals,"444,955.00",39.35,1.88,Kotak Emerging Equity - Regular (G),MKM099,2017-10-27 14:59:55.112000
Eveready Ind,Consumer Non-durables,"1,308,752.00",38.94,1.86,Kotak Emerging Equity - Regular (G),MKM099,2017-10-27 14:59:55.112000
