,SYMBOL,ADJUSTMENT_TYPE,DATE,FACTOR,URL,NSE
26,Gloster,bonus,29-09-2008,0.5,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/gloster/G06,
27,MM Forgings,bonus,26-09-2008,0.5,https://www.moneycontrol.com/india/stockpricequote/castingsforgings/mmforgings/MMF,
28,Sanwaria Consum,bonus,26-09-2008,0.5,https://www.moneycontrol.com/india/stockpricequote/personalcare/sanwariaconsumer/SAO,
29,Aro Granite,bonus,26-09-2008,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/ceramicsgranite/arograniteindustries/AGI01,
30,Bliss GVS,bonus,26-09-2008,0.625,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/blissgvspharma/BGV,
31,Jetking Info,bonus,25-09-2008,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaretraining/jetkinginfotrain/JI08,
32,Kamanwala,bonus,19-09-2008,0.5,https://www.moneycontrol.com/india/stockpricequote/constructioncontractinghousing/kamanwalahousingconstruction/KHC01,
33,Bk Of Rajasthan,bonus,18-09-2008,0.8333333333333334,https://www.moneycontrol.com/india/stockpricequote/banksprivatesector/bankrajasthan/BR,
34,Biocon,bonus,11-09-2008,0.5,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/biocon/BL03,
35,JM Financial,bonus,08-09-2008,0.4,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/jmfinancial/JMF,
36,Sundaram Fin,bonus,22-08-2008,0.5,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/sundaramfinance/SF20,
37,HDIL,bonus,21-08-2008,0.7777777777777778,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingrealestate/housingdevelopmentinfrastructure/HDI,
38,Kaashyap Tech,bonus,13-08-2008,0.8571428571428571,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/kaashyaptechnologies/KT05,
39,Vedanta,bonus,08-08-2008,0.5,https://www.moneycontrol.com/india/stockpricequote/miningminerals/vedanta/SG,
40,Thakkars Dev,bonus,06-08-2008,0.5,https://www.moneycontrol.com/india/stockpricequote/constructioncontractinghousing/thakkarsdevelopers/TD01,
41,ILandFS,bonus,28-07-2008,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/ilandfsinvestmentmanagers/ILF02,
42,Kanani Ind,bonus,24-07-2008,0.5,https://www.moneycontrol.com/india/stockpricequote/diamondcuttingjewellerypreciousmetals/kananiindustries/KI26,
43,ELF Trading,bonus,20-06-2008,0.25,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/elftradingandchemicalsmanufacturing/ELF03,
44,Reliance Power,bonus,30-05-2008,0.625,https://www.moneycontrol.com/india/stockpricequote/powergenerationdistribution/reliancepower/RP,
45,NMDC,bonus,21-05-2008,0.3333333333333333,https://www.moneycontrol.com/india/stockpricequote/miningminerals/nmdc/NMD02,
46,Swasti Vinayaka,bonus,15-05-2008,0.75,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/swastivinayakaartandheritagecorporation/SVF,
47,AshirwadCapital,bonus,15-05-2008,0.625,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/ashirwadcapital/AC09,
48,CG Impex,bonus,15-05-2008,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/diamondcuttingjewellerypreciousmetals/cgimpex/CGI02,
49,Container Corp,bonus,16-04-2008,0.5,https://www.moneycontrol.com/india/stockpricequote/transportlogistics/containercorporationindia/CCI,
50,Special Papers,bonus,15-04-2008,0.5,https://www.moneycontrol.com/india/stockpricequote/paper/specialitypapers/SP33,
51,STC India,bonus,19-03-2008,0.5,https://www.moneycontrol.com/india/stockpricequote/trading/statetradingcorporationindia/STC,
52,BLS Infotech,bonus,17-03-2008,0.7272727272727273,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/blsinfotech/BI26,
53,Veer Energy,bonus,17-03-2008,0.35714285714285715,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/veerenergyinfrastructure/VEI,
54,Siemens,bonus,29-02-2008,0.5,https://www.moneycontrol.com/india/stockpricequote/infrastructuregeneral/siemens/S,
55,Parle Indus,bonus,28-02-2008,0.25,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/parleindustries/PS13,
56,Walchandnagar,bonus,25-02-2008,0.5,https://www.moneycontrol.com/india/stockpricequote/engineeringheavy/walchandnagarindustries/WI01,
57,Ashiana Housing,bonus,21-02-2008,0.2857142857142857,https://www.moneycontrol.com/india/stockpricequote/constructioncontractinghousing/ashianahousing/AH07,
58,Alchemist Real,bonus,06-02-2008,0.5,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingrealestate/alchemistrealty/AR08,
59,Rajesh Exports,bonus,29-01-2008,0.3333333333333333,https://www.moneycontrol.com/india/stockpricequote/diamondcuttingjewellerypreciousmetals/rajeshexports/RE07,
60,Satra Prop,bonus,24-01-2008,0.3333333333333333,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingrealestate/satrapropertiesindia/SP39,
61,Rolta,bonus,24-01-2008,0.5,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/roltaindia/RI15,
62,Bheema Cements,bonus,17-01-2008,0.3636363636363637,https://www.moneycontrol.com/india/stockpricequote/cementmini/bheemacements/BC16,
63,Anjani Synth,bonus,10-01-2008,0.5,https://www.moneycontrol.com/india/stockpricequote/textilesprocessing/anjanisynthetics/AS06,
64,WH Brady,bonus,03-01-2008,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/trading/whbradycompany/WHB,
65,Brady and Morri,bonus,03-01-2008,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/textilesmachinery/bradymorrisengineeringcompany/BME,
66,Freshtrop Fruit,bonus,03-01-2008,0.5,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/freshtropfruits/FF05,
0,Essel Propack,bonus,26-12-2000,0.625,https://www.moneycontrol.com/india/stockpricequote/packaging/esselpropack/EP11,
1,BPCL,bonus,18-12-2000,0.5,https://www.moneycontrol.com/india/stockpricequote/refineries/bharatpetroleumcorporation/BPC,
2,Sri Sarita Synt,bonus,18-12-2000,0.9523809523809524,https://www.moneycontrol.com/india/stockpricequote/textilesprocessing/srisaritasyntheticsindustries/SSS05,
3,Shreejal Info,bonus,04-12-2000,0.3333333333333333,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/shreejalinfohubs/SIH01,
4,Siltap Chemical,bonus,27-11-2000,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/packaging/siltapchemicals/SC15,
5,Roofit Ind,bonus,27-11-2000,0.5,https://www.moneycontrol.com/india/stockpricequote/cementproductsbuildingmaterials/roofitindustries/RI16,
6,Blue Chip,bonus,20-11-2000,0.7142857142857143,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/bluechipindia/BCI02,
7,Motherson Sumi,bonus,15-11-2000,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/mothersonsumisystems/MSS01,
8,Kochi Refin,bonus,13-11-2000,0.5,https://www.moneycontrol.com/india/stockpricequote/refineries/kochirefineries/KR04,
9,Tata Comm,bonus,26-10-2000,0.3333333333333333,https://www.moneycontrol.com/india/stockpricequote/telecommunicationsservice/tatacommunications/TC17,
10,Micro Inks,bonus,26-10-2000,0.5,https://www.moneycontrol.com/india/stockpricequote/printingstationery/microinks/MI43,
11,Gufic Bio,bonus,19-10-2000,0.2857142857142857,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/guficbiosciences/GB04,
12,The Hi-Tech Gea,bonus,16-10-2000,0.5,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/thehitechgears/HTG,
13,Luminaire Tech,bonus,04-10-2000,0.3333333333333333,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/luminairetechnologies/SIE01,
14,Hoganas India,bonus,03-10-2000,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/hoganasindia/HI08,
15,Gati,bonus,25-09-2000,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/couriers/gati/G04,
16,Kennametal,bonus,18-09-2000,0.5,https://www.moneycontrol.com/india/stockpricequote/machinetools/kennametalindia/WI06,
17,Electrosteel,bonus,13-09-2000,0.5,https://www.moneycontrol.com/india/stockpricequote/castingsforgings/electrosteelcastings/EC02,
18,Orient Bell,bonus,04-09-2000,0.5,https://www.moneycontrol.com/india/stockpricequote/ceramicsgranite/orientbell/OCI,
19,Hikal,bonus,23-08-2000,0.5,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/hikal/H05,
20,Visualsoft,bonus,09-08-2000,0.3333333333333333,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/visualsofti/VI12,
21,Asian Paints,bonus,02-08-2000,0.625,https://www.moneycontrol.com/india/stockpricequote/paintsvarnishes/asianpaints/AP31,
22,Elgi Equipments,bonus,02-08-2000,0.5,https://www.moneycontrol.com/india/stockpricequote/compressors/elgiequipments/EE01,
23,Punj Tractors,bonus,24-07-2000,0.3333333333333333,https://www.moneycontrol.com/india/stockpricequote/autotractors/punjabtractors/PT01,
24,Cadbury,bonus,19-06-2000,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/cadburyindia/CI,
25,Pfizer,bonus,12-06-2000,0.5,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/pfizer/P,
26,Thomas Cook,bonus,05-06-2000,0.6,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/thomascookindia/TCI,
27,Pidilite Ind,bonus,05-06-2000,0.5,https://www.moneycontrol.com/india/stockpricequote/chemicals/pidiliteindustries/PI11,
28,VLS Finance,bonus,11-05-2000,0.3333333333333333,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/vlsfinance/VLS,
29,Max Financial,bonus,08-05-2000,0.5,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/maxfinancialservices/MI,
30,Mascon Global,bonus,08-05-2000,0.25,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/masconglobal/MG,
31,Hexaware Tech,bonus,02-05-2000,0.5,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/hexawaretechnologies/HT02,
32,Dolat Investmen,bonus,02-05-2000,0.5,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/dolatinvestments/DI11,
33,Unichem Labs,bonus,03-04-2000,0.5,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/unichemlaboratories/UL02,
34,Khandwala Sec,bonus,03-04-2000,0.5,https://www.moneycontrol.com/india/stockpricequote/financegeneral/khandwalasecurities/KS15,
35,BSEL Infra,bonus,03-04-2000,0.5,https://www.moneycontrol.com/india/stockpricequote/constructioncontractinghousing/bselinfrastructurerealty/BSE02,
36,Lakshmi Energy,bonus,27-03-2000,0.5,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/lakshmienergyfoods/LEF,
37,Sterling Intl,bonus,22-03-2000,0.16666666666666666,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/sterlinginternationalenterprises/SIE02,
38,Aurobindo Pharm,bonus,07-03-2000,0.5,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/aurobindopharma/AP,
39,Sun Pharma,bonus,06-03-2000,0.3333333333333333,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/sunpharmaceuticalindustries/SPI,
40,Mirza Intl,bonus,28-02-2000,0.5,https://www.moneycontrol.com/india/stockpricequote/leatherproducts/mirzainternational/MI46,
41,Cybertech,bonus,25-02-2000,0.4444444444444444,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/cybertechsystemssoftware/CSS,
42,JMC Projects,bonus,07-02-2000,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/jmcprojectsindia/JMC,
43,RSL Ind,bonus,02-02-2000,0.5,https://www.moneycontrol.com/india/stockpricequote/trading/rslindustries/RSL,
0,Simplex Trading,bonus,24-12-2014,0.1,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/simplextradingagencies/STA,
1,K K Fincorp,bonus,11-12-2014,0.25,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/kkfincorp/KII01,
2,Infosys,bonus,02-12-2014,0.5,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/infosys/IT,
3,Global Infra,bonus,14-11-2014,0.9090909090909092,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/globalinfratechfinance/ACA,
4,Vikas Ecotech,bonus,13-11-2014,0.4,https://www.moneycontrol.com/india/stockpricequote/chemicals/vikasecotech/VGO01,
5,Nitin Fire Prot,bonus,13-11-2014,0.75,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/nitinfireprotectionindustries/NFP01,
6,Esaar (India),bonus,21-10-2014,0.4,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/esaarindia/EIL02,
7,Arnav Corp,bonus,17-10-2014,0.5050505050505051,https://www.moneycontrol.com/india/stockpricequote/textileshosieryknitwear/arnavcorporation/PFI01,
8,NCL Research,bonus,16-10-2014,0.2,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/nclresearchfinancialservices/NCL01,
9,The Byke Hosp,bonus,09-10-2014,0.5,https://www.moneycontrol.com/india/stockpricequote/hotels/thebykehospitality/SH12,
10,JBM Auto,bonus,08-10-2014,0.5,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/jbmauto/JBM03,
11,Sudarshan Chem,bonus,30-09-2014,0.5,https://www.moneycontrol.com/india/stockpricequote/dyespigments/sudarshanchemicalindustries/SCI08,
12,Jupiter Infomed,bonus,29-09-2014,0.5,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/jupiterinfomedia/JI11,
13,Lypsa Gems,bonus,29-09-2014,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/diamondcuttingjewellerypreciousmetals/lypsagemsjewellery/LGJ,
14,Narmada Gelatin,bonus,26-09-2014,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/chemicals/narmadagelatines/NG02,
15,Transcorp Intl,bonus,25-09-2014,0.8,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/transcorpinternational/TI27,
16,Parshwanath,bonus,18-09-2014,0.8333333333333334,https://www.moneycontrol.com/india/stockpricequote/financehousing/parshwanathcorporation/PH,
17,Samruddhi Real,bonus,18-09-2014,0.8333333333333334,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingrealestate/samruddhirealty/SR07,
18,Shilpi Cable,bonus,16-09-2014,0.5,https://www.moneycontrol.com/india/stockpricequote/cablestelephone/shilpicabletechnologies/SCT02,
19,JMT Auto,bonus,30-07-2014,0.2857142857142857,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/jmtauto/JMT02,
20,Lakhotia Poly,bonus,25-07-2014,0.35714285714285715,https://www.moneycontrol.com/india/stockpricequote/textilesgeneral/lakhotiapolyesters/LP09,
21,Captain Poly,bonus,24-07-2014,0.8333333333333334,https://www.moneycontrol.com/india/stockpricequote/plastics/captainpolyplast/CP09,
22,Sangam Renewabl,bonus,21-07-2014,0.6369426751592356,https://www.moneycontrol.com/india/stockpricequote/financegeneral/sangamrenewables/SA04,
23,Kavita Fabrics,bonus,18-07-2014,0.3333333333333333,https://www.moneycontrol.com/india/stockpricequote/textilessyntheticsilk/kavitafabrics/KF,
24,Shrenuj and Co,bonus,15-07-2014,0.5,https://www.moneycontrol.com/india/stockpricequote/diamondcuttingjewellerypreciousmetals/shrenujcompany/SC13,
25,Fairchem Spec,bonus,09-07-2014,0.9090909090909092,https://www.moneycontrol.com/india/stockpricequote/chemicals/fairchemspeciality/HKF,
26,LG Balakrishnan,bonus,04-07-2014,0.5,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/lgbalakrishnanbrothers/LGB,
27,Deepak Nitrite,bonus,20-06-2014,0.5,https://www.moneycontrol.com/india/stockpricequote/chemicals/deepaknitrite/DN,
28,GRUH Finance,bonus,09-06-2014,0.5,https://www.moneycontrol.com/india/stockpricequote/financehousing/gruhfinance/GRU,
29,Mindtree,bonus,03-06-2014,0.5,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/mindtree/MT13,
30,SRG Housing Fin,bonus,29-05-2014,0.7142857142857143,https://www.moneycontrol.com/india/stockpricequote/financehousing/srghousingfinance/SHF02,
31,GM Breweries,bonus,16-05-2014,0.8,https://www.moneycontrol.com/india/stockpricequote/breweriesdistilleries/gmbreweries/GMB,
32,Kothari Product,bonus,28-03-2014,0.3333333333333333,https://www.moneycontrol.com/india/stockpricequote/cigarettes/kothariproducts/KP06,
33,Mayur Uniquoter,bonus,28-03-2014,0.5,https://www.moneycontrol.com/india/stockpricequote/plastics/mayuruniquoters/MU,
34,Raj Television,bonus,25-03-2014,0.5,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/rajtelevisionnetwork/RTN,
35,PMC Fincorp,bonus,13-03-2014,0.5555555555555556,https://www.moneycontrol.com/india/stockpricequote/financegeneral/pmcfincorp/PMC,
36,Sharon Bio Medi,bonus,20-02-2014,0.5,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/sharonbiomedicine/SBM01,
37,Mohota Ind,bonus,06-02-2014,0.3333333333333333,https://www.moneycontrol.com/india/stockpricequote/textilescompositemills/mohotaindustries/RRM,
38,Veronica Prod,bonus,24-01-2014,0.3333333333333333,https://www.moneycontrol.com/india/stockpricequote/chemicals/veronicaproduction/DC09,
0,Balmer Lawrie,bonus,26-12-2019,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/diversified/balmerlawriecompany/BLC,
1,Innovana,bonus,17-12-2019,0.4,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/innovanathinklabs/IT06,
2,HCL Tech,bonus,05-12-2019,0.5,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/hcltechnologies/HCL02,
3,Moneyboxx Finan,bonus,21-11-2019,0.9090909090909092,https://www.moneycontrol.com/india/stockpricequote/financegeneral/moneyboxxfinance/DC08,
4,Ind Motor Parts,bonus,25-10-2019,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/trading/indiamotorpartsaccessories/IMP03,
5,Madhav Copper,bonus,22-10-2019,0.5,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/madhavcopper/MC07,
6,Bombay Super,bonus,22-10-2019,0.8333333333333334,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/bombaysuperhybridseeds/BSH,
7,Shanti Overseas,bonus,22-10-2019,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/shantioverseasindia/SO01,
8,Vaishali Pharma,bonus,17-10-2019,0.625,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/vaishalipharma/VP01,
9,Shreeji Translo,bonus,14-10-2019,0.3333333333333333,https://www.moneycontrol.com/india/stockpricequote/transportlogistics/shreejitranslogistics/ST26,
10,Milton Industri,bonus,14-10-2019,0.9090909090909092,https://www.moneycontrol.com/india/stockpricequote/diversified/miltonindustries/MI44,
11,Jonjua Overseas,bonus,10-10-2019,0.9615384615384616,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/jonjuaoverseas/JO,
12,Bhakti Gems,bonus,04-10-2019,0.8695652173913043,https://www.moneycontrol.com/india/stockpricequote/diamondcuttingjewellerypreciousmetals/bhaktigemsjewellery/BGJ01,
13,Reliable Data S,bonus,03-10-2019,0.8333333333333334,https://www.moneycontrol.com/india/stockpricequote/diversified/reliabledataservices/RDS01,
14,Tirupati Forge,bonus,03-10-2019,0.625,https://www.moneycontrol.com/india/stockpricequote/diversified/tirupatiforge/TF09,
15,Radix Ind,bonus,30-09-2019,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/radixindustriesindia/RP19,
16,Nitiraj Enginee,bonus,30-09-2019,0.8,https://www.moneycontrol.com/india/stockpricequote/engineering/nitirajengineers/NE09,
17,Aarti Ind,bonus,27-09-2019,0.5,https://www.moneycontrol.com/india/stockpricequote/chemicals/aartiindustries/AI45,
18,Modex Intl Sec,bonus,26-09-2019,0.5,https://www.moneycontrol.com/india/stockpricequote/financegeneral/modexinternationalsecurities/MIS02,
19,Supershakti Met,bonus,26-09-2019,0.5,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/supershaktimetaliksltd/SML05,
20,Pulz Electronic,bonus,26-09-2019,0.5,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/pulzelectronics/PE09,
21,Ador Fontech,bonus,19-09-2019,0.5,https://www.moneycontrol.com/india/stockpricequote/electrodesgraphite/adorfontech/AF22,
22,A & M Febcon,bonus,19-09-2019,0.7142857142857143,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/amfebcon/F03,
23,Astral Poly Tec,bonus,16-09-2019,0.8,https://www.moneycontrol.com/india/stockpricequote/plastics/astralpolytechnik/APT02,
24,Rajratan Global,bonus,11-09-2019,0.42857142857142855,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/rajratanglobalwire/RGW01,
25,Aaron Industrie,bonus,29-08-2019,0.9090909090909092,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/aaronindustries/AI79,
26,Brigade Ent,bonus,28-08-2019,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingrealestate/brigadeenterprises/BE08,
27,Britannia,bonus,22-08-2019,0.5,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/britanniaindustries/BI,
28,Eco Recycling,bonus,22-08-2019,0.9090909090909092,https://www.moneycontrol.com/india/stockpricequote/computershardware/ecorecycling/IS10,
29,Touchwood Enter,bonus,22-08-2019,0.3333333333333333,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/touchwoodentertainmentltd/TEL,
30,Swelect Energy,bonus,22-08-2019,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/electricequipment/swelectenergysystems/NPS,
31,Bombay Cycle,bonus,13-08-2019,0.5,https://www.moneycontrol.com/india/stockpricequote/trading/bombaycycle/BC11,
32,RITES,bonus,08-08-2019,0.8,https://www.moneycontrol.com/india/stockpricequote/diversified/rites/R02,
33,Varun Beverages,bonus,25-07-2019,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/varunbeverages/VB05,
34,Zota Health Car,bonus,25-07-2019,0.7142857142857143,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/zotahealthcare/ZHC,
35,Focus Lighting,bonus,22-07-2019,0.3333333333333333,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/focuslightingfixtures/FLF03,
36,Captain Technoc,bonus,22-07-2019,0.5,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/captaintechnocast/CT11,
37,Panache Digilif,bonus,18-07-2019,0.5,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/panachedigilife/PD09,
38,Bhageria Indu,bonus,17-07-2019,0.5,https://www.moneycontrol.com/india/stockpricequote/dyespigments/bhageriaindustries/BD02,
39,Sumit Woods,bonus,16-07-2019,0.5,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingrealestate/sumitwoods/SW01,
40,Prithvi Exc,bonus,11-07-2019,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaretraining/prithviexchangeindia/PS14,
41,Sirca Paints,bonus,09-07-2019,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/paintsvarnishes/sircapaintsindialtd/SPI06,
42,GAIL,bonus,09-07-2019,0.5,https://www.moneycontrol.com/india/stockpricequote/oildrillingandexploration/gailindia/GAI,
43,UPL,bonus,02-07-2019,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/chemicals/upl/UP04,
44,A and M Jumbo B,bonus,01-07-2019,0.25,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/amjumbobags/JB03,
45,Avadh Sugar,bonus,27-06-2019,0.5,https://www.moneycontrol.com/india/stockpricequote/sugar/avadhsugarenergy/ASE03,
46,G G Engineering,bonus,27-06-2019,0.6,https://www.moneycontrol.com/india/stockpricequote/engineering/ggengineering/E10,
47,Oceanic Foods,bonus,27-06-2019,0.3333333333333333,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/oceanicfoods/OF03,
48,Magadh Sugar,bonus,27-06-2019,0.7142857142857143,https://www.moneycontrol.com/india/stockpricequote/sugar/magadhsugarenergy/MSE01,
49,Relaxo Footwear,bonus,26-06-2019,0.5,https://www.moneycontrol.com/india/stockpricequote/leatherproducts/relaxofootwears/RF07,
50,Creative Periph,bonus,25-06-2019,0.5,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/creativeperipheralsdistribution/CPD,
51,BSL,bonus,24-06-2019,0.5555555555555556,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/btsyndicatelimited/BTSYN54220,
52,Mittal Life Sty,bonus,20-06-2019,0.6,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/mittallifestyleltd/MLS,
53,Biocon,bonus,12-06-2019,0.5,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/biocon/BL03,
54,Syngene Intl,bonus,11-06-2019,0.5,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/syngeneinternational/SI10,
55,Vitesse Agro Li,bonus,30-05-2019,0.5,https://www.moneycontrol.com/india/stockpricequote/vitesseagrolimited/vitesseagrolimited/VITES54082,
56,TTK Prestige,bonus,15-05-2019,0.8333333333333334,https://www.moneycontrol.com/india/stockpricequote/domesticappliances/ttkprestige/TTK02,
57,Kapashi Com,bonus,14-05-2019,0.4,https://www.moneycontrol.com/india/stockpricequote/trading/kapashicommercials/KC03,
58,Foods and Inns,bonus,30-04-2019,0.3333333333333333,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/foodsinns/FI10,
59,Nandani Creatio,bonus,30-04-2019,0.4,https://www.moneycontrol.com/india/stockpricequote/textilesreadymadeapparels/nandanicreation/NC09,
60,One Point One S,bonus,24-04-2019,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/onepointonesolutionsltd/OPO,
61,Indo US Bio-Tec,bonus,23-04-2019,0.8,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/indousbiotech/IUB,
62,Airan,bonus,22-04-2019,0.5,https://www.moneycontrol.com/india/stockpricequote/computershardware/airan/A09,
63,Bajaj Healthcar,bonus,09-04-2019,0.5,https://www.moneycontrol.com/india/stockpricequote/hospitalsmedicalservices/bajajhealthcareltd/BHL,
64,South West Pinn,bonus,04-04-2019,0.5,https://www.moneycontrol.com/india/stockpricequote/diversified/southwestpinnacleexploration/SWP,
65,Inflame Applian,bonus,28-03-2019,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/consumergoodselectronic/inflameapplianceslimited/INFLA54108,
66,Sukhjit Starch,bonus,27-03-2019,0.5,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/sukhjitstarchchemicals/SSC02,
67,NTPC,bonus,19-03-2019,0.8333333333333334,https://www.moneycontrol.com/india/stockpricequote/powergenerationdistribution/ntpc/NTP,
68,Akash Infraproj,bonus,07-03-2019,0.5,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/akashinfraprojects/AI76,
69,Wipro,bonus,06-03-2019,0.75,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/wipro/W,
70,Vishal Bearing,bonus,28-02-2019,0.5555555555555556,https://www.moneycontrol.com/india/stockpricequote/bearings/vishalbearings/VB,
71,Maximus Interna,bonus,26-02-2019,0.5,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/maximusinternational/MI28,
72,The Indian Wood,bonus,15-02-2019,0.5,https://www.moneycontrol.com/india/stockpricequote/cigarettes/theindianwoodproductscol/IWP540954,
