COUNT,SYMBOL,ADJUSTMENT_TYPE,DATE,FACTOR,URL,NSE
66,Bhandari Hosier,split,25-02-2016,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=BHE02,
67,Sequent Scienti,split,25-02-2016,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=PID01,
68,Vegetable Prod,split,18-02-2016,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=VP11,
69,Mold Tek Tech,split,17-02-2016,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=MTT01,
70,Mold-Tek Pack,split,17-02-2016,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=MTP01,
71,Mystic Electr,split,08-02-2016,10.0,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=PE08,
72,Netlink Sol,split,28-01-2016,10.0,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=NS11,
73,Mukta Agri,split,14-01-2016,10.0,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=PA08,
74,Stampede Cap,split,07-01-2016,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=BS11,
75,Greenply Ind,split,06-01-2016,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=GI19,
0,Harvic Manage,split,31-12-2002,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=HMS,
1,Oasis Media,split,30-12-2002,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=OMM01,
2,Sanyo Impex,split,18-12-2002,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SI53,
3,Media Matrix,split,15-11-2002,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=MM06,
4,Jubilant Life,split,12-11-2002,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=JO03,
5,Gufic Bio,split,29-10-2002,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=GB04,
6,Motherson Sumi,split,22-10-2002,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=MSS01,
7,Goyal Associate,split,22-10-2002,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=GA06,
8,Asahi India,split,08-10-2002,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=AIG01,
9,Innovision eCom,split,07-10-2002,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=IC07,
10,Mega Corp,split,26-09-2002,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=MC20,
11,Balaji Telefilm,split,23-09-2002,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=BT06,
12,Arvind Remedies,split,23-09-2002,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=AR06,
13,Dynacons Sys,split,19-09-2002,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=DSS01,
14,White Lion Asia,split,17-09-2002,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=WLA,
15,Hit Kit Global,split,13-08-2002,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=HKG,
16,Jump Networks,split,24-07-2002,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=CG02,
17,Seagull Leafin,split,28-06-2002,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SL09,
18,Sanwaria Consum,split,11-06-2002,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SAO,
19,PTL Enterprises,split,27-05-2002,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=PTL06,
20,FDC,split,14-05-2002,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=FDC,
21,Polson,split,10-04-2002,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=P08,
22,E.Star Info,split,27-03-2002,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=ESI03,
23,Panoramic Uni,split,13-03-2002,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=PU,
24,Smartlink Net,split,28-02-2002,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SNS01,
25,Blue Chip,split,28-02-2002,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=BCI02,
26,Wadala,split,20-02-2002,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=WC02,
27,Infraquest Intl,split,14-02-2002,10.0,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=CHI01,
28,Shiva Cement,split,30-01-2002,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SC50,
29,Top Telemedia,split,09-01-2002,10.0,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=TT10,
30,Sterling Bio,split,07-01-2002,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SB11,
31,Soundcraft Ind,split,07-01-2002,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SI32,
32,Fourth Gen Info,split,07-01-2002,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=FGI,
0,KEC Intl,split,30-12-2010,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=KEC04,
1,LIC Housing Fin,split,30-12-2010,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=LIC,
2,SVC Resources,split,29-12-2010,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=PT11,
3,Coromandel Int,split,23-12-2010,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=CI45,
4,Surya Pharma,split,23-12-2010,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SP34,
5,EID Parry,split,23-12-2010,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=EID,
6,Balkrishna Ind,split,20-12-2010,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=BI03,
7,Tribhuvan House,split,13-12-2010,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=TH01,
8,ACIL Cotton Ind,split,09-12-2010,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=ACI14,
9,Sadbhav Engg,split,07-12-2010,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SE19,
10,Sun Pharma,split,25-11-2010,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SPI,
11,Greaves Cotton,split,24-11-2010,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=GC20,
12,Balaji Amines,split,18-11-2010,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=BA05,
13,MVL,split,16-11-2010,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=MVL01,
14,Somany Ceramics,split,11-11-2010,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SC49,
15,Oriental Hotels,split,10-11-2010,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=OH,
16,JVL Agro Ind,split,09-11-2010,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=JVL01,
17,Standard Batter,split,09-11-2010,1.0,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SB07,
18,Himadri Special,split,08-11-2010,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=HCI01,
19,Global Cap Mkts,split,08-11-2010,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=GCM,
20,Atlanta,split,08-11-2010,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=A9,
21,Super Tannery,split,04-11-2010,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=ST11,
22,Nitin Fire Prot,split,04-11-2010,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=NFP01,
23,Asahi Infra,split,03-11-2010,10.0,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=AIA,
24,IFL Promoters,split,03-11-2010,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=IF01,
25,Archies,split,02-11-2010,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=A15,
26,JISL,split,29-10-2010,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=JISLD57000,
27,Prime Focus,split,29-10-2010,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=PF13,
28,Gangotri Iron,split,29-10-2010,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=GIS01,
29,Jain Irrigation,split,29-10-2010,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=JIS02,
30,Paisalo Digital,split,29-10-2010,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SEI03,
31,Sintex Ind,split,27-10-2010,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SI27,
32,Genus Power,split,22-10-2010,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=GPI08,
33,Sezal Glass,split,21-10-2010,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SAG,
34,Unichem Labs,split,21-10-2010,0.4,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=UL02,
35,Parsvnath,split,18-10-2010,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=PD05,
36,Supreme Ind,split,18-10-2010,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SI48,
37,Ram Ratna Wires,split,14-10-2010,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=RRW,
38,Responsive Ind,split,08-10-2010,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SH10,
39,Diamant Infra,split,07-10-2010,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=DIF02,
40,Rockon Fintech,split,06-10-2010,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=II08,
41,Trimurthi,split,04-10-2010,10.0,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=TDP01,
42,Aqua Logistics,split,01-10-2010,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=AL14,
43,BL Kashyap,split,29-09-2010,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=BLK,
44,Tirupati Sarjan,split,28-09-2010,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=TS06,
45,Nissan Copper,split,27-09-2010,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=NC9,
46,DB (Int) Stock,split,24-09-2010,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=DBI,
47,Shree Nath Comm,split,24-09-2010,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SNC01,
48,Adani Ports,split,23-09-2010,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=MPS,
49,Aarya Global,split,23-09-2010,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=KIF02,
50,Mahalaxmi Rub,split,23-09-2010,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=MR02,
51,Arihant Capital,split,23-09-2010,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=ACM02,
52,South Ind Bk,split,23-09-2010,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SIB,
53,Tata Steel BSL,split,21-09-2010,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=BS14,
54,Ashco Niulab,split,21-09-2010,10.0,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=ANI,
55,Resurgere Mines,split,15-09-2010,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=RMM01,
56,Astral Poly Tec,split,15-09-2010,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=APT02,
57,Kotak Mahindra,split,13-09-2010,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=KMB,
58,Kalpataru Power,split,08-09-2010,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=KPT,
59,Britannia,split,08-09-2010,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=BI,
60,Shree Rang Mark,split,07-09-2010,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SRM,
61,Apollo Hospital,split,02-09-2010,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=AHE,
62,KCP,split,02-09-2010,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=KCP,
63,Dhanuka Agritec,split,02-09-2010,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=DA01,
64,Indian Hume,split,30-08-2010,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=IHP,
65,Lupin,split,27-08-2010,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=L,
66,Redington,split,20-08-2010,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=RI37,
67,HDFC,split,18-08-2010,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=HDF,
68,Gemstone Inv,split,13-08-2010,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=GI05,
69,Jayshree Tea,split,13-08-2010,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=JTI,
70,Magma Fincorp,split,13-08-2010,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=MF20,
71,Rainbow Papers,split,11-08-2010,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=RP01,
72,Edelweiss,split,10-08-2010,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=EC01,
73,Farmax India,split,03-08-2010,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=FRI,
74,Pratibha Ind,split,30-07-2010,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=PI33,
75,Luharuka Media,split,29-07-2010,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SMW,
76,MMTC Ltd,split,29-07-2010,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=MMT,
77,Emami,split,21-07-2010,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=E06,
78,EICL,split,07-07-2010,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=EIC,
79,Tulip Telecom,split,06-07-2010,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=TT13,
80,Kriptol Ind,split,02-07-2010,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=RI40,
81,Tata Global Bev,split,30-06-2010,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=TT,
82,Allied Computer,split,29-06-2010,10.0,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=ACI13,
83,Veritas,split,28-06-2010,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=V05,
84,Chartered Logis,split,23-06-2010,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=CL06,
85,Genesys Int,split,23-06-2010,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=GIC10,
86,Sterlite Ind,split,21-06-2010,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SII,
87,Bodal Chemicals,split,10-06-2010,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=BC15,
88,Kabra Extrusion,split,17-05-2010,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=KET,
89,EngineersInd,split,06-05-2010,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=EI14,
90,Vipul,split,04-05-2010,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=V04,
91,Manappuram Fin,split,03-05-2010,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=MGF01,
92,Tatia Global,split,22-04-2010,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=TGV01,
93,Unity Infraproj,split,07-04-2010,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=UI17,
94,Paisalo Digital,split,05-04-2010,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SEI03,
95,M&M,split,29-03-2010,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=MM,
96,Simmonds-Marsha,split,29-03-2010,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SM04,
97,KM Sugar Mills,split,26-03-2010,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=KMS,
98,Ipca Labs,split,22-03-2010,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=IL,
99,Murli,split,18-03-2010,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=MIL15,
100,Suprajit Eng,split,18-03-2010,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SE15,
101,LG Balakrishnan,split,15-03-2010,10.0,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=LGB,
102,Well Pack Paper,split,15-03-2010,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=WPP,
103,India Sec,split,11-03-2010,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=IS03,
104,Sterlite Techno,split,09-03-2010,0.4,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=ST20,
105,Vaarad Ventures,split,09-03-2010,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=AC25,
106,JMDE Packaging,split,26-02-2010,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=UP01,
107,Basant Agro Tec,split,26-02-2010,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=BAT,
108,Haldyn Glass,split,25-02-2010,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=HGG,
109,Aishwarya Tele,split,24-02-2010,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=AT15,
110,Assoc Stone,split,18-02-2010,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=ASI01,
111,KRBL,split,10-02-2010,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=KRB01,
112,CCCL,split,10-02-2010,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=CCC02,
113,Asian Films,split,04-02-2010,10.0,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=AFP02,
114,Bajaj Electric,split,28-01-2010,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=BE,
115,Farmax India,split,27-01-2010,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=FRI,
116,Nakoda,split,22-01-2010,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=NTI,
117,Visagar Polytex,split,21-01-2010,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=VP10,
118,Winsome Yarns,split,21-01-2010,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=WY,
119,Mahan Ind,split,15-01-2010,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=MI47,
120,Lanco Infratech,split,04-01-2010,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=LI10,
0,Piramal Enter,split,27-12-2004,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=PH05,
1,Marsons,split,24-12-2004,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=M01,
2,SPML Infra,split,19-11-2004,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SPM05,
3,Venlon Polyeste,split,27-10-2004,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=VPF,
4,Patel Eng,split,25-10-2004,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=PEC,
5,Amtek Auto,split,05-10-2004,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=AA01,
6,Perfect Circle,split,23-09-2004,0.125,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=PCI05,
7,Indian Hume,split,24-08-2004,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=IHP,
8,JTEKT India,split,24-08-2004,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SKS04,
9,Berger Paints,split,24-08-2004,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=BPI02,
10,Carborundum,split,16-08-2004,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=CU,
11,Adani Enterpris,split,28-07-2004,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=AE13,
12,Shanthi Gears,split,27-07-2004,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SG04,
13,JagsonpalPharma,split,20-07-2004,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=JP02,
14,Bosch,split,08-07-2004,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=B05,
15,Ashok Leyland,split,28-06-2004,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=AL,
16,Cipla,split,11-05-2004,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=C,
17,Bajaj Hindustha,split,28-04-2004,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=BH06,
18,Wockhardt,split,28-04-2004,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=W05,
19,Radaan Media,split,08-04-2004,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=RMW,
20,Addi Industries,split,06-04-2004,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=AI05,
21,Hazoor,split,23-03-2004,2.0,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=HMP,
22,Suprajit Eng,split,16-03-2004,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SE15,
23,Motherson Sumi,split,16-03-2004,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=MSS01,
24,Unichem Labs,split,16-03-2004,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=UL02,
25,Jindal Stainles,split,01-03-2004,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=JSL01,
26,Bhansali Eng,split,16-02-2004,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=BEP,
27,Emami,split,16-02-2004,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=E06,
28,HSIL,split,10-02-2004,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=HSI02,
29,Sundram,split,27-01-2004,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SF23,
30,Aftek,split,20-01-2004,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=A14,
31,Suven Life Sci,split,15-01-2004,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SLS01,
0,Rujul Finance,split,31-12-2009,5.0,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=RF15,
1,Nu Tek India,split,23-12-2009,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=NTI02,
2,Firstobject Tec,split,22-12-2009,10.0,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=FT03,
3,Kanani Ind,split,22-12-2009,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=KI26,
4,JK Lakshmi Cem,split,17-12-2009,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=JKL01,
5,Gennex Labs,split,14-12-2009,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=GL03,
6,Intl Conveyor,split,10-12-2009,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=IC05,
7,Kwality,split,10-12-2009,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=KDI01,
8,Jindal Saw,split,10-12-2009,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=JS08,
9,Munoth Capital,split,09-12-2009,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=MCM01,
10,Ashco Niulab,split,08-12-2009,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=ANI,
11,Flawless Diamon,split,03-12-2009,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=FDI,
12,Vintron Ind,split,27-11-2009,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=VI08,
13,HBL Power,split,24-11-2009,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=HBL02,
14,Allcargo,split,19-11-2009,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=AGL02,
15,Sigrun Holdings,split,19-11-2009,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=GF11,
16,Hind Nat Glass,split,12-11-2009,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=HNG01,
17,Allied Digital,split,11-11-2009,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=ADS01,
18,Madhucon Proj,split,05-11-2009,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=MP16,
19,Yantra Natural,split,04-11-2009,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SGS,
20,Vinati Organics,split,30-10-2009,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=VO01,
21,Baba Arts,split,29-10-2009,0.25,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=GM01,
22,KCL Infrra,split,29-10-2009,0.02,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=KC11,
23,Sturdy Ind,split,29-10-2009,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SI78,
24,Educomp Sol,split,27-10-2009,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=ES8,
25,Gammon Infra,split,26-10-2009,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=GIP01,
26,REI Six Ten,split,26-10-2009,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=REI04,
27,Birla Cotsyn,split,23-10-2009,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=BCI03,
28,FCS Software,split,15-10-2009,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=FCS,
29,Trimurthi,split,15-10-2009,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=TDP01,
30,Comfort,split,14-10-2009,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=CI32,
31,Marsons,split,14-10-2009,5.0,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=M01,
