COUNT,SYMBOL,ADJUSTMENT_TYPE,DATE,FACTOR,URL,NSE
81,TATAGLOBAL,split,30-06-2010,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=TT,
85,GENESYS,split,23-06-2010,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=GIC10,
86,STER,split,21-06-2010,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SII,
87,BODALCHEM,split,10-06-2010,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=BC15,
88,KABRAEXTRU,split,17-05-2010,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=KET,
89,ENGINERSIN,split,06-05-2010,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=EI14,
90,VIPULLTD,split,04-05-2010,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=V04,
91,MANAPPURAM,split,03-05-2010,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=MGF01,
93,UNITY,split,07-04-2010,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=UI17,
94,PAISALO,split,05-04-2010,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SEI03,
95,M&M,split,29-03-2010,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=MM,
97,KMSUGAR,split,26-03-2010,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=KMS,
98,IPCALAB,split,22-03-2010,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=IL,
99,MURLIIND,split,18-03-2010,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=MIL15,
100,SUPRAJIT,split,18-03-2010,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SE15,
101,LGBBROSLTD,split,15-03-2010,10.0,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=LGB,
103,INDIASEC,split,11-03-2010,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=IS03,
104,STRTECH,split,09-03-2010,0.4,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=ST20,
110,ASOCSTONE,split,18-02-2010,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=ASI01,
111,KRBL,split,10-02-2010,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=KRB01,
112,CCCL,split,10-02-2010,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=CCC02,
114,BAJAJELEC,split,28-01-2010,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=BE,
115,FARMAXIND,split,27-01-2010,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=FRI,
116,NAKODA,split,22-01-2010,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=NTI,
117,VIVIDHA,split,21-01-2010,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=VP10,
118,WINSOME,split,21-01-2010,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=WY,
120,LITL,split,04-01-2010,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=LI10,
0,PEL,split,27-12-2004,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=PH05,
2,SPMLINFRA,split,19-11-2004,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SPM05,
3,VENLONPOLY,split,27-10-2004,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=VPF,
4,PATELENG,split,25-10-2004,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=PEC,
5,AMTEKAUTO,split,05-10-2004,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=AA01,
7,INDIANHUME,split,24-08-2004,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=IHP,
8,JTEKTINDIA,split,24-08-2004,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SKS04,
9,BERGEPAINT,split,24-08-2004,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=BPI02,
10,CARBORUNIV,split,16-08-2004,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=CU,
11,ADANIENT,split,28-07-2004,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=AE13,
12,SHANTIGEAR,split,27-07-2004,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SG04,
13,JAGSNPHARM,split,20-07-2004,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=JP02,
14,BOSCHLTD,split,08-07-2004,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=B05,
15,ASHOKLEY,split,28-06-2004,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=AL,
16,CIPLA,split,11-05-2004,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=C,
17,BAJAJHIND,split,28-04-2004,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=BH06,
18,WOCKPHARMA,split,28-04-2004,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=W05,
19,RADAAN,split,08-04-2004,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=RMW,
22,SUPRAJIT,split,16-03-2004,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SE15,
23,MOTHERSUMI,split,16-03-2004,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=MSS01,
24,UNICHEMLAB,split,16-03-2004,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=UL02,
25,JSL,split,01-03-2004,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=JSL01,
26,BEPL,split,16-02-2004,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=BEP,
27,EMAMILTD,split,16-02-2004,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=E06,
28,HSIL,split,10-02-2004,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=HSI02,
29,SUNDRMFAST,split,27-01-2004,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SF23,
30,AFTEK,split,20-01-2004,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=A14,
31,SUVEN,split,15-01-2004,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SLS01,
1,NUTEK,split,23-12-2009,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=NTI02,
3,KANANIIND,split,22-12-2009,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=KI26,
4,JKLAKSHMI,split,17-12-2009,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=JKL01,
7,KWALITY,split,10-12-2009,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=KDI01,
8,JINDALSAW,split,10-12-2009,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=JS08,
10,ASHCONIUL,split,08-12-2009,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=ANI,
13,HBLPOWER,split,24-11-2009,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=HBL02,
14,ALLCARGO,split,19-11-2009,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=AGL02,
16,HINDNATGLS,split,12-11-2009,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=HNG01,
17,ADSL,split,11-11-2009,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=ADS01,
18,MADHUCON,split,05-11-2009,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=MP16,
20,VINATIORGA,split,30-10-2009,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=VO01,
24,EDUCOMP,split,27-10-2009,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=ES8,
25,GAMMNINFRA,split,26-10-2009,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=GIP01,
26,REISIXTEN,split,26-10-2009,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=REI04,
27,BIRLACOT,split,23-10-2009,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=BCI03,
28,FCSSOFT,split,15-10-2009,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=FCS,
32,GOKUL,split,14-10-2009,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=GRS,
33,SUNTECK,split,09-10-2009,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SR05,
35,MENONBE,split,08-10-2009,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=MB01,
36,GMRINFRA,split,01-10-2009,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=GI27,
37,SKSIND,split,25-09-2009,5.0,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SKS01,
38,FALCONTYRE,split,25-09-2009,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=FT,
39,ARCOTECH,split,25-09-2009,5.0,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=A17,
41,MVL,split,18-09-2009,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=MVL01,
43,IVC,split,16-09-2009,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=ILF02,
44,RAMCOIND,split,14-09-2009,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=RI26,
49,SHREEASHTA,split,20-08-2009,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SAC03,
51,AUSTRAL,split,07-08-2009,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=ACP02,
55,BHARTIARTL,split,24-07-2009,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=BA08,
58,GOODLUCK,split,12-06-2009,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=GLS,
61,BIRLAPOWER,split,24-04-2009,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=BPS01,
62,AMJLAND,split,23-03-2009,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=PPP,
63,LINCOLN,split,19-03-2009,5.0,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=LP06,
65,CORAL-HUB,split,27-02-2009,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=VIT02,
67,REIAGROLTD,split,05-02-2009,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=RA06,
68,SPECTACLE,split,23-01-2009,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SI92,
70,MYSOREBANK,split,07-01-2009,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SBM,
71,TEXINFRA,split,01-01-2009,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=T02,
0,SHREDIGCEM,split,24-11-1995,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SDC,
1,BBTC,split,16-11-1995,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=BBT,
2,WSTCSTPAPR,split,18-07-1995,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=WCP,
4,TATAHYDRO,split,23-05-1995,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=THE,
5,ANDRAVALLY,split,23-05-1995,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=AVP,
6,TATAPOWER,split,22-05-1995,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=TPC,
8,NOCIL,split,10-03-1995,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=NOC02,
10,BAJAJELEC,split,20-01-1995,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=BE,
0,HAVELLS,split,30-12-2003,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=HI01,
1,JINDALSTEL,split,22-12-2003,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=JSP,
3,TVSMOTOR,split,18-12-2003,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=TVS,
4,MIRCELECTR,split,16-12-2003,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=ME,
6,LGBBROSLTD,split,09-12-2003,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=LGB,
7,NESCO,split,04-12-2003,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=NES,
9,BAYERCROP,split,24-11-2003,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=BC12,
13,RAMCOCEM,split,06-11-2003,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=MC,
14,AUROPHARMA,split,23-10-2003,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=AP,
15,GLENMARK,split,23-10-2003,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=GP08,
23,PANACEABIO,split,03-02-2003,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=PB02,
26,MAFATLAIND,split,22-01-2003,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=MI02,
28,SUNPHARMA,split,13-01-2003,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SPI,
0,JINDWORLD,split,26-12-2017,0.5,https://www.moneycontrol.com/india/stockpricequote/trading/jindalworldwide/JW01,
7,IGL,split,09-11-2017,0.2,https://www.moneycontrol.com/india/stockpricequote/oildrillingandexploration/indraprasthagas/IG04,
9,ATLASCYCLE,split,30-10-2017,0.5,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/atlascycleindustries/ACI08,
11,SIYSIL,split,25-10-2017,0.2,https://www.moneycontrol.com/india/stockpricequote/textilesweaving/siyaramsilkmills/SSM05,
12,VISHAL,split,24-10-2017,0.5,https://www.moneycontrol.com/india/stockpricequote/textilesweaving/siyaramsilkmills/VF01,
14,POKARNA,split,18-10-2017,0.2,https://www.moneycontrol.com/india/stockpricequote/ceramicsgranite/pokarnalimited/PL06,
16,CANFINHOME,split,12-10-2017,0.2,https://www.moneycontrol.com/india/stockpricequote/financehousing/canfinhomes/CFH,
17,HERITGFOOD,split,10-10-2017,0.5,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/heritagefoodsindia/HFI,
18,JAMNAAUTO,split,05-10-2017,0.2,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/jamnaautoindustries/JAI,
21,TRIL,split,28-09-2017,0.1,https://www.moneycontrol.com/india/stockpricequote/powertransmissionequipment/transformersrectifiersindia/TRI,
23,ELPROINTL,split,27-09-2017,0.5,https://www.moneycontrol.com/india/stockpricequote/electricequipment/elprointernational/EI03,
24,SUTLEJTEX,split,26-09-2017,0.1,https://www.moneycontrol.com/india/stockpricequote/textilesgeneral/sutlejtextilesindustries/STI9,
25,SAFARI,split,22-09-2017,0.2,https://www.moneycontrol.com/india/stockpricequote/plastics/safariindustriesindia/SII01,
26,YESBANK,split,21-09-2017,0.2,https://www.moneycontrol.com/india/stockpricequote/banksprivatesector/yesbank/YB,
27,NESCO,split,15-09-2017,0.2,https://www.moneycontrol.com/india/stockpricequote/diversified/nesco/NES,
28,BOROSIL,split,14-09-2017,0.1,https://www.moneycontrol.com/india/stockpricequote/glassglassproducts/borosilglassworks/BGW,
29,DECCANCE,split,11-09-2017,0.5,https://www.moneycontrol.com/india/stockpricequote/cementmini/deccancements/DC,
30,INFIBEAM,split,31-08-2017,0.1,https://www.moneycontrol.com/india/stockpricequote/cementmini/deccancements/IIL03,
31,DOLLAR,split,31-08-2017,0.2,https://www.moneycontrol.com/india/stockpricequote/cementmini/deccancements/DI29,
35,DWARKESH,split,10-08-2017,0.1,https://www.moneycontrol.com/india/stockpricequote/sugar/dwarikeshsugarindustries/DSI01,
36,CORALFINAC,split,03-08-2017,0.2,https://www.moneycontrol.com/india/stockpricequote/financehousing/coralindiafinancehousing/CIF02,
38,SUNTECK,split,25-07-2017,0.5,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingrealestate/sunteckrealty/SR05,
39,NAVINFLUOR,split,19-07-2017,0.2,https://www.moneycontrol.com/india/stockpricequote/chemicals/navinfluorineinternational/NFI,
40,SKSIND,split,22-06-2017,0.2,https://www.moneycontrol.com/india/stockpricequote/metalsnonferrous/sks/SKS01,
41,ARCOTECH,split,22-06-2017,0.2,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/arcotech/A17,
42,HINDCOMPOS,split,25-05-2017,0.5,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/hindustancomposites/HC06,
43,ADVENZYMES,split,25-05-2017,0.2,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/hindustancomposites/AET,
47,BEARDSELL,split,04-05-2017,0.2,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/beardsell/B06,
49,BLS,split,26-04-2017,0.1,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/beardsell/BLS,
55,BEL,split,16-03-2017,0.1,https://www.moneycontrol.com/india/stockpricequote/electricals/bharatelectronics/BE03,
61,COMPINFO,split,16-02-2017,0.2,https://www.moneycontrol.com/india/stockpricequote/computershardware/compuageinfocom/CI29,
62,GAYAPROJ,split,10-02-2017,0.2,https://www.moneycontrol.com/india/stockpricequote/infrastructuregeneral/gayatriprojects/GP10,
63,DAAWAT,split,07-02-2017,0.1,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/ltfoods/LTF,
67,USHDEVINT,split,30-01-2017,0.1,https://www.moneycontrol.com/india/stockpricequote/trading/ushdevinternational/UI11,
69,STERTOOLS,split,09-01-2017,0.2,https://www.moneycontrol.com/india/stockpricequote/fasteners/sterlingtools/ST,
70,JSWSTEEL,split,04-01-2017,0.1,https://www.moneycontrol.com/india/stockpricequote/steellarge/jswsteel/JSW01,
0,GABRIEL,split,30-12-2005,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=GI02,
1,HSIL,split,30-12-2005,0.4,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=HSI02,
2,SABTN,split,30-12-2005,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SAB,
7,PHOENIXLTD,split,09-12-2005,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=PM02,
8,MADHUCON,split,02-12-2005,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=MP16,
10,BELLARYSTL,split,02-12-2005,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=BSA01,
12,SUNDARAM,split,09-11-2005,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SMP02,
13,HCC,split,08-11-2005,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=HCC,
14,VIDHIING,split,08-11-2005,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=VDM,
15,KITEX,split,07-11-2005,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=KG01,
17,CRANESSOFT,split,02-11-2005,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=CSI01,
18,NDL,split,02-11-2005,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=NE06,
24,ASSAMCO,split,28-10-2005,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=AC12,
25,KARUNACAB,split,27-10-2005,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=KC05,
26,DALMIASUG,split,27-10-2005,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=DCB,
31,PARASPETRO,split,26-10-2005,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=PP05,
34,ALCHEM,split,26-10-2005,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=A12,
37,CONFIPET,split,24-10-2005,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=CP10,
38,GANGOTRI,split,24-10-2005,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=GT,
40,DPC02,split,21-10-2005,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=DPC02,
42,KAJARIACER,split,19-10-2005,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=KC06,
43,STRAUSIND,split,18-10-2005,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SIE01,
44,HIMATSEIDE,split,14-10-2005,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=HS,
46,ULTRMARINE,split,10-10-2005,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=UP02,
47,SINTEX,split,10-10-2005,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SI27,
48,TAJGVK,split,10-10-2005,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=TGV,
49,GFLLIMITED,split,10-10-2005,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=GF07,
50,DCMSHRIRAM,split,07-10-2005,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=DCM02,
52,ASTRAMICRO,split,07-10-2005,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=AMP01,
55,MANUGRAPH,split,03-10-2005,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=MI08,
56,NIYATILEAS,split,28-09-2005,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=NI08,
58,UPL,split,27-09-2005,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=UP04,
59,SAMBHAAV,split,26-09-2005,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SM16,
60,NILAINFRA,split,26-09-2005,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=NHI,
61,JAYBARMARU,split,23-09-2005,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=JBM,
62,SHRENUJ,split,23-09-2005,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SC13,
63,ITC,split,21-09-2005,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=ITC,
64,PIDILITIND,split,20-09-2005,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=PI11,
65,DCW,split,20-09-2005,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=DCW,
68,BBL,split,09-09-2005,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=BB,
69,RAJESHEXPO,split,09-09-2005,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=RE07,
70,CASTEXTECH,split,08-09-2005,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=AI49,
71,INDTRADECO,split,02-09-2005,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=ITD,
72,HINDALCO,split,30-08-2005,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=HI,
75,NBVENTURES,split,24-08-2005,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=NBV,
76,NCC,split,24-08-2005,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=NCC01,
78,OMMETALS,split,22-08-2005,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=OMM02,
79,SHASUNPHAR,split,19-08-2005,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SCD,
81,MAZDA,split,18-08-2005,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=M14,
82,PRAJIND,split,17-08-2005,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=PI17,
83,ORIENTABRA,split,16-08-2005,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=OA01,
86,KIRLOSIND,split,10-08-2005,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=KOE,
87,KIRLOSBROS,split,10-08-2005,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=KB02,
88,GEOMETRIC,split,02-08-2005,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=G03,
89,RANBAXY,split,25-07-2005,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=RL,
91,FAZETHREE,split,22-07-2005,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=FTE,
93,BHARATFORG,split,20-07-2005,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=BF03,
97,HCL-INSYS,split,08-07-2005,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=HCL,
101,UGARSUGAR,split,29-06-2005,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=USW,
105,AMBUJACEM,split,20-06-2005,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=AC18,
107,GREENPLY,split,16-06-2005,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=GI19,
112,EIDPARRY,split,27-05-2005,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=EID,
113,ABAN,split,04-05-2005,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=AO04,
114,INDSWFTLTD,split,29-04-2005,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=IS02,
115,HEXAWARE,split,28-04-2005,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=HT02,
116,RUCHINFRA,split,21-04-2005,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=RI27,
119,JBCHEPHARM,split,05-04-2005,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=JBC01,
120,BALRAMCHIN,split,23-03-2005,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=BCM,
121,SHREEKRPET,split,22-03-2005,0.25,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=EK01,
122,SHREEKRPOL,split,22-03-2005,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=KLT01,
123,STERLINBIO,split,18-03-2005,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SB11,
125,GAMMONIND,split,15-03-2005,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=GI03,
126,LCCINFOTEC,split,14-03-2005,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=LCC,
128,RICOAUTO,split,11-03-2005,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=RA04,
129,PONDYOXIDE,split,09-03-2005,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=PO03,
130,BSOFT,split,03-03-2005,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=KPI02,
