SYMBOL,ADJUSTMENT_TYPE,DATE,FACTOR,URL,NSE
BHEL,split,03-10-2011,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=BHE,
Nissan Copper,split,29-09-2011,10.0,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=NC9,
CRISIL,split,28-09-2011,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=CRI,
Tata Power,split,26-09-2011,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=TPC,
Khaitan Chem,split,14-09-2011,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=KCF,
Tilak Ventures,split,13-09-2011,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=TFL03,
TML-D,split,12-09-2011,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=TATAM57000,
Tata Motors,split,12-09-2011,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=TM03,
Banas Finance,split,12-09-2011,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=BFL02,
Vaarad Ventures,split,09-09-2011,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=AC25,
Supertex Ind,split,07-09-2011,10.0,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SI47,
Nelcast,split,06-09-2011,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=N06,
Vijay Textiles,split,02-09-2011,10.0,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=VT08,
Walchand People,split,30-08-2011,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=WP02,
Rockon Fintech,split,25-08-2011,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=II08,
PI Industries,split,17-08-2011,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=PII,
CCL Internation,split,17-08-2011,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=CCL03,
Va Tech Wabag,split,16-08-2011,0.4,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=VTW,
Grauer and Weil,split,11-08-2011,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=GWI,
GCV Services,split,05-08-2011,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=GCV,
Winsome Yarns,split,04-08-2011,10.0,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=WY,
Winsome Textile,split,15-07-2011,10.0,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=WTI,
Rallis India,split,15-07-2011,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=RI03,
Oricon Ent,split,14-07-2011,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=OE03,
HDFC Bank,split,14-07-2011,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=HDF01,
Le Waterina,split,04-07-2011,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=HIL,
Titan Company,split,23-06-2011,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=TI01,
Cox & Kings,split,21-06-2011,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=CK,
Rasoya Protein,split,21-06-2011,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=RP22,
Windsor,split,16-06-2011,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=WM01,
Rain Industries,split,15-06-2011,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=RC12,
LS Industries,split,14-06-2011,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=LSI01,
Chandni Textile,split,06-06-2011,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=CT09,
Minal Ind,split,02-06-2011,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=ME10,
Volant Tex,split,01-06-2011,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=VT06,
Hindoostan Mill,split,25-05-2011,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SCG,
Santowin Corp,split,16-05-2011,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SPL08,
Bajaj Consumer,split,05-05-2011,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=BC02,
Intellivate Cap,split,27-04-2011,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=ICV,
Bafna Spinning,split,13-04-2011,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=BSM01,
Nouveau Global,split,07-04-2011,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=NF04,
Tuni Textile,split,07-04-2011,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=TTM,
Dazzel Confi,split,31-03-2011,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=DC07,
Ador Fontech,split,28-03-2011,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=AF22,
Exelon Infra,split,24-03-2011,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=EI21,
NALCO,split,15-03-2011,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=NAC,
Hind Zinc,split,07-03-2011,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=HZ,
Gujarat Metal,split,04-03-2011,10.0,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=AC08,
Nicco Parks,split,24-02-2011,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=NPR01,
GCV Services,split,23-02-2011,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=GCV,
Visagar Fin,split,21-02-2011,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=IF,
Jay Energy,split,14-02-2011,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=JES,
Glodyne Techno,split,10-02-2011,0.6,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=GT07,
Aurobindo Pharm,split,10-02-2011,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=AP,
ONGC,split,08-02-2011,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=ONG,
Aurum Soft,split,03-02-2011,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=JS05,
Coral Hub,split,03-02-2011,10.0,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=VIT02,
APM Industries,split,27-01-2011,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=APM,
Amrapali Ind,split,27-01-2011,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=AI16,
Rossell India,split,20-01-2011,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=RT08,
Shoppers Stop,split,12-01-2011,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SS51,
Neueon Towers,split,10-01-2011,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=ST18,
Prism Info,split,06-01-2011,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=AH05,
